ID,Year,Row,CUSIP,Issuer Name,Yield at Issue,Amt Issued,Issue Date,Maturity,Tax Prov,Fin Typ,BICS Level 2,Self-reported Green,Mgmt of Proc,ESG Reporting,ESG Assurance Providers,Proj Sel Proc,ESG Framework,Industry,Industry_Full,Kestrel Total ESG Impact Score,ESG Project Categories,Project Subcategory,Jurisdiction_Type,Controlling_Jurisdiction,Ultimate_Political_Jurisdiction,Entity_Type,Service_Function,Independence_Level,Geographic_Scope,State_Abb_Classified,State_Name,Classification_Confidence,Issue_Year,City_Name,County_Name,Is_Municipal,State_Year,City_State_Year,city_fips7,city_geo_name,city_name_crosswalk,city_match_method,panel_year,is_in_578_panel,cusip_duplicate_flag,included,cusip_repaired
2025-488,2025.0,488,043257CD4,City of Arvada CO Wastewater Revenue,2.759,1535000.0,2025-09-07,2051-01-12,FED & ST TAX-EXEMPT,NEW MONEY,Utilities,Yes,No,No,No,No,No,WTRSWR,,,Sustainable Water,Infrastructure,CITY,Arvada,City of Arvada,Direct Government,Water/Wastewater,INTEGRATED,LOCAL,CO,Colorado,HIGH,2025.0,arvada,,True,CO_2025,arvada_CO_2025,803455.0,arvada,Arvada,existing_city_name,2025.0,True,False,0,0
2025-489,2025.0,489,043260CK2,City of Arvada CO Water Revenue,5.7,2455000.0,2025-09-07,2038-01-12,FED & ST TAX-EXEMPT,NEW MONEY,Utilities,Yes,No,No,No,No,No,WTRSWR,,,Sustainable Water,Infrastructure,CITY,Arvada,City of Arvada,Direct Government,Water/Wastewater,INTEGRATED,LOCAL,CO,Colorado,HIGH,2025.0,arvada,,True,CO_2025,arvada_CO_2025,803455.0,arvada,Arvada,existing_city_name,2025.0,True,False,0,0
2025-490,2025.0,490,043260CL0,City of Arvada CO Water Revenue,4.1,2575000.0,2025-07-09,2037-12-01,FED & ST TAX-EXEMPT,NEW MONEY,Utilities,Yes,No,No,No,No,No,WTRSWR,,,Sustainable Water,Infrastructure,CITY,Arvada,City of Arvada,Direct Government,Water/Wastewater,INTEGRATED,LOCAL,CO,Colorado,HIGH,2025.0,arvada,,True,CO_2025,arvada_CO_2025,803455.0,arvada,Arvada,existing_city_name,2025.0,True,False,0,0
2025-491,2025.0,491,043257BR4,City of Arvada CO Wastewater Revenue,3.17,345000.0,2025-09-07,2034-01-12,FED & ST TAX-EXEMPT,NEW MONEY,Utilities,Yes,No,No,No,No,No,WTRSWR,,,Sustainable Water,Infrastructure,CITY,Arvada,City of Arvada,Direct Government,Water/Wastewater,INTEGRATED,LOCAL,CO,Colorado,HIGH,2025.0,arvada,,True,CO_2025,arvada_CO_2025,803455.0,arvada,Arvada,existing_city_name,2025.0,True,False,0,0
2025-494,2025.0,494,043260CR7,City of Arvada CO Water Revenue,4.2,3290000.0,2025-09-07,2044-01-12,FED & ST TAX-EXEMPT,NEW MONEY,Utilities,Yes,No,No,No,No,No,WTRSWR,,,Sustainable Water,Infrastructure,CITY,Arvada,City of Arvada,Direct Government,Water/Wastewater,INTEGRATED,LOCAL,CO,Colorado,HIGH,2025.0,arvada,,True,CO_2025,arvada_CO_2025,803455.0,arvada,Arvada,existing_city_name,2025.0,True,False,0,0
2025-495,2025.0,495,043260CS5,City of Arvada CO Water Revenue,4.7,3450000.0,2025-09-07,2045-01-12,FED & ST TAX-EXEMPT,NEW MONEY,Utilities,Yes,No,No,No,No,No,WTRSWR,,,Sustainable Water,Infrastructure,CITY,Arvada,City of Arvada,Direct Government,Water/Wastewater,INTEGRATED,LOCAL,CO,Colorado,HIGH,2025.0,arvada,,True,CO_2025,arvada_CO_2025,803455.0,arvada,Arvada,existing_city_name,2025.0,True,False,0,0
2025-497,2025.0,497,043257BG8,City of Arvada CO Wastewater Revenue,4.39,90000.0,2025-09-07,2025-01-12,FED & ST TAX-EXEMPT,NEW MONEY,Utilities,Yes,No,No,No,No,No,WTRSWR,,,Sustainable Water,Infrastructure,CITY,Arvada,City of Arvada,Direct Government,Water/Wastewater,INTEGRATED,LOCAL,CO,Colorado,HIGH,2025.0,arvada,,True,CO_2025,arvada_CO_2025,803455.0,arvada,Arvada,existing_city_name,2025.0,True,False,0,0
2025-498,2025.0,498,043257BH6,City of Arvada CO Wastewater Revenue,3.18,235000.0,2025-09-07,2026-01-12,FED & ST TAX-EXEMPT,NEW MONEY,Utilities,Yes,No,No,No,No,No,WTRSWR,,,Sustainable Water,Infrastructure,CITY,Arvada,City of Arvada,Direct Government,Water/Wastewater,INTEGRATED,LOCAL,CO,Colorado,HIGH,2025.0,arvada,,True,CO_2025,arvada_CO_2025,803455.0,arvada,Arvada,existing_city_name,2025.0,True,False,0,0
2025-499,2025.0,499,043257BJ2,City of Arvada CO Wastewater Revenue,2.39,245000.0,2025-09-07,2027-01-12,FED & ST TAX-EXEMPT,NEW MONEY,Utilities,Yes,No,No,No,No,No,WTRSWR,,,Sustainable Water,Infrastructure,CITY,Arvada,City of Arvada,Direct Government,Water/Wastewater,INTEGRATED,LOCAL,CO,Colorado,HIGH,2025.0,arvada,,True,CO_2025,arvada_CO_2025,803455.0,arvada,Arvada,existing_city_name,2025.0,True,False,0,0
2025-500,2025.0,500,043257BK9,City of Arvada CO Wastewater Revenue,3.44,255000.0,2025-09-07,2028-01-12,FED & ST TAX-EXEMPT,NEW MONEY,Utilities,Yes,No,No,No,No,No,WTRSWR,,,Sustainable Water,Infrastructure,CITY,Arvada,City of Arvada,Direct Government,Water/Wastewater,INTEGRATED,LOCAL,CO,Colorado,HIGH,2025.0,arvada,,True,CO_2025,arvada_CO_2025,803455.0,arvada,Arvada,existing_city_name,2025.0,True,False,0,0
2025-501,2025.0,501,043257BL7,City of Arvada CO Wastewater Revenue,2.8,270000.0,2025-09-07,2029-01-12,FED & ST TAX-EXEMPT,NEW MONEY,Utilities,Yes,No,No,No,No,No,WTRSWR,,,Sustainable Water,Infrastructure,CITY,Arvada,City of Arvada,Direct Government,Water/Wastewater,INTEGRATED,LOCAL,CO,Colorado,HIGH,2025.0,arvada,,True,CO_2025,arvada_CO_2025,803455.0,arvada,Arvada,existing_city_name,2025.0,True,False,0,0
2025-502,2025.0,502,043257BN3,City of Arvada CO Wastewater Revenue,2.99,295000.0,2025-09-07,2031-01-12,FED & ST TAX-EXEMPT,NEW MONEY,Utilities,Yes,No,No,No,No,No,WTRSWR,,,Sustainable Water,Infrastructure,CITY,Arvada,City of Arvada,Direct Government,Water/Wastewater,INTEGRATED,LOCAL,CO,Colorado,HIGH,2025.0,arvada,,True,CO_2025,arvada_CO_2025,803455.0,arvada,Arvada,existing_city_name,2025.0,True,False,0,0
2025-503,2025.0,503,043257BP8,City of Arvada CO Wastewater Revenue,3.12,310000.0,2025-09-07,2032-01-12,FED & ST TAX-EXEMPT,NEW MONEY,Utilities,Yes,No,No,No,No,No,WTRSWR,,,Sustainable Water,Infrastructure,CITY,Arvada,City of Arvada,Direct Government,Water/Wastewater,INTEGRATED,LOCAL,CO,Colorado,HIGH,2025.0,arvada,,True,CO_2025,arvada_CO_2025,803455.0,arvada,Arvada,existing_city_name,2025.0,True,False,0,0
2025-504,2025.0,504,043257BQ6,City of Arvada CO Wastewater Revenue,3.17,325000.0,2025-07-09,2033-12-01,FED & ST TAX-EXEMPT,NEW MONEY,Utilities,Yes,No,No,No,No,No,WTRSWR,,,Sustainable Water,Infrastructure,CITY,Arvada,City of Arvada,Direct Government,Water/Wastewater,INTEGRATED,LOCAL,CO,Colorado,HIGH,2025.0,arvada,,True,CO_2025,arvada_CO_2025,803455.0,arvada,Arvada,existing_city_name,2025.0,True,False,0,0
2025-505,2025.0,505,043257BS2,City of Arvada CO Wastewater Revenue,3.34,360000.0,2025-09-07,2035-01-12,FED & ST TAX-EXEMPT,NEW MONEY,Utilities,Yes,No,No,No,No,No,WTRSWR,,,Sustainable Water,Infrastructure,CITY,Arvada,City of Arvada,Direct Government,Water/Wastewater,INTEGRATED,LOCAL,CO,Colorado,HIGH,2025.0,arvada,,True,CO_2025,arvada_CO_2025,803455.0,arvada,Arvada,existing_city_name,2025.0,True,False,0,0
2025-506,2025.0,506,043257BT0,City of Arvada CO Wastewater Revenue,3.65,380000.0,2025-07-19,2037-12-01,FED & ST TAX-EXEMPT,NEW MONEY,Utilities,Yes,No,No,No,No,No,WTRSWR,,,Sustainable Water,Infrastructure,CITY,Arvada,City of Arvada,Direct Government,Water/Wastewater,INTEGRATED,LOCAL,CO,Colorado,HIGH,2025.0,arvada,,True,CO_2025,arvada_CO_2025,803455.0,arvada,Arvada,existing_city_name,2025.0,True,False,0,0
2025-507,2025.0,507,043257BU7,City of Arvada CO Wastewater Revenue,4.69,395000.0,2025-09-07,2037-01-12,FED & ST TAX-EXEMPT,NEW MONEY,Utilities,Yes,No,No,No,No,No,WTRSWR,,,Sustainable Water,Infrastructure,CITY,Arvada,City of Arvada,Direct Government,Water/Wastewater,INTEGRATED,LOCAL,CO,Colorado,HIGH,2025.0,arvada,,True,CO_2025,arvada_CO_2025,803455.0,arvada,Arvada,existing_city_name,2025.0,True,False,0,0
2025-508,2025.0,508,043257BV5,City of Arvada CO Wastewater Revenue,3.76,415000.0,2025-09-07,2038-01-12,FED & ST TAX-EXEMPT,NEW MONEY,Utilities,Yes,No,No,No,No,No,WTRSWR,,,Sustainable Water,Infrastructure,CITY,Arvada,City of Arvada,Direct Government,Water/Wastewater,INTEGRATED,LOCAL,CO,Colorado,HIGH,2025.0,arvada,,True,CO_2025,arvada_CO_2025,803455.0,arvada,Arvada,existing_city_name,2025.0,True,False,0,0
2025-509,2025.0,509,043257BW3,City of Arvada CO Wastewater Revenue,5.27,440000.0,2025-09-07,2039-01-12,FED & ST TAX-EXEMPT,NEW MONEY,Utilities,Yes,No,No,No,No,No,WTRSWR,,,Sustainable Water,Infrastructure,CITY,Arvada,City of Arvada,Direct Government,Water/Wastewater,INTEGRATED,LOCAL,CO,Colorado,HIGH,2025.0,arvada,,True,CO_2025,arvada_CO_2025,803455.0,arvada,Arvada,existing_city_name,2025.0,True,False,0,0
2025-510,2025.0,510,043257BX1,City of Arvada CO Wastewater Revenue,2.85,460000.0,2025-09-07,2040-01-12,FED & ST TAX-EXEMPT,NEW MONEY,Utilities,Yes,No,No,No,No,No,WTRSWR,,,Sustainable Water,Infrastructure,CITY,Arvada,City of Arvada,Direct Government,Water/Wastewater,INTEGRATED,LOCAL,CO,Colorado,HIGH,2025.0,arvada,,True,CO_2025,arvada_CO_2025,803455.0,arvada,Arvada,existing_city_name,2025.0,True,False,0,0
2025-511,2025.0,511,043257BZ6,City of Arvada CO Wastewater Revenue,4.33,505000.0,2025-09-07,2042-01-12,FED & ST TAX-EXEMPT,NEW MONEY,Utilities,Yes,No,No,No,No,No,WTRSWR,,,Sustainable Water,Infrastructure,CITY,Arvada,City of Arvada,Direct Government,Water/Wastewater,INTEGRATED,LOCAL,CO,Colorado,HIGH,2025.0,arvada,,True,CO_2025,arvada_CO_2025,803455.0,arvada,Arvada,existing_city_name,2025.0,True,False,0,0
2025-512,2025.0,512,043257CA0,City of Arvada CO Wastewater Revenue,2.7,530000.0,2025-07-19,2035-12-01,FED & ST TAX-EXEMPT,NEW MONEY,Utilities,Yes,No,No,No,No,No,WTRSWR,,,Sustainable Water,Infrastructure,CITY,Arvada,City of Arvada,Direct Government,Water/Wastewater,INTEGRATED,LOCAL,CO,Colorado,HIGH,2025.0,arvada,,True,CO_2025,arvada_CO_2025,803455.0,arvada,Arvada,existing_city_name,2025.0,True,False,0,0
2025-513,2025.0,513,043260BW7,City of Arvada CO Water Revenue,4.45,530000.0,2025-09-07,2025-01-12,FED & ST TAX-EXEMPT,NEW MONEY,Utilities,Yes,No,No,No,No,No,WTRSWR,,,Sustainable Water,Infrastructure,CITY,Arvada,City of Arvada,Direct Government,Water/Wastewater,INTEGRATED,LOCAL,CO,Colorado,HIGH,2025.0,arvada,,True,CO_2025,arvada_CO_2025,803455.0,arvada,Arvada,existing_city_name,2025.0,True,False,0,0
2025-514,2025.0,514,043260BX5,City of Arvada CO Water Revenue,2.47,1365000.0,2025-09-07,2026-01-12,FED & ST TAX-EXEMPT,NEW MONEY,Utilities,Yes,No,No,No,No,No,WTRSWR,,,Sustainable Water,Infrastructure,CITY,Arvada,City of Arvada,Direct Government,Water/Wastewater,INTEGRATED,LOCAL,CO,Colorado,HIGH,2025.0,arvada,,True,CO_2025,arvada_CO_2025,803455.0,arvada,Arvada,existing_city_name,2025.0,True,False,0,0
2025-515,2025.0,515,043260BY3,City of Arvada CO Water Revenue,2.683,1435000.0,2025-09-07,2027-01-12,FED & ST TAX-EXEMPT,NEW MONEY,Utilities,Yes,No,No,No,No,No,WTRSWR,,,Sustainable Water,Infrastructure,CITY,Arvada,City of Arvada,Direct Government,Water/Wastewater,INTEGRATED,LOCAL,CO,Colorado,HIGH,2025.0,arvada,,True,CO_2025,arvada_CO_2025,803455.0,arvada,Arvada,existing_city_name,2025.0,True,False,0,0
2025-516,2025.0,516,043260BZ0,City of Arvada CO Water Revenue,2.719,1505000.0,2025-07-19,2038-12-01,FED & ST TAX-EXEMPT,NEW MONEY,Utilities,Yes,No,No,No,No,No,WTRSWR,,,Sustainable Water,Infrastructure,CITY,Arvada,City of Arvada,Direct Government,Water/Wastewater,INTEGRATED,LOCAL,CO,Colorado,HIGH,2025.0,arvada,,True,CO_2025,arvada_CO_2025,803455.0,arvada,Arvada,existing_city_name,2025.0,True,False,0,0
2025-517,2025.0,517,043260CA4,City of Arvada CO Water Revenue,3.17,1580000.0,2025-09-07,2029-01-12,FED & ST TAX-EXEMPT,NEW MONEY,Utilities,Yes,No,No,No,No,No,WTRSWR,,,Sustainable Water,Infrastructure,CITY,Arvada,City of Arvada,Direct Government,Water/Wastewater,INTEGRATED,LOCAL,CO,Colorado,HIGH,2025.0,arvada,,True,CO_2025,arvada_CO_2025,803455.0,arvada,Arvada,existing_city_name,2025.0,True,False,0,0
2025-518,2025.0,518,043260CB2,City of Arvada CO Water Revenue,2.763,1660000.0,2025-09-07,2030-01-12,FED & ST TAX-EXEMPT,NEW MONEY,Utilities,Yes,No,No,No,No,No,WTRSWR,,,Sustainable Water,Infrastructure,CITY,Arvada,City of Arvada,Direct Government,Water/Wastewater,INTEGRATED,LOCAL,CO,Colorado,HIGH,2025.0,arvada,,True,CO_2025,arvada_CO_2025,803455.0,arvada,Arvada,existing_city_name,2025.0,True,False,0,0
2025-519,2025.0,519,043260CC0,City of Arvada CO Water Revenue,2.84,1745000.0,2025-07-19,2041-12-01,FED & ST TAX-EXEMPT,NEW MONEY,Utilities,Yes,No,No,No,No,No,WTRSWR,,,Sustainable Water,Infrastructure,CITY,Arvada,City of Arvada,Direct Government,Water/Wastewater,INTEGRATED,LOCAL,CO,Colorado,HIGH,2025.0,arvada,,True,CO_2025,arvada_CO_2025,803455.0,arvada,Arvada,existing_city_name,2025.0,True,False,0,0
2025-520,2025.0,520,043260CE6,City of Arvada CO Water Revenue,3.32,1925000.0,2025-09-07,2033-01-12,FED & ST TAX-EXEMPT,NEW MONEY,Utilities,Yes,No,No,No,No,No,WTRSWR,,,Sustainable Water,Infrastructure,CITY,Arvada,City of Arvada,Direct Government,Water/Wastewater,INTEGRATED,LOCAL,CO,Colorado,HIGH,2025.0,arvada,,True,CO_2025,arvada_CO_2025,803455.0,arvada,Arvada,existing_city_name,2025.0,True,False,0,0
2025-521,2025.0,521,043260CF3,City of Arvada CO Water Revenue,2.32,2020000.0,2025-09-07,2034-01-12,FED & ST TAX-EXEMPT,NEW MONEY,Utilities,Yes,No,No,No,No,No,WTRSWR,,,Sustainable Water,Infrastructure,CITY,Arvada,City of Arvada,Direct Government,Water/Wastewater,INTEGRATED,LOCAL,CO,Colorado,HIGH,2025.0,arvada,,True,CO_2025,arvada_CO_2025,803455.0,arvada,Arvada,existing_city_name,2025.0,True,False,0,0
2025-522,2025.0,522,043260CH9,City of Arvada CO Water Revenue,5.62,2225000.0,2025-09-07,2036-01-12,FED & ST TAX-EXEMPT,NEW MONEY,Utilities,Yes,No,No,No,No,No,WTRSWR,,,Sustainable Water,Infrastructure,CITY,Arvada,City of Arvada,Direct Government,Water/Wastewater,INTEGRATED,LOCAL,CO,Colorado,HIGH,2025.0,arvada,,True,CO_2025,arvada_CO_2025,803455.0,arvada,Arvada,existing_city_name,2025.0,True,False,0,0
2025-523,2025.0,523,043260CJ5,City of Arvada CO Water Revenue,3.72,2335000.0,2025-09-07,2037-01-12,FED & ST TAX-EXEMPT,NEW MONEY,Utilities,Yes,No,No,No,No,No,WTRSWR,,,Sustainable Water,Infrastructure,CITY,Arvada,City of Arvada,Direct Government,Water/Wastewater,INTEGRATED,LOCAL,CO,Colorado,HIGH,2025.0,arvada,,True,CO_2025,arvada_CO_2025,803455.0,arvada,Arvada,existing_city_name,2025.0,True,False,0,0
2025-524,2025.0,524,043260CN6,City of Arvada CO Water Revenue,4.17,2840000.0,2025-09-07,2041-01-12,FED & ST TAX-EXEMPT,NEW MONEY,Utilities,Yes,No,No,No,No,No,WTRSWR,,,Sustainable Water,Infrastructure,CITY,Arvada,City of Arvada,Direct Government,Water/Wastewater,INTEGRATED,LOCAL,CO,Colorado,HIGH,2025.0,arvada,,True,CO_2025,arvada_CO_2025,803455.0,arvada,Arvada,existing_city_name,2025.0,True,False,0,0
2025-525,2025.0,525,043260CP1,City of Arvada CO Water Revenue,4.88,2985000.0,2025-09-07,2042-01-12,FED & ST TAX-EXEMPT,NEW MONEY,Utilities,Yes,No,No,No,No,No,WTRSWR,,,Sustainable Water,Infrastructure,CITY,Arvada,City of Arvada,Direct Government,Water/Wastewater,INTEGRATED,LOCAL,CO,Colorado,HIGH,2025.0,arvada,,True,CO_2025,arvada_CO_2025,803455.0,arvada,Arvada,existing_city_name,2025.0,True,False,0,0
2025-526,2025.0,526,043260CQ9,City of Arvada CO Water Revenue,4.77,3130000.0,2025-09-07,2043-01-12,FED & ST TAX-EXEMPT,NEW MONEY,Utilities,Yes,No,No,No,No,No,WTRSWR,,,Sustainable Water,Infrastructure,CITY,Arvada,City of Arvada,Direct Government,Water/Wastewater,INTEGRATED,LOCAL,CO,Colorado,HIGH,2025.0,arvada,,True,CO_2025,arvada_CO_2025,803455.0,arvada,Arvada,existing_city_name,2025.0,True,False,0,0
2025-559,2025.0,559,254845VC1,District of Columbia Water & Sewer Authority,2.71,2020000.0,2025-08-13,2030-01-10,FED & ST TAX-EXEMPT,REFUNDING...,Utilities,No,,,,,,WTRSWR,,,,,CITY,District of Columbia,City of District of Columbia,Authority/Agency,Water/Wastewater,SEMI_DEPENDENT,Single city,DC,,HIGH,2025.0,,,True,DC_2025,washington_DC_2025,1150000.0,washington,Washington,manual_correction,2025.0,True,False,1,0
2025-560,2025.0,560,254845VF4,District of Columbia Water & Sewer Authority,3.18,2305000.0,2025-08-13,2033-01-10,FED & ST TAX-EXEMPT,REFUNDING...,Utilities,No,,,,,,WTRSWR,,,,,CITY,District of Columbia,City of District of Columbia,Authority/Agency,Water/Wastewater,SEMI_DEPENDENT,Single city,DC,,HIGH,2025.0,,,True,DC_2025,washington_DC_2025,1150000.0,washington,Washington,manual_correction,2025.0,True,False,1,0
2025-561,2025.0,561,254845VQ0,District of Columbia Water & Sewer Authority,4.55,5045000.0,2025-08-13,2043-01-10,FED & ST TAX-EXEMPT,REFUNDING...,Utilities,No,,,,,,WTRSWR,,,,,CITY,District of Columbia,City of District of Columbia,Authority/Agency,Water/Wastewater,SEMI_DEPENDENT,Single city,DC,,HIGH,2025.0,,,True,DC_2025,washington_DC_2025,1150000.0,washington,Washington,manual_correction,2025.0,True,False,1,0
2025-562,2025.0,562,254845VR8,District of Columbia Water & Sewer Authority,4.06,3310000.0,2025-08-13,2044-01-10,FED & ST TAX-EXEMPT,REFUNDING...,Utilities,No,,,,,,WTRSWR,,,,,CITY,District of Columbia,City of District of Columbia,Authority/Agency,Water/Wastewater,SEMI_DEPENDENT,Single city,DC,,HIGH,2025.0,,,True,DC_2025,washington_DC_2025,1150000.0,washington,Washington,manual_correction,2025.0,True,False,1,0
2025-563,2025.0,563,254845VT4,District of Columbia Water & Sewer Authority,4.83,31995000.0,2025-08-13,2050-01-10,FED & ST TAX-EXEMPT,REFUNDING...,Utilities,No,,,,,,WTRSWR,,,,,CITY,District of Columbia,City of District of Columbia,Authority/Agency,Water/Wastewater,SEMI_DEPENDENT,Single city,DC,,HIGH,2025.0,,,True,DC_2025,washington_DC_2025,1150000.0,washington,Washington,manual_correction,2025.0,True,False,1,0
2025-564,2025.0,564,254845VU1,District of Columbia Water & Sewer Authority,4.2,32185000.0,2025-08-13,2054-01-10,FED & ST TAX-EXEMPT,REFUNDING...,Utilities,No,,,,,,WTRSWR,,,,,CITY,District of Columbia,City of District of Columbia,Authority/Agency,Water/Wastewater,SEMI_DEPENDENT,Single city,DC,,HIGH,2025.0,,,True,DC_2025,washington_DC_2025,1150000.0,washington,Washington,manual_correction,2025.0,True,False,1,0
2025-565,2025.0,565,254845UY4,District of Columbia Water & Sewer Authority,2.4,8665000.0,2025-08-13,2026-01-10,FED & ST TAX-EXEMPT,REFUNDING...,Utilities,No,,,,,,WTRSWR,,,,,CITY,District of Columbia,City of District of Columbia,Authority/Agency,Water/Wastewater,SEMI_DEPENDENT,Single city,DC,,HIGH,2025.0,,,True,DC_2025,washington_DC_2025,1150000.0,washington,Washington,manual_correction,2025.0,True,False,1,0
2025-566,2025.0,566,254845VK3,District of Columbia Water & Sewer Authority,3.86,8015000.0,2025-08-13,2037-01-10,FED & ST TAX-EXEMPT,REFUNDING...,Utilities,No,,,,,,WTRSWR,,,,,CITY,District of Columbia,City of District of Columbia,Authority/Agency,Water/Wastewater,SEMI_DEPENDENT,Single city,DC,,HIGH,2025.0,,,True,DC_2025,washington_DC_2025,1150000.0,washington,Washington,manual_correction,2025.0,True,False,1,0
2025-567,2025.0,567,254845UZ1,District of Columbia Water & Sewer Authority,2.4,9590000.0,2025-08-13,2027-01-10,FED & ST TAX-EXEMPT,REFUNDING...,Utilities,No,,,,,,WTRSWR,,,,,CITY,District of Columbia,City of District of Columbia,Authority/Agency,Water/Wastewater,SEMI_DEPENDENT,Single city,DC,,HIGH,2025.0,,,True,DC_2025,washington_DC_2025,1150000.0,washington,Washington,manual_correction,2025.0,True,False,1,0
2025-568,2025.0,568,254845VA5,District of Columbia Water & Sewer Authority,2.52,4175000.0,2025-08-13,2028-01-10,FED & ST TAX-EXEMPT,REFUNDING...,Utilities,No,,,,,,WTRSWR,,,,,CITY,District of Columbia,City of District of Columbia,Authority/Agency,Water/Wastewater,SEMI_DEPENDENT,Single city,DC,,HIGH,2025.0,,,True,DC_2025,washington_DC_2025,1150000.0,washington,Washington,manual_correction,2025.0,True,False,1,0
2025-569,2025.0,569,254845VP2,District of Columbia Water & Sewer Authority,4.5,3095000.0,2025-08-13,2042-01-10,FED & ST TAX-EXEMPT,REFUNDING...,Utilities,No,,,,,,WTRSWR,,,,,CITY,District of Columbia,City of District of Columbia,Authority/Agency,Water/Wastewater,SEMI_DEPENDENT,Single city,DC,,HIGH,2025.0,,,True,DC_2025,washington_DC_2025,1150000.0,washington,Washington,manual_correction,2025.0,True,False,1,0
2025-570,2025.0,570,254845VS6,District of Columbia Water & Sewer Authority,4.7,7145000.0,2025-08-13,2045-01-10,FED & ST TAX-EXEMPT,REFUNDING...,Utilities,No,,,,,,WTRSWR,,,,,CITY,District of Columbia,City of District of Columbia,Authority/Agency,Water/Wastewater,SEMI_DEPENDENT,Single city,DC,,HIGH,2025.0,,,True,DC_2025,washington_DC_2025,1150000.0,washington,Washington,manual_correction,2025.0,True,False,1,0
2025-571,2025.0,571,254845VD9,District of Columbia Water & Sewer Authority,2.85,2230000.0,2025-08-13,2031-01-10,FED & ST TAX-EXEMPT,REFUNDING...,Utilities,No,,,,,,WTRSWR,,,,,CITY,District of Columbia,City of District of Columbia,Authority/Agency,Water/Wastewater,SEMI_DEPENDENT,Single city,DC,,HIGH,2025.0,,,True,DC_2025,washington_DC_2025,1150000.0,washington,Washington,manual_correction,2025.0,True,False,1,0
2025-572,2025.0,572,254845VE7,District of Columbia Water & Sewer Authority,3.86,2210000.0,2025-08-13,2032-01-10,FED & ST TAX-EXEMPT,REFUNDING...,Utilities,No,,,,,,WTRSWR,,,,,CITY,District of Columbia,City of District of Columbia,Authority/Agency,Water/Wastewater,SEMI_DEPENDENT,Single city,DC,,HIGH,2025.0,,,True,DC_2025,washington_DC_2025,1150000.0,washington,Washington,manual_correction,2025.0,True,False,1,0
2025-573,2025.0,573,254845VG2,District of Columbia Water & Sewer Authority,3.3,8370000.0,2025-08-13,2034-01-10,FED & ST TAX-EXEMPT,REFUNDING...,Utilities,No,,,,,,WTRSWR,,,,,CITY,District of Columbia,City of District of Columbia,Authority/Agency,Water/Wastewater,SEMI_DEPENDENT,Single city,DC,,HIGH,2025.0,,,True,DC_2025,washington_DC_2025,1150000.0,washington,Washington,manual_correction,2025.0,True,False,1,0
