CUSIP,Issuer_Name,City,Issue_Date,Amt_Issued,Self_reported_Green,ESG_Assurance_Providers,covered,n_prospectus_matches,prospectus_filenames
79765R5J4,City of San Francisco CA Public Utilities Commission Water Revenue,San Francisco,2020-09-23,103720000.0,Yes,No,True,1,P11411213-P11096461-P11505380.txt
79765RQ44,City of San Francisco CA Public Utilities Commission Water Revenue,San Francisco,2016-12-14,53520000.0,Yes,Yes,True,1,ES997086-ES780844-ES1182154.txt
79765RQ51,City of San Francisco CA Public Utilities Commission Water Revenue,San Francisco,2016-12-14,65740000.0,Yes,Yes,True,1,ES997086-ES780844-ES1182154.txt
79765RT33,City of San Francisco CA Public Utilities Commission Water Revenue,San Francisco,2017-12-13,20990000.0,Yes,Yes,True,1,ER1108407-ER866317-ER1267002.txt
79765RT41,City of San Francisco CA Public Utilities Commission Water Revenue,San Francisco,2017-12-13,15850000.0,Yes,Yes,True,1,ER1108407-ER866317-ER1267002.txt
797686FB3,San Francisco Municipal Transportation Agency,San Francisco,2021-03-11,19815000.0,Yes,Yes,True,1,P21441975-P21119462-P21530771.txt
797686FC1,San Francisco Municipal Transportation Agency,San Francisco,2021-03-11,42000000.0,Yes,Yes,True,1,P21441975-P21119462-P21530771.txt
797686FD9,San Francisco Municipal Transportation Agency,San Francisco,2021-03-11,42470000.0,Yes,Yes,True,1,P21441975-P21119462-P21530771.txt
79768HDB1,San Francisco City & County Public Utilities Commission Wastewater Revenue,San Francisco,2016-05-24,59320000.0,Yes,Yes,True,1,ES786506-ES618502-ES1014137.txt
79768HDC9,San Francisco City & County Public Utilities Commission Wastewater Revenue,San Francisco,2016-05-24,26285000.0,Yes,No,True,1,ES786506-ES618502-ES1014137.txt
79768HDZ8,San Francisco City & County Public Utilities Commission Wastewater Revenue,San Francisco,2018-08-09,179145000.0,Yes,Yes,True,1,ES1184461-ES925614-ES1326629.txt
79768HET1,San Francisco City & County Public Utilities Commission Wastewater Revenue,San Francisco,2018-08-09,70865000.0,Yes,Yes,True,1,ES1184461-ES925614-ES1326629.txt
79768HFN3,San Francisco City & County Public Utilities Commission Wastewater Revenue,San Francisco,2021-11-30,23905000.0,Yes,Yes,True,1,P21519443-P21175017-P21591296.txt
79768HFP8,San Francisco City & County Public Utilities Commission Wastewater Revenue,San Francisco,2021-11-30,25130000.0,Yes,Yes,True,1,P21519443-P21175017-P21591296.txt
79768HFQ6,San Francisco City & County Public Utilities Commission Wastewater Revenue,San Francisco,2021-11-30,26420000.0,Yes,Yes,True,1,P21519443-P21175017-P21591296.txt
79768HFR4,San Francisco City & County Public Utilities Commission Wastewater Revenue,San Francisco,2021-11-30,27775000.0,Yes,No,True,1,P21519443-P21175017-P21591296.txt
79768HFS2,San Francisco City & County Public Utilities Commission Wastewater Revenue,San Francisco,2021-11-30,29050000.0,Yes,Yes,True,1,P21519443-P21175017-P21591296.txt
79768HFT0,San Francisco City & County Public Utilities Commission Wastewater Revenue,San Francisco,2021-11-30,30235000.0,Yes,Yes,True,1,P21519443-P21175017-P21591296.txt
79768HFU7,San Francisco City & County Public Utilities Commission Wastewater Revenue,San Francisco,2021-11-30,31470000.0,Yes,Yes,True,1,P21519443-P21175017-P21591296.txt
79768HFW3,San Francisco City & County Public Utilities Commission Wastewater Revenue,San Francisco,2021-11-30,34095000.0,Yes,Yes,True,1,P21519443-P21175017-P21591296.txt
79768HGG7,San Francisco City & County Public Utilities Commission Wastewater Revenue,San Francisco,2021-11-30,218355000.0,Yes,No,True,1,P21519443-P21175017-P21591296.txt
79768HGH5,San Francisco City & County Public Utilities Commission Wastewater Revenue,San Francisco,2021-11-30,129110000.0,Yes,No,True,1,P21519443-P21175017-P21591296.txt
79768HKN7,San Francisco City & County Public Utilities Commission Wastewater Revenue,San Francisco,2024-07-31,72575000.0,Yes,Yes,True,1,P21830885-P21403242-P21845144.txt
79768HKP2,San Francisco City & County Public Utilities Commission Wastewater Revenue,San Francisco,2024-07-31,247285000.0,Yes,Yes,True,1,P21830885-P21403242-P21845144.txt
79771FCU9,City of San Francisco CA Public Utilities Commission Water Revenue,San Francisco,2023-07-27,88745000.0,--,No,True,1,P11687086-P11297878-P11728349.txt
79771FCV7,City of San Francisco CA Public Utilities Commission Water Revenue,San Francisco,2023-07-27,89830000.0,--,No,True,1,P11687086-P11297878-P11728349.txt
79771FDN4,City of San Francisco CA Public Utilities Commission Water Revenue,San Francisco,2023-07-27,16390000.0,--,No,True,1,P11687086-P11297878-P11728349.txt
79771FDP9,City of San Francisco CA Public Utilities Commission Water Revenue,San Francisco,2023-07-27,16585000.0,--,No,True,1,P11687086-P11297878-P11728349.txt
79771FFE2,City of San Francisco CA Public Utilities Commission Water Revenue,San Francisco,2020-01-09,2760000.0,Yes,Yes,True,1,P11837901-P11408439-P11850619.txt
79771FFF9,City of San Francisco CA Public Utilities Commission Water Revenue,San Francisco,2020-01-09,2820000.0,Yes,Yes,True,1,P11837901-P11408439-P11850619.txt
79771FFG7,City of San Francisco CA Public Utilities Commission Water Revenue,San Francisco,2020-01-09,2980000.0,Yes,Yes,True,1,P11837901-P11408439-P11850619.txt
79771FFH5,City of San Francisco CA Public Utilities Commission Water Revenue,San Francisco,2020-01-09,3060000.0,Yes,Yes,True,1,P11837901-P11408439-P11850619.txt
79771FFJ1,City of San Francisco CA Public Utilities Commission Water Revenue,San Francisco,2020-09-01,29910000.0,Yes,No,True,1,P11837901-P11408439-P11850619.txt
79771FFK8,City of San Francisco CA Public Utilities Commission Water Revenue,San Francisco,2020-01-09,2835000.0,Yes,Yes,True,1,P11837901-P11408439-P11850619.txt
79771FFL6,City of San Francisco CA Public Utilities Commission Water Revenue,San Francisco,2020-01-09,2925000.0,Yes,Yes,True,1,P11837901-P11408439-P11850619.txt
79772EBJ7,City & County of San Francisco CA Community Facilities District No 2014-1,San Francisco,2017-11-09,28500000.0,Yes,Yes,True,1,EP1028838-ES833343-ES1234413.txt
79772EBK4,City & County of San Francisco CA Community Facilities District No 2014-1,San Francisco,2017-11-09,104585000.0,Yes,No,True,1,EP1028838-ES833343-ES1234413.txt
79772ECS6,City & County of San Francisco CA Community Facilities District No 2014-1,San Francisco,2019-02-26,28175000.0,Yes,Yes,True,1,ER1196139-ER936152-ER1337167.txt
79772ECT4,City & County of San Francisco CA Community Facilities District No 2014-1,San Francisco,2019-02-26,90310000.0,Yes,Yes,True,1,ER1196139-ER936152-ER1337167.txt
79772EDL0,City & County of San Francisco CA Community Facilities District No 2014-1,San Francisco,2020-05-14,15015000.0,Yes,Yes,True,1,SS1381600-SS1075701-SS1483050.txt
79772EDM8,City & County of San Francisco CA Community Facilities District No 2014-1,San Francisco,2020-05-14,20455000.0,Yes,Yes,True,1,SS1381600-SS1075701-SS1483050.txt
79772EDN6,City & County of San Francisco CA Community Facilities District No 2014-1,San Francisco,2020-05-14,22905000.0,Yes,Yes,True,1,SS1381600-SS1075701-SS1483050.txt
79772EDZ9,City & County of San Francisco CA Community Facilities District No 2014-1,San Francisco,2021-11-03,3605000.0,Yes,No,True,1,P21502980-P21162007-P21576850.txt
79772EEA3,City & County of San Francisco CA Community Facilities District No 2014-1,San Francisco,2021-11-03,5150000.0,Yes,Yes,True,1,P21502980-P21162007-P21576850.txt
79772EEB1,City & County of San Francisco CA Community Facilities District No 2014-1,San Francisco,2021-11-03,20945000.0,Yes,Yes,True,1,P21502980-P21162007-P21576850.txt
79772EET2,City & County of San Francisco CA Community Facilities District No 2014-1,San Francisco,2022-12-15,10335000.0,Yes,Yes,True,1,P11636214-P11260306-P11685894.txt
79772EEU9,City & County of San Francisco CA Community Facilities District No 2014-1,San Francisco,2022-12-15,26085000.0,Yes,No,True,1,P11636214-P11260306-P11685894.txt
79816NAZ0,San Jose Financing Authority,San Jose,2022-12-15,48770000.0,Yes,Yes,True,1,P11636800-P11260714-P11686344.txt
79816NBA4,San Jose Financing Authority,San Jose,2022-12-15,76415000.0,Yes,Yes,True,1,P11636800-P11260714-P11686344.txt
799317BS0,San Rafael Joint Powers Financing Authority,San Rafael,2018-03-28,1910000.0,Yes,No,True,1,ES1122236-ES877569-ES1278825.txt
802089AA0,City of Santa Fe NM Wastewater Utility System Revenue,Santa Fe,2019-03-20,580000.0,Yes,Yes,True,1,ES1249162-ES976727-ES1377889.txt
802089AB8,City of Santa Fe NM Wastewater Utility System Revenue,Santa Fe,2019-03-20,610000.0,Yes,Yes,True,1,ES1249162-ES976727-ES1377889.txt
802089AC6,City of Santa Fe NM Wastewater Utility System Revenue,Santa Fe,2019-03-20,640000.0,Yes,Yes,True,1,ES1249162-ES976727-ES1377889.txt
802089AD4,City of Santa Fe NM Wastewater Utility System Revenue,Santa Fe,2019-03-20,675000.0,Yes,Yes,True,1,ES1249162-ES976727-ES1377889.txt
802089AE2,City of Santa Fe NM Wastewater Utility System Revenue,Santa Fe,2019-03-20,705000.0,Yes,Yes,True,1,ES1249162-ES976727-ES1377889.txt
802089AF9,City of Santa Fe NM Wastewater Utility System Revenue,Santa Fe,2019-03-20,745000.0,Yes,Yes,True,1,ES1249162-ES976727-ES1377889.txt
802089AG7,City of Santa Fe NM Wastewater Utility System Revenue,Santa Fe,2019-03-20,780000.0,Yes,Yes,True,1,ES1249162-ES976727-ES1377889.txt
802089AH5,City of Santa Fe NM Wastewater Utility System Revenue,Santa Fe,2019-03-20,820000.0,Yes,Yes,True,1,ES1249162-ES976727-ES1377889.txt
802089AJ1,City of Santa Fe NM Wastewater Utility System Revenue,Santa Fe,2019-03-20,860000.0,Yes,No,True,1,ES1249162-ES976727-ES1377889.txt
802089AK8,City of Santa Fe NM Wastewater Utility System Revenue,Santa Fe,2019-03-20,905000.0,Yes,Yes,True,1,ES1249162-ES976727-ES1377889.txt
802089AL6,City of Santa Fe NM Wastewater Utility System Revenue,Santa Fe,2019-03-20,940000.0,Yes,Yes,True,1,ES1249162-ES976727-ES1377889.txt
802089AM4,City of Santa Fe NM Wastewater Utility System Revenue,Santa Fe,2019-03-20,975000.0,Yes,Yes,True,1,ES1249162-ES976727-ES1377889.txt
802089AN2,City of Santa Fe NM Wastewater Utility System Revenue,Santa Fe,2019-03-20,1015000.0,Yes,Yes,True,1,ES1249162-ES976727-ES1377889.txt
802089AP7,City of Santa Fe NM Wastewater Utility System Revenue,Santa Fe,2019-03-20,1055000.0,Yes,Yes,True,1,ES1249162-ES976727-ES1377889.txt
802089AQ5,City of Santa Fe NM Wastewater Utility System Revenue,Santa Fe,2019-03-20,1100000.0,Yes,Yes,True,1,ES1249162-ES976727-ES1377889.txt
802089AR3,City of Santa Fe NM Wastewater Utility System Revenue,Santa Fe,2019-03-20,1145000.0,Yes,Yes,True,1,ES1249162-ES976727-ES1377889.txt
812643MK7,City of Seattle WA Municipal Light & Power Revenue,Seattle,2016-01-28,31870000.0,--,No,True,1,ES758050-ES594885-ES990593.txt
812643UE2,City of Seattle WA Municipal Light & Power Revenue,Seattle,2020-08-05,2410000.0,Yes,Yes,True,1,SS1393189-SS1083903-SS1491943.txt
812643UF9,City of Seattle WA Municipal Light & Power Revenue,Seattle,2020-08-05,2055000.0,Yes,Yes,True,1,SS1393189-SS1083903-SS1491943.txt
812643UG7,City of Seattle WA Municipal Light & Power Revenue,Seattle,2020-08-05,2155000.0,Yes,Yes,True,1,SS1393189-SS1083903-SS1491943.txt
812643UH5,City of Seattle WA Municipal Light & Power Revenue,Seattle,2020-08-05,2265000.0,Yes,Yes,True,1,SS1393189-SS1083903-SS1491943.txt
812643UJ1,City of Seattle WA Municipal Light & Power Revenue,Seattle,2020-08-05,2375000.0,Yes,Yes,True,1,SS1393189-SS1083903-SS1491943.txt
812643UK8,City of Seattle WA Municipal Light & Power Revenue,Seattle,2020-08-05,16185000.0,Yes,Yes,True,1,SS1393189-SS1083903-SS1491943.txt
812643UL6,City of Seattle WA Municipal Light & Power Revenue,Seattle,2020-08-05,19975000.0,Yes,Yes,True,1,SS1393189-SS1083903-SS1491943.txt
812643UM4,City of Seattle WA Municipal Light & Power Revenue,Seattle,2020-08-05,10910000.0,Yes,Yes,True,1,SS1393189-SS1083903-SS1491943.txt
812643UN2,City of Seattle WA Municipal Light & Power Revenue,Seattle,2020-08-05,11450000.0,Yes,Yes,True,1,SS1393189-SS1083903-SS1491943.txt
812643UP7,City of Seattle WA Municipal Light & Power Revenue,Seattle,2020-08-05,8695000.0,Yes,Yes,True,1,SS1393189-SS1083903-SS1491943.txt
812643UQ5,City of Seattle WA Municipal Light & Power Revenue,Seattle,2020-08-05,9130000.0,Yes,Yes,True,1,SS1393189-SS1083903-SS1491943.txt
812643UR3,City of Seattle WA Municipal Light & Power Revenue,Seattle,2020-08-05,9490000.0,Yes,Yes,True,1,SS1393189-SS1083903-SS1491943.txt
812643US1,City of Seattle WA Municipal Light & Power Revenue,Seattle,2020-08-05,9875000.0,Yes,Yes,True,1,SS1393189-SS1083903-SS1491943.txt
812643UT9,City of Seattle WA Municipal Light & Power Revenue,Seattle,2020-08-05,10035000.0,Yes,Yes,True,1,SS1393189-SS1083903-SS1491943.txt
812643UU6,City of Seattle WA Municipal Light & Power Revenue,Seattle,2020-08-05,3725000.0,Yes,Yes,True,1,SS1393189-SS1083903-SS1491943.txt
812643UV4,City of Seattle WA Municipal Light & Power Revenue,Seattle,2020-08-05,3875000.0,Yes,Yes,True,1,SS1393189-SS1083903-SS1491943.txt
812643UW2,City of Seattle WA Municipal Light & Power Revenue,Seattle,2020-08-05,4030000.0,Yes,Yes,True,1,SS1393189-SS1083903-SS1491943.txt
812643UX0,City of Seattle WA Municipal Light & Power Revenue,Seattle,2020-08-05,4190000.0,Yes,Yes,True,1,SS1393189-SS1083903-SS1491943.txt
812643UY8,City of Seattle WA Municipal Light & Power Revenue,Seattle,2020-08-05,4360000.0,Yes,Yes,True,1,SS1393189-SS1083903-SS1491943.txt
812643UZ5,City of Seattle WA Municipal Light & Power Revenue,Seattle,2020-08-05,4530000.0,Yes,Yes,True,1,SS1393189-SS1083903-SS1491943.txt
812643VA9,City of Seattle WA Municipal Light & Power Revenue,Seattle,2020-08-05,4715000.0,Yes,Yes,True,1,SS1393189-SS1083903-SS1491943.txt
812643VB7,City of Seattle WA Municipal Light & Power Revenue,Seattle,2020-08-05,4900000.0,Yes,Yes,True,1,SS1393189-SS1083903-SS1491943.txt
812643VC5,City of Seattle WA Municipal Light & Power Revenue,Seattle,2020-08-05,5100000.0,Yes,Yes,True,1,SS1393189-SS1083903-SS1491943.txt
812643VD3,City of Seattle WA Municipal Light & Power Revenue,Seattle,2020-08-05,5300000.0,Yes,Yes,True,1,SS1393189-SS1083903-SS1491943.txt
812643VE1,City of Seattle WA Municipal Light & Power Revenue,Seattle,2020-08-05,5515000.0,Yes,Yes,True,1,SS1393189-SS1083903-SS1491943.txt
812643VF8,City of Seattle WA Municipal Light & Power Revenue,Seattle,2020-08-05,5735000.0,Yes,Yes,True,1,SS1393189-SS1083903-SS1491943.txt
812643VG6,City of Seattle WA Municipal Light & Power Revenue,Seattle,2020-08-05,5965000.0,Yes,Yes,True,1,SS1393189-SS1083903-SS1491943.txt
812643VH4,City of Seattle WA Municipal Light & Power Revenue,Seattle,2020-08-05,6200000.0,Yes,Yes,True,1,SS1393189-SS1083903-SS1491943.txt
812643VJ0,City of Seattle WA Municipal Light & Power Revenue,Seattle,2020-08-05,6450000.0,Yes,Yes,True,1,SS1393189-SS1083903-SS1491943.txt
812643VK7,City of Seattle WA Municipal Light & Power Revenue,Seattle,2020-08-05,6710000.0,Yes,Yes,True,1,SS1393189-SS1083903-SS1491943.txt
812728WF6,City of Seattle WA Water System Revenue,Seattle,2021-06-17,2230000.0,Yes,Yes,True,1,P21467249-P21138349-P21551271.txt
812728WG4,City of Seattle WA Water System Revenue,Seattle,2021-06-17,3395000.0,Yes,Yes,True,1,P21467249-P21138349-P21551271.txt
812728WH2,City of Seattle WA Water System Revenue,Seattle,2021-06-17,3580000.0,Yes,Yes,True,1,P21467249-P21138349-P21551271.txt
812728WJ8,City of Seattle WA Water System Revenue,Seattle,2021-06-17,3770000.0,Yes,Yes,True,1,P21467249-P21138349-P21551271.txt
812728WK5,City of Seattle WA Water System Revenue,Seattle,2021-06-17,11820000.0,Yes,Yes,True,1,P21467249-P21138349-P21551271.txt
812728WL3,City of Seattle WA Water System Revenue,Seattle,2021-06-17,11550000.0,Yes,Yes,True,1,P21467249-P21138349-P21551271.txt
812728WM1,City of Seattle WA Water System Revenue,Seattle,2021-06-17,8650000.0,Yes,Yes,True,1,P21467249-P21138349-P21551271.txt
812728WN9,City of Seattle WA Water System Revenue,Seattle,2021-06-17,9410000.0,Yes,Yes,True,1,P21467249-P21138349-P21551271.txt
812728WP4,City of Seattle WA Water System Revenue,Seattle,2021-06-17,9880000.0,Yes,Yes,True,1,P21467249-P21138349-P21551271.txt
812728WQ2,City of Seattle WA Water System Revenue,Seattle,2021-06-17,7430000.0,Yes,Yes,True,1,P21467249-P21138349-P21551271.txt
812728WR0,City of Seattle WA Water System Revenue,Seattle,2021-06-17,7730000.0,Yes,Yes,True,1,P21467249-P21138349-P21551271.txt
812728WS8,City of Seattle WA Water System Revenue,Seattle,2021-06-17,2775000.0,Yes,Yes,True,1,P21467249-P21138349-P21551271.txt
812728WV1,City of Seattle WA Water System Revenue,Seattle,2022-07-28,900000.0,Yes,Yes,True,1,P21594452-P21230082-P21652868.txt
812728WW9,City of Seattle WA Water System Revenue,Seattle,2022-07-28,17305000.0,Yes,Yes,True,1,P21594452-P21230082-P21652868.txt
812728WX7,City of Seattle WA Water System Revenue,Seattle,2022-07-28,8890000.0,Yes,Yes,True,1,P21594452-P21230082-P21652868.txt
812728WY5,City of Seattle WA Water System Revenue,Seattle,2022-07-28,9330000.0,Yes,Yes,True,1,P21594452-P21230082-P21652868.txt
812728WZ2,City of Seattle WA Water System Revenue,Seattle,2022-07-28,740000.0,Yes,Yes,True,1,P21594452-P21230082-P21652868.txt
812728XA6,City of Seattle WA Water System Revenue,Seattle,2022-07-28,1255000.0,Yes,Yes,True,1,P21594452-P21230082-P21652868.txt
812728XB4,City of Seattle WA Water System Revenue,Seattle,2022-07-28,820000.0,Yes,Yes,True,1,P21594452-P21230082-P21652868.txt
812728XC2,City of Seattle WA Water System Revenue,Seattle,2022-07-28,8695000.0,Yes,Yes,True,1,P21594452-P21230082-P21652868.txt
812728XD0,City of Seattle WA Water System Revenue,Seattle,2022-07-28,9660000.0,Yes,Yes,True,1,P21594452-P21230082-P21652868.txt
812728XE8,City of Seattle WA Water System Revenue,Seattle,2022-07-28,925000.0,Yes,Yes,True,1,P21594452-P21230082-P21652868.txt
812728XF5,City of Seattle WA Water System Revenue,Seattle,2022-07-28,975000.0,Yes,Yes,True,1,P21594452-P21230082-P21652868.txt
812728XG3,City of Seattle WA Water System Revenue,Seattle,2022-07-28,1020000.0,Yes,Yes,True,1,P21594452-P21230082-P21652868.txt
812728XH1,City of Seattle WA Water System Revenue,Seattle,2022-07-28,1070000.0,Yes,Yes,True,1,P21594452-P21230082-P21652868.txt
812728XJ7,City of Seattle WA Water System Revenue,Seattle,2022-07-28,1125000.0,Yes,Yes,True,1,P21594452-P21230082-P21652868.txt
812728XK4,City of Seattle WA Water System Revenue,Seattle,2022-07-28,1180000.0,Yes,Yes,True,1,P21594452-P21230082-P21652868.txt
812728XL2,City of Seattle WA Water System Revenue,Seattle,2022-07-28,1240000.0,Yes,Yes,True,1,P21594452-P21230082-P21652868.txt
812728XM0,City of Seattle WA Water System Revenue,Seattle,2022-07-28,1305000.0,Yes,Yes,True,1,P21594452-P21230082-P21652868.txt
812728XN8,City of Seattle WA Water System Revenue,Seattle,2022-07-28,1370000.0,Yes,Yes,True,1,P21594452-P21230082-P21652868.txt
812728XP3,City of Seattle WA Water System Revenue,Seattle,2022-07-28,1435000.0,Yes,Yes,True,1,P21594452-P21230082-P21652868.txt
812728XQ1,City of Seattle WA Water System Revenue,Seattle,2022-07-28,1510000.0,Yes,Yes,True,1,P21594452-P21230082-P21652868.txt
812728XR9,City of Seattle WA Water System Revenue,Seattle,2022-07-28,1585000.0,Yes,Yes,True,1,P21594452-P21230082-P21652868.txt
812728XS7,City of Seattle WA Water System Revenue,Seattle,2022-07-28,1665000.0,Yes,Yes,True,1,P21594452-P21230082-P21652868.txt
812728XT5,City of Seattle WA Water System Revenue,Seattle,2022-07-28,1745000.0,Yes,Yes,True,1,P21594452-P21230082-P21652868.txt
812728XU2,City of Seattle WA Water System Revenue,Seattle,2022-07-28,1835000.0,Yes,Yes,True,1,P21594452-P21230082-P21652868.txt
812728XV0,City of Seattle WA Water System Revenue,Seattle,2022-07-28,1925000.0,Yes,Yes,True,1,P21594452-P21230082-P21652868.txt
812728XX6,City of Seattle WA Water System Revenue,Seattle,2022-07-28,4145000.0,Yes,Yes,True,1,P21594452-P21230082-P21652868.txt
812728YB3,City of Seattle WA Water System Revenue,Seattle,2022-07-28,9610000.0,Yes,Yes,True,1,P21594452-P21230082-P21652868.txt
83756UAA3,South Dallas Water Authority Inc,Dallas,2022-01-25,215000.0,Yes,No,True,1,P21533908-P21185611-P21603404.txt
83756UAB1,South Dallas Water Authority Inc,Dallas,2022-01-25,170000.0,Yes,No,True,1,P21533908-P21185611-P21603404.txt
83756UAC9,South Dallas Water Authority Inc,Dallas,2022-01-25,280000.0,Yes,Yes,True,1,P21533908-P21185611-P21603404.txt
83756UAD7,South Dallas Water Authority Inc,Dallas,2022-01-25,235000.0,Yes,Yes,True,1,P21533908-P21185611-P21603404.txt
83756UAE5,South Dallas Water Authority Inc,Dallas,2022-01-25,245000.0,Yes,Yes,True,1,P21533908-P21185611-P21603404.txt
83756UAF2,South Dallas Water Authority Inc,Dallas,2022-01-25,260000.0,Yes,Yes,True,1,P21533908-P21185611-P21603404.txt
83756UAG0,South Dallas Water Authority Inc,Dallas,2022-01-25,275000.0,Yes,Yes,True,1,P21533908-P21185611-P21603404.txt
83756UAH8,South Dallas Water Authority Inc,Dallas,2022-01-25,295000.0,Yes,Yes,True,1,P21533908-P21185611-P21603404.txt
83756UAJ4,South Dallas Water Authority Inc,Dallas,2022-01-25,315000.0,Yes,Yes,True,1,P21533908-P21185611-P21603404.txt
83756UAK1,South Dallas Water Authority Inc,Dallas,2022-01-25,335000.0,Yes,Yes,True,1,P21533908-P21185611-P21603404.txt
83756UAL9,South Dallas Water Authority Inc,Dallas,2022-01-25,925000.0,Yes,No,True,1,P21533908-P21185611-P21603404.txt
83756UAM7,South Dallas Water Authority Inc,Dallas,2022-01-25,405000.0,Yes,Yes,True,1,P21533908-P21185611-P21603404.txt
849103AA4,City of Spokane WA Water & Wastewater Revenue,Spokane,2014-12-02,5625000.0,Yes,Yes,True,1,EA665289-EA521356-EA917540.txt
849103AB2,City of Spokane WA Water & Wastewater Revenue,Spokane,2014-12-02,5920000.0,Yes,Yes,True,1,EA665289-EA521356-EA917540.txt
849103AD8,City of Spokane WA Water & Wastewater Revenue,Spokane,2014-12-02,6530000.0,Yes,Yes,True,1,EA665289-EA521356-EA917540.txt
849103AE6,City of Spokane WA Water & Wastewater Revenue,Spokane,2014-12-02,6855000.0,Yes,Yes,True,1,EA665289-EA521356-EA917540.txt
849103AF3,City of Spokane WA Water & Wastewater Revenue,Spokane,2014-12-02,7200000.0,Yes,Yes,True,1,EA665289-EA521356-EA917540.txt
849103AG1,City of Spokane WA Water & Wastewater Revenue,Spokane,2014-12-02,7555000.0,Yes,Yes,True,1,EA665289-EA521356-EA917540.txt
849103AH9,City of Spokane WA Water & Wastewater Revenue,Spokane,2014-12-02,7935000.0,Yes,Yes,True,1,EA665289-EA521356-EA917540.txt
849103AJ5,City of Spokane WA Water & Wastewater Revenue,Spokane,2014-12-02,8330000.0,Yes,Yes,True,1,EA665289-EA521356-EA917540.txt
849103AK2,City of Spokane WA Water & Wastewater Revenue,Spokane,2014-12-02,8750000.0,Yes,Yes,True,1,EA665289-EA521356-EA917540.txt
849103AM8,City of Spokane WA Water & Wastewater Revenue,Spokane,2014-12-02,9645000.0,Yes,Yes,True,1,EA665289-EA521356-EA917540.txt
849103AN6,City of Spokane WA Water & Wastewater Revenue,Spokane,2014-12-02,9935000.0,Yes,Yes,True,1,EA665289-EA521356-EA917540.txt
849103AP1,City of Spokane WA Water & Wastewater Revenue,Spokane,2014-12-02,10250000.0,Yes,Yes,True,1,EA665289-EA521356-EA917540.txt
849103AQ9,City of Spokane WA Water & Wastewater Revenue,Spokane,2014-12-02,10710000.0,Yes,Yes,True,1,EA665289-EA521356-EA917540.txt
849103AR7,City of Spokane WA Water & Wastewater Revenue,Spokane,2014-12-02,11190000.0,Yes,Yes,True,1,EA665289-EA521356-EA917540.txt
849103AS5,City of Spokane WA Water & Wastewater Revenue,Spokane,2014-12-02,11640000.0,Yes,Yes,True,1,EA665289-EA521356-EA917540.txt
849103AT3,City of Spokane WA Water & Wastewater Revenue,Spokane,2014-12-02,12105000.0,Yes,Yes,True,1,EA665289-EA521356-EA917540.txt
849103AU0,City of Spokane WA Water & Wastewater Revenue,Spokane,2014-12-02,12590000.0,Yes,Yes,True,1,EA665289-EA521356-EA917540.txt
849103AV8,City of Spokane WA Water & Wastewater Revenue,Spokane,2014-12-02,13060000.0,Yes,Yes,True,1,EA665289-EA521356-EA917540.txt
851103TK7,City of Springfield OH,Springfield,2019-03-27,2545000.0,Yes,Yes,True,1,ER1205814-ER944110-ER1345157.txt
85233GAA2,City of St Louis Park MN,St. Louis Park,2018-12-28,43650000.0,Yes,No,True,1,ES1226847-ES956288-ES1357279.txt
852660EK1,City of Stamford CT Water Pollution Control System & Facility Revenue,Stamford,2020-12-09,535000.0,--,No,True,1,P21417099-P21101135-P21510519.txt
852660EL9,City of Stamford CT Water Pollution Control System & Facility Revenue,Stamford,2020-12-09,555000.0,--,No,True,1,P21417099-P21101135-P21510519.txt
852660EM7,City of Stamford CT Water Pollution Control System & Facility Revenue,Stamford,2020-12-09,580000.0,--,No,True,1,P21417099-P21101135-P21510519.txt
852660EN5,City of Stamford CT Water Pollution Control System & Facility Revenue,Stamford,2020-12-09,610000.0,--,No,True,1,P21417099-P21101135-P21510519.txt
852660EP0,City of Stamford CT Water Pollution Control System & Facility Revenue,Stamford,2020-12-09,645000.0,--,No,True,1,P21417099-P21101135-P21510519.txt
852660EQ8,City of Stamford CT Water Pollution Control System & Facility Revenue,Stamford,2020-12-09,675000.0,--,No,True,1,P21417099-P21101135-P21510519.txt
852660ER6,City of Stamford CT Water Pollution Control System & Facility Revenue,Stamford,2020-12-09,710000.0,--,No,True,1,P21417099-P21101135-P21510519.txt
852660ES4,City of Stamford CT Water Pollution Control System & Facility Revenue,Stamford,2020-12-09,745000.0,--,No,True,1,P21417099-P21101135-P21510519.txt
852660ET2,City of Stamford CT Water Pollution Control System & Facility Revenue,Stamford,2020-12-09,785000.0,--,No,True,1,P21417099-P21101135-P21510519.txt
852660EU9,City of Stamford CT Water Pollution Control System & Facility Revenue,Stamford,2020-12-09,825000.0,--,No,True,1,P21417099-P21101135-P21510519.txt
852660EV7,City of Stamford CT Water Pollution Control System & Facility Revenue,Stamford,2020-12-09,865000.0,--,No,True,1,P21417099-P21101135-P21510519.txt
852660EW5,City of Stamford CT Water Pollution Control System & Facility Revenue,Stamford,2020-12-09,895000.0,--,No,True,1,P21417099-P21101135-P21510519.txt
852660EX3,City of Stamford CT Water Pollution Control System & Facility Revenue,Stamford,2020-12-09,920000.0,--,No,True,1,P21417099-P21101135-P21510519.txt
852660EY1,City of Stamford CT Water Pollution Control System & Facility Revenue,Stamford,2020-12-09,955000.0,--,No,True,1,P21417099-P21101135-P21510519.txt
852660EZ8,City of Stamford CT Water Pollution Control System & Facility Revenue,Stamford,2020-12-09,995000.0,--,No,True,1,P21417099-P21101135-P21510519.txt
