state,year,state_population,state_fta_total,state_fta_formula_total,state_fta_capital_grants,state_fta_formula_5307,state_fta_rural_5311,state_fta_enhanced_mobility,state_fta_good_repair,state_fta_bus_facilities,state_fta_planning,state_fta_per_capita,state_transit_ridership,state_transit_ridership_per_capita,state_transit_pmt,state_transit_vrh,state_transit_operating_expenses,state_transit_fare_revenue,state_transit_agencies,state_transit_funding,ntd_state_funding_operations,ntd_state_funding_capital,ntd_local_funding_operations,ntd_local_funding_capital,ntd_federal_funding_operations,ntd_federal_funding_capital,state_has_transit_authority,_ridership_backcast,_fta_data_quality
MA,2015,7029917,331135011.0,292014302.0,662154.0,247043781.0,3475596.0,5692071.0,31865349.0,3937505.0,3393423.0,47.10368714168318,401278941.0827379,57.08160438917528,,,,,,,,,,,,,1,1.0,complete
MA,2016,7029917,584965328.0,578194306.0,2928913.0,316869952.0,5891588.0,0.0,235475349.0,19957417.0,3446335.0,83.21084416786144,397457236.8819499,56.53797006165932,,,,,,,,,,,,,1,1.0,complete
MA,2017,7029917,386644402.0,384402226.0,0.0,215142093.0,9742354.0,5683455.0,151700462.0,2133862.0,0.0,54.99985305658659,385992124.279586,54.907067079111464,,,,,,,,,,,,,1,1.0,complete
MA,2018,7029917,707401266.0,378854035.0,324961292.0,204825195.0,5963569.0,5778708.0,144890847.0,17395716.0,3590469.0,100.627257192368,378348715.87801,53.81979842407954,,,,,,,,,,,,,1,1.0,complete
MA,2019,7029917,839794445.82,610029091.0,224998413.82,358019804.0,4511410.0,6168918.0,221960258.0,19368701.0,3666587.0,119.46007980179569,378348715.87801,53.81979842407954,,,,,,,,,,,,,1,1.0,complete
MA,2020,7029917,1491178969.05,1337497995.92,150000000.0,1156098724.0,14660037.92,6344144.0,142116021.0,18279069.0,2611026.93,212.11900070086176,183441801.63782305,26.094447720765842,,,,,,,,,,,,,1,1.0,complete
MA,2021,7029917,1786686017.56,1631463072.0,150000000.0,1471722619.0,24320320.0,10098261.0,100327493.0,24994379.0,2000409.56,254.1546390320113,217837139.44491488,30.98715666840944,,,,,,,,,,,,,1,1.0,complete
MA,2022,7029917,672733317.56,417681882.0,249385088.0,242410615.0,7532393.0,5265485.0,138097992.0,24375397.0,5762717.56,95.6957696029697,227309167.0,32.33454491710215,1003399889.0,8457112.0,2098057182.0,410511091.0,25.0,1869887033.0,689128479.0,1180758554.0,226743633.0,143958.0,808644631.0,489511350.0,1,0.0,complete
MA,2023,7029917,455783804.23,447358888.0,576000.0,221414675.0,9097283.0,6558042.0,70144037.0,140144851.0,4322771.23,64.83487703055386,262844430.0,37.389407300256885,1270903966.0,8297500.0,2305762922.0,465813989.0,24.0,2917211238.0,1472540188.0,1444671050.0,233119947.0,582709.0,118630723.0,484972718.0,1,0.0,complete
MA,2024,7029917,1218964125.4,1215667802.96,,510748625.0,9033841.03,10335953.0,605279771.0,80269612.93,3361719.44,173.39665964761747,284112207.0,40.41473135458072,1446741032.0,8804842.0,2609650247.0,507069927.0,24.0,2845844833.0,1776960356.0,1068884477.0,240261689.0,317134.0,71309665.0,509914469.0,1,0.0,complete
MA,2025,7029917,254745827.47,245386703.45,0.0,97555916.0,9876313.45,18632118.0,37921739.0,81400617.0,4632827.02,36.23738764910026,,,,,,,,,,,,,,,1,,preliminary_fy2025
MD,2014,6177224,273062832.0,260506537.0,2849224.0,184109136.0,,,69638374.0,6759027.0,9322409.0,44.20478065875545,129518819.6600708,20.96715606558396,,,,,,,,,,,,,1,1.0,complete
MD,2015,6177224,167910237.0,166699076.0,,99170056.0,11986792.0,5535961.0,45855666.0,4150601.0,,27.18215123816135,125921074.66951329,20.384735063762182,,,,,,,,,,,,,1,1.0,complete
MD,2016,6177224,280887930.0,253389131.0,18143219.0,195752179.0,8254042.0,1223616.0,33895824.0,14263470.0,9355580.0,45.47154676599068,124721826.33932744,20.19059472982159,,,,,,,,,,,,,1,1.0,complete
MD,2017,6177224,363428067.0,152875831.0,200000000.0,50539451.0,9482735.0,5890974.0,83346598.0,3616073.0,9949569.0,58.83355808369585,121124081.34876992,19.608173727999812,,,,,,,,,,,,,1,1.0,complete
MD,2018,6177224,267466105.0,139750178.0,124972236.0,84926827.0,10477961.0,1384820.0,34666662.0,8293908.0,2140185.0,43.29875442431746,118725584.68839824,19.21989306011863,,,,,,,,,,,,,1,1.0,complete
MD,2019,6177224,444856872.0,304142905.0,121543064.0,213014387.0,12623826.0,7320282.0,62363520.0,8820890.0,18575503.0,72.01566140389275,118725584.68839824,19.21989306011863,,,,,,,,,,,,,1,1.0,complete
MD,2020,6177224,838114440.0,702998631.0,120000000.0,562384094.0,12365241.0,,110644937.0,17604359.0,14114430.0,135.67816870490694,57563919.84892036,9.318736029148427,,,,,,,,,,,,,1,1.0,complete
MD,2021,6177224,391165278.0,266740028.0,120000000.0,165844090.0,23937196.0,8147430.0,62385190.0,6426122.0,1669334.0,63.3237969029454,68357154.82059292,11.065999034613757,,,,,,,,,,,,,1,1.0,complete
MD,2022,6177224,247715064.0,232096143.0,0.0,200904048.0,22495860.0,865373.0,0.0,7830862.0,14206005.0,40.10135685544186,71329471.0,11.54717248395072,385901509.0,5627647.0,1137053226.0,60578741.0,23.0,1148037378.0,806242866.0,341794512.0,101212967.0,8547019.0,173891627.0,676142522.0,1,0.0,complete
MD,2023,6177224,617309459.0,499773244.0,106163372.0,444377346.0,8145353.0,8904133.0,24475365.0,13871047.0,10577418.0,99.9331510400141,80880788.0,13.093387579922632,436158508.0,6111837.0,1230061615.0,73985042.0,23.0,1068175685.0,899949662.0,168226023.0,190176955.0,8314142.0,55170804.0,556166109.0,1,0.0,complete
MD,2024,6177224,587669666.0,334733190.0,251053412.0,231796508.0,4924056.0,,40785126.0,57227500.0,598398.0,95.1349127051245,92746400.0,15.014252356722048,489583208.0,6383599.0,1377760138.0,73890401.0,22.0,1330236599.0,1132671606.0,197564993.0,209412236.0,10218597.0,47779576.0,510212783.0,1,0.0,complete
MD,2025,6177224,602940123.1,581267556.0,3697025.0,200069590.0,12605818.0,10653526.0,309047929.0,48890693.0,14174303.0,97.60697088206612,,,,,,,,,,,,,,,1,,preliminary_fy2025
ME,2014,1362359,34228922.0,31114375.0,3000000.0,12243639.0,7083986.0,2253797.0,9371980.0,160973.0,114547.0,25.124744652474128,9279163.479130885,6.81110006916744,,,,,,,,,,,,,0,1.0,complete
ME,2015,1362359,19658235.0,19547515.0,,9104281.0,5082735.0,730252.0,4280247.0,350000.0,110720.0,14.42955564575857,9021408.938043917,6.621902845023901,,,,,,,,,,,,,0,1.0,complete
ME,2016,1362359,53189213.0,51657661.0,0.0,23800187.0,9808521.0,1501588.0,10430137.0,6117228.0,226935.0,39.04199480459996,8935490.757681593,6.558837103642721,,,,,,,,,,,,,0,1.0,complete
ME,2017,1362359,23734058.0,23195335.0,0.0,11907084.0,7313158.0,0.0,3975093.0,,538723.0,17.421294974379,8677736.216594623,6.36963987949918,,,,,,,,,,,,,0,1.0,complete
ME,2018,1362359,48061542.4,47235080.0,0.0,21218216.0,7668161.0,1159013.0,12581045.0,4608645.0,826462.4,35.27817733798507,8505899.855869979,6.243508396736821,,,,,,,,,,,,,0,1.0,complete
ME,2019,1362359,54572357.4,54004380.0,0.0,25549334.0,8574165.0,1158611.0,8633375.0,10088895.0,567977.4,40.057251722930594,8505899.855869979,6.243508396736821,,,,,,,,,,,,,0,1.0,complete
ME,2020,1362359,89740692.0,88320306.0,-599745.0,39250932.0,34102122.0,1171718.0,7361273.0,6434261.0,122106.0,65.87154487179957,4124072.657391504,3.0271555862966397,,,,,,,,,,,,,0,1.0,complete
ME,2021,1362359,83298250.4,82283363.0,0.0,42376871.0,23164777.0,2445889.0,8390426.0,5905400.0,1014887.4,61.14265799249685,4897336.280652411,3.59474725872726,,,,,,,,,,,,,0,1.0,complete
ME,2022,1362359,57344438.27,56413102.0,,22784114.0,17185013.0,187855.0,0.0,16256120.0,931336.27,42.09201706011412,5110283.0,3.751054604549902,46615009.0,685440.0,119810743.0,43086158.0,23.0,16742089.0,10718400.0,6023689.0,7247102.0,3917795.0,42004250.0,24890084.0,0,0.0,complete
ME,2023,1362359,59369557.64,58470473.64,,30334826.0,259529.0,2373640.0,15457698.64,10044780.0,899084.0,43.57849703345448,6242926.0,4.582438255995666,58618977.0,697228.0,120948809.0,37917659.0,23.0,15174147.0,10287706.0,4886441.0,8917242.0,3071360.0,44944048.0,22053669.0,0,0.0,complete
ME,2024,1362359,63199893.52,61855269.22,,18522229.22,26351646.0,248352.0,12050268.0,4682774.0,1344812.43,46.390043681584665,6781095.0,4.977465557903607,67812155.0,735163.0,129207717.0,43816635.0,22.0,23194068.0,16577544.0,6616524.0,8908651.0,2730738.0,49757414.0,14736747.0,0,0.0,complete
ME,2025,1362359,39883000.76,39291817.760000005,,21109224.76,117267.0,3669019.0,13232192.0,1164115.0,591183.0,29.274956718456732,,,,,,,,,,,,,,,0,,preliminary_fy2025
MI,2013,10077331,5688518.0,5206278.0,482240.0,5206278.0,,,,,,0.5644865689139317,81099828.00645638,8.047748754750279,,,,,,,,,,,,,1,1.0,incomplete_fy2013_usaspending
MI,2014,10077331,132237727.0,116313106.0,12072693.0,84220212.0,18573153.0,1447085.0,1056425.0,11016231.0,1213979.0,13.122296667639477,81857770.32427374,8.12296135993486,,,,,,,,,,,,,1,1.0,complete
MI,2015,10077331,141671009.0,115603826.0,25925548.0,75945048.0,22489825.0,2716188.0,,14452765.0,141635.0,14.058385995260055,79583943.37082168,7.8973235443811145,,,,,,,,,,,,,1,1.0,complete
MI,2016,10077331,205626910.0,176438379.0,23480924.0,126348741.0,28347090.0,10729093.0,1204324.0,9809131.0,2868537.0,20.40489788417191,78826001.05300432,7.8221109391965316,,,,,,,,,,,,,1,1.0,complete
MI,2017,10077331,152276663.0,151356381.0,236441.0,93624325.0,23326272.0,11745168.0,,22660616.0,683841.0,15.11081287297202,76552174.09955229,7.596473123642787,,,,,,,,,,,,,1,1.0,complete
MI,2018,10077331,207066292.0,144135372.0,56069345.0,85940273.0,30160225.0,10461112.0,1221304.0,16352458.0,6566274.0,20.547731537249295,75036289.46391758,7.446047913273622,,,,,,,,,,,,,1,1.0,complete
MI,2019,10077331,174719569.0,169859604.0,-140327.0,97284687.0,25496879.0,11402006.0,2809634.0,32866398.0,4101485.0,17.337881329887843,75036289.46391758,7.446047913273622,,,,,,,,,,,,,1,1.0,complete
MI,2020,10077331,512682273.0,507840594.0,-79854.0,361608719.0,100592019.0,12419571.0,,33220285.0,4025162.0,50.87480732745605,36381231.255232766,3.610205048859938,,,,,,,,,,,,,1,1.0,complete
MI,2021,10077331,290334176.0,285496883.0,-389993.0,128475452.0,83959686.0,13126030.0,2549498.0,57386217.0,4585624.0,28.810622177638106,43202712.11558891,4.2871184955211765,,,,,,,,,,,,,1,1.0,complete
MI,2022,10077331,426739961.8,421167684.8,-16.0,345495794.0,37739147.0,13953223.8,3101329.0,20878191.0,4938444.0,42.34652625779584,45081259.0,4.473531632532463,199063884.0,5525865.0,612823660.0,51069853.0,87.0,222516699.0,202697167.0,19819532.0,97245111.0,600869.0,200973756.0,76406990.0,1,0.0,complete
MI,2023,10077331,314422473.0,307848216.0,-617.0,214568804.0,37436939.0,8038139.0,1189902.0,46614432.0,5922874.0,31.20096710130887,54636460.0,5.42171930246213,265539971.0,5787452.0,679222495.0,60141423.0,86.0,242297340.0,220222055.0,22075285.0,104870088.0,1541559.0,199427250.0,76888120.0,1,0.0,complete
MI,2024,10077331,219901043.87,214297754.89,,156226925.75,23125579.0,13791276.0,4995140.0,16158834.14,5603288.98,21.82135764618628,61808879.0,6.1334572616499345,309490607.0,6079833.0,716447310.0,65344299.0,86.0,305956349.0,259188700.0,46767649.0,184085462.0,1837518.0,145288675.0,124625363.0,1,0.0,complete
MI,2025,10077331,214076807.0,209147817.0,0.0,102284452.0,77423004.0,6871872.0,3055038.0,19513451.0,5258462.0,21.24340333764962,,,,,,,,,,,,,,,1,,preliminary_fy2025
MN,2014,5706494,239615538.0,135928605.0,98846086.0,98512575.0,17341146.0,2194634.0,13218495.0,4661755.0,4600847.0,41.98997457983834,96121487.92770188,16.844228334893874,,,,,,,,,,,,,1,1.0,complete
MN,2015,5706494,240761539.0,124958377.0,109601017.0,83299900.0,19378951.0,3957118.0,12567139.0,5755269.0,5962145.0,42.190798588415234,93451446.59637682,16.376333103369042,,,,,,,,,,,,,1,1.0,complete
MN,2016,5706494,91465387.0,82952476.0,3021920.0,62919082.0,10311001.0,2578243.0,5436150.0,1708000.0,5250991.0,16.028298110889104,92561432.81926848,16.2203680261941,,,,,,,,,,,,,1,1.0,complete
MN,2017,5706494,205665550.0,202071197.0,3298392.0,121375752.0,41472579.0,3826790.0,22510961.0,12885115.0,295961.0,36.04061442980576,89891391.48794341,15.752472794669268,,,,,,,,,,,,,1,1.0,complete
MN,2018,5706494,108945639.0,106078378.0,0.0,58716746.0,17525911.0,3475966.0,18964516.0,7395239.0,2482730.0,19.0915190658222,88111363.93372671,15.440542640319382,,,,,,,,,,,,,1,1.0,complete
MN,2019,5706494,256934611.91,182070953.91,74245228.0,119459864.91,23957749.0,4360826.0,12321314.0,21971200.0,213510.0,45.02495085598969,88111363.93372671,15.440542640319382,,,,,,,,,,,,,1,1.0,complete
MN,2020,5706494,463211618.0,444956706.0,15000000.0,335039454.0,65706235.0,8192639.0,21961186.0,14057192.0,2573621.0,81.17271620718431,42720661.30120083,7.486323704397276,,,,,,,,,,,,,1,1.0,complete
MN,2021,5706494,924780774.95,680798167.95,240820012.0,590706371.95,37623463.0,2499662.0,36164915.0,13803756.0,2084595.0,162.05760926936927,50730785.29517599,8.890009398971767,,,,,,,,,,,,,1,1.0,complete
MN,2022,5706494,356824625.0,179263840.0,174272734.0,104882684.0,45180247.0,2349450.0,20234185.0,6617274.0,2869155.0,62.52957157231744,52936669.0,9.276566136755774,229405184.0,5174093.0,701743686.0,70988953.0,46.0,451779932.0,408717392.0,43062540.0,33557418.0,222668434.0,189505062.0,359333177.0,1,0.0,complete
MN,2023,5706494,793148136.0,260139875.0,525027922.0,156011437.0,36324008.0,7770188.0,24339569.0,35694673.0,2045808.0,138.9904442202165,60573551.0,10.614845297305141,253671409.0,5210826.0,771890756.0,71717218.0,46.0,489170323.0,438673072.0,50497251.0,32340617.0,182831872.0,226640029.0,339632274.0,1,0.0,complete
MN,2024,5706494,335085409.0,181514106.0,149330782.0,58019468.0,23916063.0,6868249.0,45367848.0,47342478.0,2165887.0,58.72001425043118,64370213.0,11.280168348551667,263155313.0,5447672.0,861061959.0,70619019.0,46.0,666524929.0,604192535.0,62332394.0,66542774.0,294583543.0,112194454.0,306639959.0,1,0.0,complete
MN,2025,5706494,492498730.81,270181266.81,219264565.0,180166236.81,33967686.0,6620711.0,34643095.0,14783538.0,3076460.0,86.30495901861984,,,,,,,,,,,,,,,1,,preliminary_fy2025
MO,2014,6154913,155948817.0,148509098.0,,103864816.0,17767542.0,2638937.0,16175611.0,8062192.0,6340361.0,25.337290226523105,63274285.6966611,10.280289209069421,,,,,,,,,,,,,0,1.0,complete
MO,2015,6154913,111962539.0,110429886.0,1199883.0,65742968.0,17655826.0,11754118.0,10994274.0,4282700.0,332770.0,18.19075899204424,61516666.649531625,9.994725619928603,,,,,,,,,,,,,0,1.0,complete
MO,2016,6154913,107293471.0,100090074.0,885346.0,64732288.0,17987884.0,6936235.0,4659677.0,5773990.0,6242175.0,17.43216695345653,60930793.6338218,9.899537756881665,,,,,,,,,,,,,0,1.0,complete
MO,2017,6154913,130316498.13,126541641.0,198198.0,70820187.0,18268534.0,11350421.0,2530880.0,23571619.0,2440044.13,21.172760383453024,59173174.58669232,9.613974167740846,,,,,,,,,,,,,0,1.0,complete
MO,2018,6154913,142787780.37,111312169.0,29854049.0,64750912.0,18970549.0,0.0,17738363.0,9852345.0,1627248.62,23.19899247479209,58001428.55527267,9.423598441646968,,,,,,,,,,,,,0,1.0,complete
MO,2019,6154913,138966315.91,133093625.0,250000.0,77646115.0,20599788.0,10585324.0,,24262398.0,4685759.91,22.578112137409576,58001428.55527267,9.423598441646968,,,,,,,,,,,,,0,1.0,complete
MO,2020,6154913,409267391.62,408161775.0,0.0,294661302.0,61770760.0,7739107.0,35178085.0,8812521.0,1105616.62,66.49442349875619,28121904.7540716,4.569017426253076,,,,,,,,,,,,,0,1.0,complete
MO,2021,6154913,465785817.49,312193733.11,150037170.84,255050119.11,20928619.0,2151866.0,18246138.0,15816991.0,1540448.54,75.67707577507595,33394761.895460024,5.425708193675528,,,,,,,,,,,,,0,1.0,complete
MO,2022,6154913,254165487.63,226832520.0,24673482.0,174825241.0,,3258904.0,29503361.0,19245014.0,2209485.63,41.29473278176312,34846838.0,5.661629660727942,157818868.0,3192165.0,445936636.0,35931557.0,34.0,4880739.0,4512739.0,368000.0,228834614.0,36215643.0,192319173.0,46698126.0,0,0.0,complete
MO,2023,6154913,227183915.0,200164654.0,24422099.0,110111881.0,32954804.0,8311366.0,33184472.0,15602131.0,500000.0,36.910987206480414,38168829.0,6.201359629291267,177416957.0,3092514.0,480638495.0,29402068.0,34.0,16021929.0,16021929.0,0.0,107655191.0,32916596.0,332540798.0,74117005.0,0,0.0,complete
MO,2024,6154913,489291651.81,463300811.48,0.0,128959336.48,51928406.0,12915415.0,245977394.0,23520260.0,1809566.33,79.4961117744475,38905685.0,6.321077974619625,182425342.0,3343896.0,512649101.0,28251051.0,34.0,19159603.0,19159603.0,0.0,378943367.0,98530453.0,82707409.0,140210393.0,0,0.0,complete
MO,2025,6154913,184019215.97,182407961.0,0.0,131483694.0,0.0,4807551.0,16465788.0,29650928.0,1338276.97,29.89793941360341,,,,,,,,,,,,,,,0,,preliminary_fy2025
MS,2014,2961279,23960328.0,22103747.0,,4187892.0,15407372.0,1260983.0,,1247500.0,,8.09120923763009,4939539.055305743,1.668042442237203,,,,,,,,,,,,,0,1.0,complete
MS,2015,2961279,29443576.0,29443576.0,,13977263.0,11662158.0,2017674.0,,1786481.0,,9.942857798944308,4802329.637102805,1.6217079299528363,,,,,,,,,,,,,0,1.0,complete
MS,2016,2961279,30470685.0,30470685.0,,3456978.0,20768899.0,2885738.0,,3359070.0,,10.28970421226774,4756593.164368493,1.606263092524714,,,,,,,,,,,,,0,1.0,complete
MS,2017,2961279,36591493.0,36280083.0,0.0,17285241.0,14095726.0,2316724.0,,2582392.0,311410.0,12.356651635999174,4619383.746165555,1.559928580240347,,,,,,,,,,,,,0,1.0,complete
MS,2018,2961279,30923578.0,30345912.0,,7522985.0,18470340.0,2114484.0,,2238103.0,616772.0,10.442642520343403,4527910.800696931,1.529038905384103,,,,,,,,,,,,,0,1.0,complete
MS,2019,2961279,37300675.0,35953011.0,1000000.0,5316592.0,17544424.0,2348796.0,,10743199.0,768659.0,12.596136669324302,4527910.800696931,1.529038905384103,,,,,,,,,,,,,0,1.0,complete
MS,2020,2961279,87903930.0,87596681.0,0.0,24979145.0,49702479.0,2491782.0,,10423275.0,307249.0,29.684447159487505,2195350.6912469966,0.7413521965498681,,,,,,,,,,,,,0,1.0,complete
MS,2021,2961279,57987497.0,57191381.0,,8338106.0,30168385.0,2498077.0,,16186813.0,932080.0,19.58190937091709,2606978.9458558084,0.8803557334029682,,,,,,,,,,,,,0,1.0,complete
MS,2022,2961279,17526860.73,16928100.73,0.0,7323435.0,3834403.0,569836.0,,5200426.73,598760.0,5.918679303773809,2720336.0,0.9186354950006399,7395921.0,691998.0,47715030.0,3321370.0,25.0,1012228.0,495808.0,516420.0,10727314.0,1393164.0,30710777.0,8220081.0,0,0.0,complete
MS,2023,2961279,64515533.0,63096261.0,,14080231.0,43145185.0,5799496.0,,71349.0,1419272.0,21.786374401061163,2988258.0,1.0091105903901658,8040472.0,750652.0,51744668.0,4070463.0,25.0,2806989.0,1393798.0,1413191.0,13193590.0,5296122.0,29412578.0,13024452.0,0,0.0,complete
MS,2024,2961279,18417435.0,18417435.0,,4520000.0,1531964.0,336615.0,,12028856.0,0.0,6.219419041569538,3225431.0,1.089201996839879,7958860.0,750376.0,54615906.0,4104631.0,25.0,1920039.0,1818404.0,101635.0,18072283.0,2757220.0,26240137.0,7713011.0,0,0.0,complete
MS,2025,2961279,77358473.0,74339288.0,,12884325.0,42880246.0,6610186.0,,11964531.0,3019185.0,26.12333150642003,,,,,,,,,,,,,,,0,,preliminary_fy2025
MT,2014,1084225,20320579.0,19889084.0,,7025816.0,10855976.0,1044604.0,,962688.0,431495.0,18.742031404920564,4613295.561264625,4.254924541736839,,,,,,,,,,,,,0,1.0,complete
MT,2015,1084225,17726803.0,17178797.0,,4297837.0,11535918.0,516029.0,,829013.0,548006.0,16.3497456708709,4485148.462340607,4.13673219335526,,,,,,,,,,,,,0,1.0,complete
MT,2016,1084225,15721685.0,11599979.0,1032050.0,7031516.0,3053187.0,967348.0,,547928.0,971265.0,14.500389679263993,4442432.762699269,4.097334743894734,,,,,,,,,,,,,0,1.0,complete
MT,2017,1084225,29924016.0,29313516.0,0.0,6142574.0,21102946.0,443038.0,,1624958.0,610500.0,27.59945214323595,4314285.663775251,3.9791423955131555,,,,,,,,,,,,,0,1.0,complete
MT,2018,1084225,20083019.0,19547397.0,,2889257.0,14736589.0,1376859.0,,544692.0,535622.0,18.52292559201273,4228854.264492572,3.9003474965921026,,,,,,,,,,,,,0,1.0,complete
MT,2019,1084225,16020403.0,15522827.0,,6777654.0,1253795.0,556492.0,,6934886.0,497576.0,14.775902603241947,4228854.264492572,3.9003474965921026,,,,,,,,,,,,,0,1.0,complete
MT,2020,1084225,83240444.0,82723148.0,,23506420.0,49997131.0,1195729.0,,8023868.0,517296.0,76.77414189859115,2050353.5827842776,1.891077574105262,,,,,,,,,,,,,0,1.0,complete
MT,2021,1084225,11692495.07,10964867.07,,4044034.0,291505.07,902706.0,,5726622.0,727628.0,10.78419614932325,2434794.87955633,2.245654619249999,,,,,,,,,,,,,0,1.0,complete
MT,2022,1084225,47582115.0,47020380.0,,13445403.0,22622397.0,254748.0,,10697832.0,561735.0,43.8858308930342,2540665.0,2.343300514192165,5049212.0,444884.0,39597615.0,1296511.0,46.0,3222715.0,2384715.0,838000.0,7583423.0,8768081.0,26134255.0,16157656.0,0,0.0,complete
MT,2023,1084225,25657161.0,24961666.0,,1253621.0,18623417.0,1961718.0,,3122910.0,695495.0,23.664055892457743,3172902.0,2.926423943369688,8984496.0,512830.0,45288477.0,1552929.0,46.0,3180351.0,3180351.0,0.0,13852195.0,3450431.0,22228898.0,4657204.0,0,0.0,complete
MT,2024,1084225,65855858.7,65277952.7,,13000471.0,37318580.7,707920.0,,14250981.0,577906.0,60.74002969863267,3502251.0,3.230188383407503,9621838.0,527762.0,49881890.0,1714661.0,46.0,4019801.0,3883508.0,136293.0,16866621.0,1752290.0,23609930.0,13861023.0,0,0.0,complete
MT,2025,1084225,60532708.99,59225597.99,,15605717.0,22629729.99,2736969.0,,18253182.0,1307111.0,55.83039405105029,,,,,,,,,,,,,,,0,,preliminary_fy2025
NC,2014,10439388,284353735.0,107712565.0,168471447.0,69839824.0,34363638.0,2113976.0,879127.0,516000.0,3568232.0,27.23854453920096,83625274.99682273,8.0105533961208,,,,,,,,,,,,,1,1.0,complete
NC,2015,10439388,248290529.0,145366655.0,100000000.0,99995504.0,28613106.0,9055319.0,,7702726.0,2248928.0,23.78401195549011,81302350.69135544,7.788038024006334,,,,,,,,,,,,,1,1.0,complete
NC,2016,10439388,319703287.0,139485130.0,176691614.0,90099476.0,35844859.0,6740741.0,0.0,6800054.0,2248928.0,30.624715452668298,80528042.589533,7.713866233301512,,,,,,,,,,,,,1,1.0,complete
NC,2017,10439388,165773668.0,164019178.0,0.0,113188259.0,24569756.0,10094718.0,5659963.0,10506482.0,710040.0,15.879634706555596,78205118.28406571,7.491350861187046,,,,,,,,,,,,,1,1.0,complete
NC,2018,10439388,236892278.0,134038092.0,99942438.0,80561064.0,27642385.0,6610563.0,,19224080.0,2289241.0,22.69216145620797,76656502.08042084,7.3430072797774,,,,,,,,,,,,,1,1.0,complete
NC,2019,10439388,254787363.0,174183897.0,75954588.0,112751160.0,24506391.0,8812447.0,5199040.0,22914859.0,2285824.0,24.406350544687104,76656502.08042084,7.3430072797774,,,,,,,,,,,,,1,1.0,complete
NC,2020,10439388,351168793.51,351363966.58000004,-1914428.0,243849736.58,74495367.0,6817354.0,4335494.0,21866015.0,3190848.0,33.638829547287635,37166788.88747677,3.5602459538314672,,,,,,,,,,,,,1,1.0,complete
NC,2021,10439388,242223180.0,239482376.0,-1594149.0,151732122.0,54745353.0,7890545.0,0.0,25114356.0,3528025.0,23.202814187958143,44135561.803878665,4.227792070174867,,,,,,,,,,,,,1,1.0,complete
NC,2022,10439388,409406201.0,352477481.0,51526194.0,249272852.0,72784773.0,10460058.0,2090922.0,17868876.0,4501504.0,39.21745230659116,46054671.0,4.4116255665562,159079922.0,5432581.0,572052579.0,32838103.0,101.0,104965282.0,98721520.0,6243762.0,253023347.0,45879067.0,181038424.0,77596860.0,1,0.0,complete
NC,2023,10439388,219466780.0,213329310.0,302352.0,144845914.0,36495435.0,4205422.0,4178827.0,23603712.0,4138894.0,21.0229546023196,51295078.0,4.913609686698109,184583030.0,5620275.0,659403995.0,39456829.0,103.0,120837636.0,115988068.0,4849568.0,329778966.0,45159944.0,146826322.0,58759163.0,1,0.0,complete
NC,2024,10439388,149524713.0,165622730.0,-20477435.0,83526686.0,46564475.0,11820803.0,4316749.0,19394017.0,4662901.0,14.323130149008737,53178535.0,5.094028021566015,201465686.0,5978895.0,707083819.0,42047253.0,103.0,133021351.0,124927387.0,8093964.0,354208329.0,69605297.0,151804113.0,74681494.0,1,0.0,complete
NC,2025,10439388,334071324.0,303613172.0,25296921.0,147679918.0,51982531.0,15155823.0,4328394.0,84466506.0,3277027.0,32.00104488883831,,,,,,,,,,,,,,,1,,preliminary_fy2025
ND,2014,779094,17626849.0,16276364.0,945000.0,5831339.0,7973499.0,769450.0,,1702076.0,,22.6248039389342,3402382.76068396,4.367101736997024,,,,,,,,,,,,,0,1.0,complete
ND,2015,779094,15367315.0,15367315.0,,3656102.0,9242329.0,952279.0,,1516605.0,,19.72459677522866,3307872.1284427387,4.245793355413774,,,,,,,,,,,,,0,1.0,complete
ND,2016,779094,21240661.0,19563384.0,1677277.0,7037498.0,7355996.0,1578841.0,,3591049.0,,27.26328401964333,3276368.584362332,4.205357228219357,,,,,,,,,,,,,0,1.0,complete
ND,2017,779094,13017599.0,12464635.0,0.0,2133314.0,6287844.0,605878.0,,3437599.0,553863.0,16.70863721194105,3181857.95212111,4.084048846636105,,,,,,,,,,,,,0,1.0,complete
ND,2018,779094,20298792.0,20205728.0,,9195247.0,7031574.0,596207.0,,3382700.0,93064.0,26.05435544363068,3118850.8639602964,4.003176592247272,,,,,,,,,,,,,0,1.0,complete
ND,2019,779094,24604296.0,23412149.0,0.0,6042003.0,6717868.0,405844.0,,10246434.0,1192147.0,31.58065137197822,3118850.8639602964,4.003176592247272,,,,,,,,,,,,,0,1.0,complete
ND,2020,779094,40280089.0,39560080.0,0.0,16999800.0,19434753.0,702088.0,,2423439.0,720009.0,51.70119266738032,1512170.1158595376,1.9409341053320108,,,,,,,,,,,,,0,1.0,complete
ND,2021,779094,31795546.0,31383873.0,-264362.0,13896731.0,7921990.0,243882.0,,9321270.0,676035.0,40.81092397066336,1795702.012583201,2.304859250081763,,,,,,,,,,,,,0,1.0,complete
ND,2022,779094,12993721.0,12148270.0,,3206838.0,8211647.0,729785.0,,0.0,845451.0,16.677988792109808,1873783.0,2.4050794897663184,5008975.0,451879.0,33539547.0,2465375.0,28.0,4599852.0,4193161.0,406691.0,6682346.0,251897.0,17803958.0,3097608.0,0,0.0,complete
