fips,geo_name,state_abb,year,mayor_name,mayor_pid,prob_democrat,prob_republican,election_year,election_type,source,mayor_pid_raw
1371492,smyrna,GA,2014,a. max bacon,R,0.0,1.0,2011.0,elected,candidates_master,R
1371492,smyrna,GA,2015,a. max bacon,R,0.0,1.0,2011.0,elected,candidates_master,R
1371492,smyrna,GA,2016,a. max bacon,R,0.0,1.0,2015.0,elected,harvard_dataverse,R
1371492,smyrna,GA,2017,a. max bacon,R,0.0,1.0,2015.0,elected,harvard_dataverse,R
1371492,smyrna,GA,2018,a. max bacon,R,0.0,1.0,2015.0,elected,harvard_dataverse,R
1371492,smyrna,GA,2019,a. max bacon,R,0.0,1.0,2015.0,elected,harvard_dataverse,R
1371492,smyrna,GA,2020,derek norton,R,0.05,0.95,2019.0,elected,cobb_soe,R
1371492,smyrna,GA,2021,derek norton,R,0.05,0.95,2019.0,elected,cobb_soe,R
1371492,smyrna,GA,2022,derek norton,R,0.05,0.95,2019.0,elected,cobb_soe,R
1371492,smyrna,GA,2023,derek norton,R,0.05,0.95,2019.0,elected,cobb_soe,R
1371492,smyrna,GA,2024,derek norton,R,0.05,0.95,2023.0,elected,additional_candidates,R
1371492,smyrna,GA,2025,derek norton,R,0.05,0.95,2023.0,elected,additional_candidates,R
1517000,honolulu,HI,2010,mufi hannemann,D,1.0,0.0,2008.0,elected,harvard_dataverse,D
1517000,honolulu,HI,2011,peter carlisle,I,,,2010.0,elected,harvard_dataverse,I
1517000,honolulu,HI,2012,peter carlisle,I,,,2010.0,elected,harvard_dataverse,I
1517000,honolulu,HI,2013,kirk caldwell,D,1.0,0.0,2012.0,elected,harvard_dataverse,D
1517000,honolulu,HI,2014,kirk caldwell,D,1.0,0.0,2012.0,elected,harvard_dataverse,D
1517000,honolulu,HI,2015,kirk caldwell,D,1.0,0.0,2012.0,elected,harvard_dataverse,D
1517000,honolulu,HI,2016,kirk caldwell,D,1.0,0.0,2012.0,elected,harvard_dataverse,D
1517000,honolulu,HI,2017,kirk caldwell,D,1.0,0.0,2016.0,elected,harvard_dataverse,D
1517000,honolulu,HI,2018,kirk caldwell,D,1.0,0.0,2016.0,elected,harvard_dataverse,D
1517000,honolulu,HI,2019,kirk caldwell,D,1.0,0.0,2016.0,elected,harvard_dataverse,D
1517000,honolulu,HI,2020,kirk caldwell,D,1.0,0.0,2016.0,elected,harvard_dataverse,D
1517000,honolulu,HI,2021,rick blangiardi,R,0.07,0.93,2020.0,elected,harvard_dataverse,R
1517000,honolulu,HI,2022,rick blangiardi,R,0.07,0.93,2020.0,elected,harvard_dataverse,R
1517000,honolulu,HI,2023,rick blangiardi,R,0.07,0.93,2020.0,elected,harvard_dataverse,R
1517000,honolulu,HI,2024,rick blangiardi,R,0.07,0.93,2020.0,elected,harvard_dataverse,R
1517000,honolulu,HI,2025,rick blangiardi,R,0.2,0.8,2024.0,elected,additional_candidates,R
1608830,boise city,ID,2010,david bieter,D,1.0,0.0,2007.0,elected,harvard_dataverse,D
1608830,boise city,ID,2011,david bieter,D,1.0,0.0,2007.0,elected,harvard_dataverse,D
1608830,boise city,ID,2012,david bieter,D,1.0,0.0,2011.0,elected,harvard_dataverse,D
1608830,boise city,ID,2013,david bieter,D,1.0,0.0,2011.0,elected,harvard_dataverse,D
1608830,boise city,ID,2014,david bieter,D,1.0,0.0,2011.0,elected,harvard_dataverse,D
1608830,boise city,ID,2015,david bieter,D,1.0,0.0,2011.0,elected,harvard_dataverse,D
1608830,boise city,ID,2016,david bieter,D,1.0,0.0,2015.0,elected,harvard_dataverse,D
1608830,boise city,ID,2017,david bieter,D,1.0,0.0,2015.0,elected,harvard_dataverse,D
1608830,boise city,ID,2018,david bieter,D,1.0,0.0,2015.0,elected,harvard_dataverse,D
1608830,boise city,ID,2019,david bieter,D,1.0,0.0,2015.0,elected,harvard_dataverse,D
1608830,boise city,ID,2020,lauren mclean,D,0.93,0.07,2019.0,elected,harvard_dataverse,D
1608830,boise city,ID,2021,lauren mclean,D,0.93,0.07,2019.0,elected,harvard_dataverse,D
1608830,boise city,ID,2022,lauren mclean,D,0.93,0.07,2019.0,elected,harvard_dataverse,D
1608830,boise city,ID,2023,lauren mclean,D,0.93,0.07,2019.0,elected,harvard_dataverse,D
1608830,boise city,ID,2024,lauren mclean,D,0.93,0.07,2023.0,elected,additional_candidates,D
1608830,boise city,ID,2025,lauren mclean,D,0.93,0.07,2023.0,elected,additional_candidates,D
1639700,idaho falls,ID,2010,jared d. fuhriman,R,0.11,0.89,2009.0,elected,harvard_dataverse,R
1639700,idaho falls,ID,2011,jared d. fuhriman,R,0.11,0.89,2009.0,elected,harvard_dataverse,R
1639700,idaho falls,ID,2012,jared d. fuhriman,R,0.11,0.89,2009.0,elected,harvard_dataverse,R
1639700,idaho falls,ID,2013,jared d. fuhriman,R,0.11,0.89,2009.0,elected,harvard_dataverse,R
1639700,idaho falls,ID,2014,rebecca casper,R,0.4,0.6,2013.0,elected,harvard_dataverse,R
1639700,idaho falls,ID,2015,rebecca casper,R,0.4,0.6,2013.0,elected,harvard_dataverse,R
1639700,idaho falls,ID,2016,rebecca casper,R,0.4,0.6,2013.0,elected,harvard_dataverse,R
1639700,idaho falls,ID,2017,rebecca casper,R,0.4,0.6,2013.0,elected,harvard_dataverse,R
1639700,idaho falls,ID,2018,rebecca casper,R,0.4,0.6,2017.0,elected,harvard_dataverse,R
1639700,idaho falls,ID,2019,rebecca casper,R,0.4,0.6,2017.0,elected,harvard_dataverse,R
1639700,idaho falls,ID,2020,rebecca casper,R,0.4,0.6,2017.0,elected,harvard_dataverse,R
1639700,idaho falls,ID,2021,rebecca casper,R,0.4,0.6,2017.0,elected,harvard_dataverse,R
1639700,idaho falls,ID,2022,rebecca casper,R,0.0,1.0,2021.0,elected,candidates_master,R
1639700,idaho falls,ID,2023,rebecca casper,R,0.0,1.0,2021.0,elected,candidates_master,R
1639700,idaho falls,ID,2024,rebecca casper,R,0.0,1.0,2021.0,elected,candidates_master,R
1639700,idaho falls,ID,2025,rebecca casper,R,0.0,1.0,2021.0,elected,candidates_master,R
1652120,meridian,ID,2010,tammy de weerd,R,0.0,1.0,2007.0,elected,additional_candidates,R
1652120,meridian,ID,2011,tammy de weerd,R,0.0,1.0,2007.0,elected,additional_candidates,R
1652120,meridian,ID,2012,tammly. de weerd.,R,0.0,1.0,2011.0,elected,harvard_dataverse,R
1652120,meridian,ID,2013,tammly. de weerd.,R,0.0,1.0,2011.0,elected,harvard_dataverse,R
1652120,meridian,ID,2014,tammly. de weerd.,R,0.0,1.0,2011.0,elected,harvard_dataverse,R
1652120,meridian,ID,2015,tammly. de weerd.,R,0.0,1.0,2011.0,elected,harvard_dataverse,R
1652120,meridian,ID,2016,tammy de weerd,R,0.0,1.0,2015.0,elected,harvard_dataverse,R
1652120,meridian,ID,2017,tammy de weerd,R,0.0,1.0,2015.0,elected,harvard_dataverse,R
1652120,meridian,ID,2018,tammy de weerd,R,0.0,1.0,2015.0,elected,harvard_dataverse,R
1652120,meridian,ID,2019,tammy de weerd,R,0.0,1.0,2015.0,elected,harvard_dataverse,R
1652120,meridian,ID,2020,robert simison,R,0.15,0.85,2019.0,elected,harvard_dataverse,R
1652120,meridian,ID,2021,robert simison,R,0.15,0.85,2019.0,elected,harvard_dataverse,R
1652120,meridian,ID,2022,robert simison,R,0.15,0.85,2019.0,elected,harvard_dataverse,R
1652120,meridian,ID,2023,robert simison,R,0.15,0.85,2019.0,elected,harvard_dataverse,R
1652120,meridian,ID,2024,robert simison,R,0.15,0.85,2023.0,elected,additional_candidates,R
1652120,meridian,ID,2025,robert simison,R,0.15,0.85,2023.0,elected,additional_candidates,R
1656260,nampa,ID,2010,tom dale,R,0.0,1.0,2009.0,elected,candidates_master,R
1656260,nampa,ID,2011,tom dale,R,0.0,1.0,2009.0,elected,candidates_master,R
1656260,nampa,ID,2012,tom dale,R,0.0,1.0,2009.0,elected,candidates_master,R
1656260,nampa,ID,2013,tom dale,R,0.0,1.0,2009.0,elected,candidates_master,R
1656260,nampa,ID,2014,tom dale,R,0.0,1.0,2013.0,elected,candidates_master,R
1656260,nampa,ID,2015,tom dale,R,0.0,1.0,2013.0,elected,candidates_master,R
1656260,nampa,ID,2016,tom dale,R,0.0,1.0,2013.0,elected,candidates_master,R
1656260,nampa,ID,2017,tom dale,R,0.0,1.0,2013.0,elected,candidates_master,R
1656260,nampa,ID,2018,debbie kling,R,0.04,0.96,2017.0,elected,harvard_dataverse,R
1656260,nampa,ID,2019,debbie kling,R,0.04,0.96,2017.0,elected,harvard_dataverse,R
1656260,nampa,ID,2020,debbie kling,R,0.04,0.96,2017.0,elected,harvard_dataverse,R
1656260,nampa,ID,2021,debbie kling,R,0.04,0.96,2017.0,elected,harvard_dataverse,R
1656260,nampa,ID,2022,debbie kling,R,0.0,1.0,2021.0,elected,candidates_master,R
1656260,nampa,ID,2023,debbie kling,R,0.0,1.0,2021.0,elected,candidates_master,R
1656260,nampa,ID,2024,debbie kling,R,0.0,1.0,2021.0,elected,candidates_master,R
1656260,nampa,ID,2025,debbie kling,R,0.0,1.0,2021.0,elected,candidates_master,R
1664090,pocatello,ID,2010,,,,,,,,
1664090,pocatello,ID,2011,,,,,,,,
1664090,pocatello,ID,2012,,,,,,,,
1664090,pocatello,ID,2013,,,,,,,,
1664090,pocatello,ID,2014,brian c. blad,R,0.01,0.99,2013.0,elected,harvard_dataverse,R
1664090,pocatello,ID,2015,brian c. blad,R,0.01,0.99,2013.0,elected,harvard_dataverse,R
1664090,pocatello,ID,2016,brian c. blad,R,0.01,0.99,2013.0,elected,harvard_dataverse,R
1664090,pocatello,ID,2017,brian c. blad,R,0.01,0.99,2013.0,elected,harvard_dataverse,R
1664090,pocatello,ID,2018,brian c. blad,R,0.01,0.99,2017.0,elected,harvard_dataverse,R
1664090,pocatello,ID,2019,brian c. blad,R,0.01,0.99,2017.0,elected,harvard_dataverse,R
1664090,pocatello,ID,2020,brian c. blad,R,0.01,0.99,2017.0,elected,harvard_dataverse,R
1664090,pocatello,ID,2021,brian c. blad,R,0.01,0.99,2017.0,elected,harvard_dataverse,R
1664090,pocatello,ID,2022,brian blad,R,0.0,1.0,2021.0,runoff,additional_candidates,R
1664090,pocatello,ID,2023,brian blad,R,0.0,1.0,2021.0,runoff,additional_candidates,R
1664090,pocatello,ID,2024,brian blad,R,0.0,1.0,2021.0,runoff,additional_candidates,R
1664090,pocatello,ID,2025,brian blad,R,0.0,1.0,2021.0,runoff,additional_candidates,R
1702154,arlington heights,IL,2010,arlene mulder,R,,,2009.0,elected,candidates_master,R
1702154,arlington heights,IL,2011,arlene mulder,R,,,2009.0,elected,candidates_master,R
1702154,arlington heights,IL,2012,arlene mulder,R,,,2009.0,elected,candidates_master,R
1702154,arlington heights,IL,2013,arlene mulder,R,,,2009.0,elected,candidates_master,R
1702154,arlington heights,IL,2014,thomas hayes,R,0.0,1.0,2013.0,elected,harvard_dataverse,R
1702154,arlington heights,IL,2015,thomas hayes,R,0.0,1.0,2013.0,elected,harvard_dataverse,R
1702154,arlington heights,IL,2016,thomas hayes,R,0.0,1.0,2013.0,elected,harvard_dataverse,R
1702154,arlington heights,IL,2017,thomas hayes,R,0.0,1.0,2013.0,elected,harvard_dataverse,R
1702154,arlington heights,IL,2018,thomas hayes,R,0.0,1.0,2017.0,unopposed,harvard_dataverse,R
1702154,arlington heights,IL,2019,thomas hayes,R,0.0,1.0,2017.0,unopposed,harvard_dataverse,R
1702154,arlington heights,IL,2020,thomas hayes,R,0.0,1.0,2017.0,unopposed,harvard_dataverse,R
1702154,arlington heights,IL,2021,thomas hayes,R,0.0,1.0,2017.0,unopposed,harvard_dataverse,R
1702154,arlington heights,IL,2022,thomas hayes,R,0.0,1.0,2021.0,unopposed,harvard_dataverse,R
1702154,arlington heights,IL,2023,thomas hayes,R,0.0,1.0,2021.0,unopposed,harvard_dataverse,R
1702154,arlington heights,IL,2024,thomas hayes,R,0.0,1.0,2021.0,unopposed,harvard_dataverse,R
1702154,arlington heights,IL,2025,thomas hayes,R,0.0,1.0,2021.0,unopposed,harvard_dataverse,R
1703012,aurora,IL,2010,tom weisner,D,1.0,0.0,2009.0,elected,harvard_dataverse,D
1703012,aurora,IL,2011,tom weisner,D,1.0,0.0,2009.0,elected,harvard_dataverse,D
1703012,aurora,IL,2012,tom weisner,D,1.0,0.0,2009.0,elected,harvard_dataverse,D
1703012,aurora,IL,2013,tom weisner,D,1.0,0.0,2009.0,elected,harvard_dataverse,D
1703012,aurora,IL,2014,tom weisner,D,1.0,0.0,2013.0,unopposed,harvard_dataverse,D
1703012,aurora,IL,2015,tom weisner,D,1.0,0.0,2013.0,unopposed,harvard_dataverse,D
1703012,aurora,IL,2016,tom weisner,D,1.0,0.0,2013.0,unopposed,harvard_dataverse,D
1703012,aurora,IL,2017,tom weisner,D,1.0,0.0,2013.0,unopposed,harvard_dataverse,D
1703012,aurora,IL,2018,richard irvin,R,0.0,1.0,2017.0,elected,harvard_dataverse,R
1703012,aurora,IL,2019,richard irvin,R,0.0,1.0,2017.0,elected,harvard_dataverse,R
1703012,aurora,IL,2020,richard irvin,R,0.0,1.0,2017.0,elected,harvard_dataverse,R
1703012,aurora,IL,2021,richard irvin,R,0.0,1.0,2017.0,elected,harvard_dataverse,R
1703012,aurora,IL,2022,richard irvin,R,0.0,1.0,2021.0,elected,harvard_dataverse,R
1703012,aurora,IL,2023,richard irvin,R,0.0,1.0,2021.0,elected,harvard_dataverse,R
1703012,aurora,IL,2024,richard irvin,R,0.0,1.0,2021.0,elected,harvard_dataverse,R
1703012,aurora,IL,2025,richard irvin,R,0.0,1.0,2021.0,elected,harvard_dataverse,R
1705573,berwyn,IL,2010,robert lovero,D,1.0,0.0,2009.0,elected,harvard_dataverse,D
1705573,berwyn,IL,2011,robert lovero,D,1.0,0.0,2009.0,elected,harvard_dataverse,D
1705573,berwyn,IL,2012,robert lovero,D,1.0,0.0,2009.0,elected,harvard_dataverse,D
1705573,berwyn,IL,2013,robert lovero,D,1.0,0.0,2009.0,elected,harvard_dataverse,D
1705573,berwyn,IL,2014,robert lovero,D,1.0,0.0,2013.0,unopposed,harvard_dataverse,D
1705573,berwyn,IL,2015,robert lovero,D,1.0,0.0,2013.0,unopposed,harvard_dataverse,D
1705573,berwyn,IL,2016,robert lovero,D,1.0,0.0,2013.0,unopposed,harvard_dataverse,D
1705573,berwyn,IL,2017,robert lovero,D,1.0,0.0,2013.0,unopposed,harvard_dataverse,D
1705573,berwyn,IL,2018,robert lovero,D,1.0,0.0,2017.0,unopposed,harvard_dataverse,D
1705573,berwyn,IL,2019,robert lovero,D,1.0,0.0,2017.0,unopposed,harvard_dataverse,D
1705573,berwyn,IL,2020,robert lovero,D,1.0,0.0,2017.0,unopposed,harvard_dataverse,D
1705573,berwyn,IL,2021,robert lovero,D,1.0,0.0,2017.0,unopposed,harvard_dataverse,D
1705573,berwyn,IL,2022,robert lovero,D,1.0,0.0,2021.0,unopposed,harvard_dataverse,D
1705573,berwyn,IL,2023,robert lovero,D,1.0,0.0,2021.0,unopposed,harvard_dataverse,D
1705573,berwyn,IL,2024,robert lovero,D,1.0,0.0,2021.0,unopposed,harvard_dataverse,D
1705573,berwyn,IL,2025,robert lovero,D,1.0,0.0,2021.0,unopposed,harvard_dataverse,D
1706613,bloomington,IL,2010,stephen stockton,R,0.0,1.0,2009.0,elected,harvard_dataverse,R
1706613,bloomington,IL,2011,stephen stockton,R,0.0,1.0,2009.0,elected,harvard_dataverse,R
1706613,bloomington,IL,2012,stephen stockton,R,0.0,1.0,2009.0,elected,harvard_dataverse,R
1706613,bloomington,IL,2013,stephen stockton,R,0.0,1.0,2009.0,elected,harvard_dataverse,R
1706613,bloomington,IL,2014,tari renner,D,1.0,0.0,2013.0,elected,harvard_dataverse,D
1706613,bloomington,IL,2015,tari renner,D,1.0,0.0,2013.0,elected,harvard_dataverse,D
1706613,bloomington,IL,2016,tari renner,D,1.0,0.0,2013.0,elected,harvard_dataverse,D
1706613,bloomington,IL,2017,tari renner,D,1.0,0.0,2013.0,elected,harvard_dataverse,D
1706613,bloomington,IL,2018,tari renner,D,1.0,0.0,2017.0,elected,harvard_dataverse,D
1706613,bloomington,IL,2019,tari renner,D,1.0,0.0,2017.0,elected,harvard_dataverse,D
1706613,bloomington,IL,2020,tari renner,D,1.0,0.0,2017.0,elected,harvard_dataverse,D
1706613,bloomington,IL,2021,tari renner,D,1.0,0.0,2017.0,elected,harvard_dataverse,D
1706613,bloomington,IL,2022,mboka mwilambwe,D,1.0,0.0,2021.0,elected,harvard_dataverse,D
1706613,bloomington,IL,2023,mboka mwilambwe,D,1.0,0.0,2021.0,elected,harvard_dataverse,D
1706613,bloomington,IL,2024,mboka mwilambwe,D,1.0,0.0,2021.0,elected,harvard_dataverse,D
1706613,bloomington,IL,2025,mboka mwilambwe,D,1.0,0.0,2021.0,elected,harvard_dataverse,D
1707133,bolingbrook,IL,2010,roger claar,R,0.0,1.0,2009.0,unopposed,harvard_dataverse,R
1707133,bolingbrook,IL,2011,roger claar,R,0.0,1.0,2009.0,unopposed,harvard_dataverse,R
1707133,bolingbrook,IL,2012,roger claar,R,0.0,1.0,2009.0,unopposed,harvard_dataverse,R
1707133,bolingbrook,IL,2013,roger claar,R,0.0,1.0,2009.0,unopposed,harvard_dataverse,R
1707133,bolingbrook,IL,2014,roger claar,R,0.0,1.0,2013.0,unopposed,harvard_dataverse,R
1707133,bolingbrook,IL,2015,roger claar,R,0.0,1.0,2013.0,unopposed,harvard_dataverse,R
1707133,bolingbrook,IL,2016,roger claar,R,0.0,1.0,2013.0,unopposed,harvard_dataverse,R
1707133,bolingbrook,IL,2017,roger claar,R,0.0,1.0,2013.0,unopposed,harvard_dataverse,R
1707133,bolingbrook,IL,2018,roger claar,R,0.0,1.0,2017.0,elected,harvard_dataverse,R
1707133,bolingbrook,IL,2019,roger claar,R,0.0,1.0,2017.0,elected,harvard_dataverse,R
1707133,bolingbrook,IL,2020,roger claar,R,0.0,1.0,2017.0,elected,harvard_dataverse,R
1707133,bolingbrook,IL,2021,roger claar,R,0.0,1.0,2017.0,elected,harvard_dataverse,R
1707133,bolingbrook,IL,2022,mary alexander-basta,R,0.0,1.0,2021.0,elected,harvard_dataverse,R
1707133,bolingbrook,IL,2023,mary alexander-basta,R,0.0,1.0,2021.0,elected,harvard_dataverse,R
1707133,bolingbrook,IL,2024,mary alexander-basta,R,0.0,1.0,2021.0,elected,harvard_dataverse,R
1707133,bolingbrook,IL,2025,mary alexander-basta,R,0.0,1.0,2021.0,elected,harvard_dataverse,R
1712385,champaign,IL,2010,gerald schweighart,R,0.0,1.0,2007.0,unopposed,harvard_dataverse,R
1712385,champaign,IL,2011,gerald schweighart,R,0.0,1.0,2007.0,unopposed,harvard_dataverse,R
1712385,champaign,IL,2012,don gerard,D,1.0,0.0,2011.0,elected,harvard_dataverse,D
1712385,champaign,IL,2013,don gerard,D,1.0,0.0,2011.0,elected,harvard_dataverse,D
1712385,champaign,IL,2014,don gerard,D,1.0,0.0,2011.0,elected,harvard_dataverse,D
1712385,champaign,IL,2015,don gerard,D,1.0,0.0,2011.0,elected,harvard_dataverse,D
1712385,champaign,IL,2016,deborah frank feinen,R,0.0,1.0,2015.0,elected,harvard_dataverse,R
1712385,champaign,IL,2017,deborah frank feinen,R,0.0,1.0,2015.0,elected,harvard_dataverse,R
1712385,champaign,IL,2018,deborah frank feinen,R,0.0,1.0,2015.0,elected,harvard_dataverse,R
1712385,champaign,IL,2019,deborah frank feinen,R,0.0,1.0,2015.0,elected,harvard_dataverse,R
1712385,champaign,IL,2020,deborah frank feinen,R,0.0,1.0,2019.0,elected,harvard_dataverse,R
1712385,champaign,IL,2021,deborah frank feinen,R,0.0,1.0,2019.0,elected,harvard_dataverse,R
1712385,champaign,IL,2022,deborah frank feinen,R,0.0,1.0,2019.0,elected,harvard_dataverse,R
1712385,champaign,IL,2023,deborah frank feinen,R,0.0,1.0,2019.0,elected,harvard_dataverse,R
1712385,champaign,IL,2024,deborah frank feinen,R,0.0,1.0,2023.0,elected,additional_candidates,R
1712385,champaign,IL,2025,deborah frank feinen,R,0.0,1.0,2023.0,elected,additional_candidates,R
1714000,chicago,IL,2010,richard daley,D,1.0,0.0,2007.0,elected,harvard_dataverse,D
1714000,chicago,IL,2011,richard daley,D,1.0,0.0,2007.0,elected,harvard_dataverse,D
1714000,chicago,IL,2012,rahm emanuel,D,1.0,0.0,2011.0,elected,harvard_dataverse,D
1714000,chicago,IL,2013,rahm emanuel,D,1.0,0.0,2011.0,elected,harvard_dataverse,D
1714000,chicago,IL,2014,rahm emanuel,D,1.0,0.0,2011.0,elected,harvard_dataverse,D
1714000,chicago,IL,2015,rahm emanuel,D,1.0,0.0,2011.0,elected,harvard_dataverse,D
1714000,chicago,IL,2016,rahm emanuel,D,1.0,0.0,2015.0,elected,harvard_dataverse,D
1714000,chicago,IL,2017,rahm emanuel,D,1.0,0.0,2015.0,elected,harvard_dataverse,D
1714000,chicago,IL,2018,rahm emanuel,D,1.0,0.0,2015.0,elected,harvard_dataverse,D
1714000,chicago,IL,2019,rahm emanuel,D,1.0,0.0,2015.0,elected,harvard_dataverse,D
1714000,chicago,IL,2020,lori lightfoot,D,1.0,0.0,2019.0,elected,harvard_dataverse,D
1714000,chicago,IL,2021,lori lightfoot,D,1.0,0.0,2019.0,elected,harvard_dataverse,D
1714000,chicago,IL,2022,lori lightfoot,D,1.0,0.0,2019.0,elected,harvard_dataverse,D
1714000,chicago,IL,2023,lori lightfoot,D,1.0,0.0,2019.0,elected,harvard_dataverse,D
1714000,chicago,IL,2024,brandon johnson,D,1.0,0.0,2023.0,elected,additional_candidates,D
1714000,chicago,IL,2025,brandon johnson,D,1.0,0.0,2023.0,elected,additional_candidates,D
1714351,cicero,IL,2010,larry dominick,R,0.0,1.0,2009.0,elected,harvard_dataverse,R
1714351,cicero,IL,2011,larry dominick,R,0.0,1.0,2009.0,elected,harvard_dataverse,R
1714351,cicero,IL,2012,larry dominick,R,0.0,1.0,2009.0,elected,harvard_dataverse,R
1714351,cicero,IL,2013,larry dominick,R,0.0,1.0,2009.0,elected,harvard_dataverse,R
1714351,cicero,IL,2014,larry dominick,R,0.0,1.0,2013.0,elected,harvard_dataverse,R
1714351,cicero,IL,2015,larry dominick,R,0.0,1.0,2013.0,elected,harvard_dataverse,R
1714351,cicero,IL,2016,larry dominick,R,0.0,1.0,2013.0,elected,harvard_dataverse,R
1714351,cicero,IL,2017,larry dominick,R,0.0,1.0,2013.0,elected,harvard_dataverse,R
1714351,cicero,IL,2018,larry dominick,R,0.0,1.0,2017.0,unopposed,harvard_dataverse,R
1714351,cicero,IL,2019,larry dominick,R,0.0,1.0,2017.0,unopposed,harvard_dataverse,R
1714351,cicero,IL,2020,larry dominick,R,0.0,1.0,2017.0,unopposed,harvard_dataverse,R
1714351,cicero,IL,2021,larry dominick,R,0.0,1.0,2017.0,unopposed,harvard_dataverse,R
1714351,cicero,IL,2022,larry dominick,R,0.0,1.0,2021.0,unopposed,harvard_dataverse,R
1714351,cicero,IL,2023,larry dominick,R,0.0,1.0,2021.0,unopposed,harvard_dataverse,R
1714351,cicero,IL,2024,larry dominick,R,0.0,1.0,2021.0,unopposed,harvard_dataverse,R
1714351,cicero,IL,2025,larry dominick,R,0.0,1.0,2021.0,unopposed,harvard_dataverse,R
1718823,decatur,IL,2010,michael mcelroy,D,0.68,0.32,2009.0,elected,harvard_dataverse,D
1718823,decatur,IL,2011,michael mcelroy,D,0.68,0.32,2009.0,elected,harvard_dataverse,D
1718823,decatur,IL,2012,mike mcelroy,R,0.0,1.0,2011.0,unopposed,harvard_dataverse,R
1718823,decatur,IL,2013,mike mcelroy,R,0.0,1.0,2011.0,unopposed,harvard_dataverse,R
1718823,decatur,IL,2014,mike mcelroy,R,0.0,1.0,2011.0,unopposed,harvard_dataverse,R
1718823,decatur,IL,2015,mike mcelroy,R,0.0,1.0,2011.0,unopposed,harvard_dataverse,R
1718823,decatur,IL,2016,mike mcelroy,R,,,2015.0,elected,additional_candidates,R
1718823,decatur,IL,2017,mike mcelroy,R,,,2015.0,elected,additional_candidates,R
1718823,decatur,IL,2018,julie moore-wolfe,D,1.0,0.0,2017.0,elected,harvard_dataverse,D
1718823,decatur,IL,2019,julie moore-wolfe,D,1.0,0.0,2017.0,elected,harvard_dataverse,D
1718823,decatur,IL,2020,julie moore-wolfe,D,1.0,0.0,2019.0,elected,harvard_dataverse,D
1718823,decatur,IL,2021,julie moore-wolfe,D,1.0,0.0,2019.0,elected,harvard_dataverse,D
1718823,decatur,IL,2022,julie moore-wolfe,D,1.0,0.0,2019.0,elected,harvard_dataverse,D
