CUSIP,Issuer_Name,Issue_Date,Self_reported_Green,Amt_Issued,State,n_prospectuses,match_kind,prospectus_files
45527CCE0,Indianapolis Local Public Improvement Bond Bank,2022-03-31,Yes,1285000.0,IN,1,prefix+suffix,P11689191-P11216480-P11637253
630412ZW7,City of Naperville IL,2022-03-09,--,235000.0,IL,1,full,P11568935-P11211286-P11631402
630412A20,City of Naperville IL,2022-03-09,--,275000.0,IL,1,full,P11568935-P11211286-P11631402
630412A53,City of Naperville IL,2022-03-09,--,310000.0,IL,1,full,P11568935-P11211286-P11631402
630412A87,City of Naperville IL,2022-03-09,--,335000.0,IL,1,full,P11568935-P11211286-P11631402
630412A95,City of Naperville IL,2022-03-09,--,345000.0,IL,1,full,P11568935-P11211286-P11631402
630412B45,City of Naperville IL,2022-03-09,--,380000.0,IL,1,full,P11568935-P11211286-P11631402
630412B60,City of Naperville IL,2022-03-09,--,405000.0,IL,1,full,P11568935-P11211286-P11631402
630412ZY3,City of Naperville IL,2022-03-09,--,255000.0,IL,1,full,P11568935-P11211286-P11631402
630412A61,City of Naperville IL,2022-03-09,--,320000.0,IL,1,full,P11568935-P11211286-P11631402
630412A79,City of Naperville IL,2022-03-09,--,325000.0,IL,1,full,P11568935-P11211286-P11631402
630412B29,City of Naperville IL,2022-03-09,--,360000.0,IL,1,full,P11568935-P11211286-P11631402
630412B37,City of Naperville IL,2022-03-09,--,370000.0,IL,1,full,P11568935-P11211286-P11631402
630412ZX5,City of Naperville IL,2022-03-09,--,245000.0,IL,1,full,P11568935-P11211286-P11631402
630412ZZ0,City of Naperville IL,2022-03-09,--,265000.0,IL,1,full,P11568935-P11211286-P11631402
630412A38,City of Naperville IL,2022-03-09,--,285000.0,IL,1,full,P11568935-P11211286-P11631402
630412A46,City of Naperville IL,2022-03-09,--,295000.0,IL,1,full,P11568935-P11211286-P11631402
630412B52,City of Naperville IL,2022-03-09,--,390000.0,IL,1,full,P11568935-P11211286-P11631402
45527CCB6,Indianapolis Local Public Improvement Bond Bank,2022-03-31,Yes,1190000.0,IN,1,prefix+suffix,P11689191-P11216480-P11637253
45527CCJ9,Indianapolis Local Public Improvement Bond Bank,2022-03-31,Yes,1415000.0,IN,1,prefix+suffix,P11689191-P11216480-P11637253
45527CCM2,Indianapolis Local Public Improvement Bond Bank,2022-03-31,Yes,1525000.0,IN,1,prefix+suffix,P11689191-P11216480-P11637253
45527CCQ3,Indianapolis Local Public Improvement Bond Bank,2022-03-31,Yes,3325000.0,IN,1,prefix+suffix,P11689191-P11216480-P11637253
45528U2R1,Indianapolis Local Public Improvement Bond Bank,2022-02-24,Yes,1485000.0,IN,1,prefix+suffix,P11568220-P11210716-P11630729
45527CCC4,Indianapolis Local Public Improvement Bond Bank,2022-03-31,Yes,1220000.0,IN,1,prefix+suffix,P11689191-P11216480-P11637253
45527CCU4,Indianapolis Local Public Improvement Bond Bank,2022-03-31,Yes,4040000.0,IN,1,prefix+suffix,P11689191-P11216480-P11637253
45527CCV2,Indianapolis Local Public Improvement Bond Bank,2022-03-31,Yes,750000.0,IN,1,prefix+suffix,P11689191-P11216480-P11637253
45527CCW0,Indianapolis Local Public Improvement Bond Bank,2022-03-31,Yes,3460000.0,IN,1,prefix+suffix,P11689191-P11216480-P11637253
45528U2H3,Indianapolis Local Public Improvement Bond Bank,2022-02-24,Yes,995000.0,IN,1,prefix+suffix,P11568220-P11210716-P11630729
45528U2U4,Indianapolis Local Public Improvement Bond Bank,2022-02-24,Yes,1705000.0,IN,1,prefix+suffix,P11568220-P11210716-P11630729
45528U2V2,Indianapolis Local Public Improvement Bond Bank,2022-02-24,Yes,1775000.0,IN,1,prefix+suffix,P11568220-P11210716-P11630729
45527CBZ4,Indianapolis Local Public Improvement Bond Bank,2022-03-31,Yes,1135000.0,IN,1,prefix+suffix,P11689191-P11216480-P11637253
45527CCN0,Indianapolis Local Public Improvement Bond Bank,2022-03-31,Yes,1565000.0,IN,1,prefix+suffix,P11689191-P11216480-P11637253
45528U2N0,Indianapolis Local Public Improvement Bond Bank,2022-02-24,Yes,1420000.0,IN,1,prefix+suffix,P11568220-P11210716-P11630729
45528U2S9,Indianapolis Local Public Improvement Bond Bank,2022-02-24,Yes,1560000.0,IN,1,prefix+suffix,P11568220-P11210716-P11630729
45528U2Z3,Indianapolis Local Public Improvement Bond Bank,2022-02-24,Yes,2075000.0,IN,1,prefix+suffix,P11568220-P11210716-P11630729
45528U3C3,Indianapolis Local Public Improvement Bond Bank,2022-02-24,Yes,13950000.0,IN,1,prefix+suffix,P11568220-P11210716-P11630729
45527CCP5,Indianapolis Local Public Improvement Bond Bank,2022-03-31,Yes,1600000.0,IN,1,prefix+suffix,P11689191-P11216480-P11637253
45528U2M2,Indianapolis Local Public Improvement Bond Bank,2022-02-24,Yes,1355000.0,IN,1,prefix+suffix,P11568220-P11210716-P11630729
45528U2X8,Indianapolis Local Public Improvement Bond Bank,2022-02-24,Yes,1920000.0,IN,1,prefix+suffix,P11568220-P11210716-P11630729
45528U2L4,Indianapolis Local Public Improvement Bond Bank,2022-02-24,Yes,1155000.0,IN,1,prefix+suffix,P11568220-P11210716-P11630729
45528U2T7,Indianapolis Local Public Improvement Bond Bank,2022-02-24,Yes,1640000.0,IN,1,prefix+suffix,P11568220-P11210716-P11630729
45528U2W0,Indianapolis Local Public Improvement Bond Bank,2022-02-24,Yes,1845000.0,IN,1,prefix+suffix,P11568220-P11210716-P11630729
45528U3A7,Indianapolis Local Public Improvement Bond Bank,2022-02-24,Yes,2160000.0,IN,1,prefix+suffix,P11568220-P11210716-P11630729
45527CCA8,Indianapolis Local Public Improvement Bond Bank,2022-03-31,Yes,1160000.0,IN,1,prefix+suffix,P11689191-P11216480-P11637253
45527CCG5,Indianapolis Local Public Improvement Bond Bank,2022-03-31,Yes,1350000.0,IN,1,prefix+suffix,P11689191-P11216480-P11637253
546589T44,Louisville and Jefferson County Metropolitan Sewer District,2022-02-01,Yes,1000000.0,KY,1,prefix+suffix,P21536543-P21187636-P21605628
546589U83,Louisville and Jefferson County Metropolitan Sewer District,2022-02-01,Yes,4540000.0,KY,1,prefix+suffix,P21536543-P21187636-P21605628
546589U91,Louisville and Jefferson County Metropolitan Sewer District,2022-02-01,Yes,4675000.0,KY,1,prefix+suffix,P21536543-P21187636-P21605628
546589V90,Louisville and Jefferson County Metropolitan Sewer District,2022-02-01,Yes,24860000.0,KY,1,prefix+suffix,P21536543-P21187636-P21605628
546589W73,Louisville and Jefferson County Metropolitan Sewer District,2022-02-01,Yes,50775000.0,KY,1,full,P21536543-P21187636-P21605628
546589U26,Louisville and Jefferson County Metropolitan Sewer District,2022-02-01,Yes,7920000.0,KY,1,prefix+suffix,P21536543-P21187636-P21605628
546589U75,Louisville and Jefferson County Metropolitan Sewer District,2022-02-01,Yes,4370000.0,KY,1,prefix+suffix,P21536543-P21187636-P21605628
546589V41,Louisville and Jefferson County Metropolitan Sewer District,2022-02-01,Yes,2955000.0,KY,1,prefix+suffix,P21536543-P21187636-P21605628
546589V82,Louisville and Jefferson County Metropolitan Sewer District,2022-02-01,Yes,24220000.0,KY,1,prefix+suffix,P21536543-P21187636-P21605628
546589T85,Louisville and Jefferson County Metropolitan Sewer District,2022-02-01,Yes,9380000.0,KY,1,prefix+suffix,P21536543-P21187636-P21605628
546589U42,Louisville and Jefferson County Metropolitan Sewer District,2022-02-01,Yes,7740000.0,KY,1,prefix+suffix,P21536543-P21187636-P21605628
546589V33,Louisville and Jefferson County Metropolitan Sewer District,2022-02-01,Yes,2870000.0,KY,1,prefix+suffix,P21536543-P21187636-P21605628
546589V58,Louisville and Jefferson County Metropolitan Sewer District,2022-02-01,Yes,3045000.0,KY,1,prefix+suffix,P21536543-P21187636-P21605628
54444SB32,City of Los Angeles Department of Airports,2022-08-24,Yes,20115000.0,CA,0,,
544445A74,City of Los Angeles Department of Airports,2022-08-24,Yes,16550000.0,CA,1,full,P21608101-P21238032-P21661618
544445G60,City of Los Angeles Department of Airports,2022-08-24,Yes,5940000.0,CA,1,full,P21608101-P21238032-P21661618
54445CAG8,City of Los Angeles Department of Airports Customer Facility Charge Revenue,2022-03-16,Yes,22955000.0,CA,1,full,P21555452-P21201836-P21621714
54445CAJ2,City of Los Angeles Department of Airports Customer Facility Charge Revenue,2022-03-16,Yes,24785000.0,CA,1,full,P21555452-P21201836-P21621714
544445A90,City of Los Angeles Department of Airports,2022-08-24,Yes,18250000.0,CA,1,full,P21608101-P21238032-P21661618
544445H85,City of Los Angeles Department of Airports,2022-08-24,Yes,9675000.0,CA,1,full,P21608101-P21238032-P21661618
544445H93,City of Los Angeles Department of Airports,2022-08-24,Yes,10155000.0,CA,1,full,P21608101-P21238032-P21661618
544445J42,City of Los Angeles Department of Airports,2022-08-24,Yes,10000000.0,CA,1,full,P21608101-P21238032-P21661618
544445A58,City of Los Angeles Department of Airports,2022-08-24,Yes,15015000.0,CA,1,full,P21608101-P21238032-P21661618
544445C31,City of Los Angeles Department of Airports,2022-08-24,Yes,30445000.0,CA,1,full,P21608101-P21238032-P21661618
544445G29,City of Los Angeles Department of Airports,2022-08-24,Yes,4885000.0,CA,1,full,P21608101-P21238032-P21661618
544445H69,City of Los Angeles Department of Airports,2022-08-24,Yes,8775000.0,CA,1,full,P21608101-P21238032-P21661618
544445H77,City of Los Angeles Department of Airports,2022-08-24,Yes,9215000.0,CA,1,full,P21608101-P21238032-P21661618
53945CKV1,City of Los Angeles CA Wastewater System Revenue,2022-04-19,Yes,6280000.0,CA,1,prefix+suffix,P11591429-P11228081-P11650034
53945CKW9,City of Los Angeles CA Wastewater System Revenue,2022-04-19,Yes,6595000.0,CA,1,prefix+suffix,P11591429-P11228081-P11650034
5465892G6,Louisville and Jefferson County Metropolitan Sewer District,2022-02-01,Yes,,KY,0,,
546589T51,Louisville and Jefferson County Metropolitan Sewer District,2022-02-01,Yes,3000000.0,KY,1,prefix+suffix,P21536543-P21187636-P21605628
546589T77,Louisville and Jefferson County Metropolitan Sewer District,2022-02-01,Yes,8940000.0,KY,1,prefix+suffix,P21536543-P21187636-P21605628
546589T93,Louisville and Jefferson County Metropolitan Sewer District,2022-02-01,Yes,8080000.0,KY,1,prefix+suffix,P21536543-P21187636-P21605628
546589V25,Louisville and Jefferson County Metropolitan Sewer District,2022-02-01,Yes,2785000.0,KY,1,prefix+suffix,P21536543-P21187636-P21605628
54445CAH6,City of Los Angeles Department of Airports Customer Facility Charge Revenue,2022-03-16,Yes,23840000.0,CA,1,full,P21555452-P21201836-P21621714
68825RLW8,City of Oshkosh WI Storm Water Utility Revenue,2022-07-07,--,335000.0,WI,1,prefix+suffix,P11609142-P11240564-P11664310
68825RMC1,City of Oshkosh WI Storm Water Utility Revenue,2022-07-07,--,450000.0,WI,1,prefix+suffix,P11609142-P11240564-P11664310
68825RLU2,City of Oshkosh WI Storm Water Utility Revenue,2022-07-07,--,300000.0,WI,1,prefix+suffix,P11609142-P11240564-P11664310
68825RME7,City of Oshkosh WI Storm Water Utility Revenue,2022-07-07,--,960000.0,WI,2,full;prefix+split_suffix,P11609142-P11240564-P11664310;P11671453-P11286636-P11715977
68825RLT5,City of Oshkosh WI Storm Water Utility Revenue,2022-07-07,--,285000.0,WI,1,prefix+suffix,P11609142-P11240564-P11664310
68825RMA5,City of Oshkosh WI Storm Water Utility Revenue,2022-07-07,--,405000.0,WI,1,prefix+suffix,P11609142-P11240564-P11664310
68825RMF4,City of Oshkosh WI Storm Water Utility Revenue,2022-07-07,--,510000.0,WI,1,prefix+suffix,P11609142-P11240564-P11664310
68825RMJ6,City of Oshkosh WI Storm Water Utility Revenue,2022-07-07,--,575000.0,WI,1,prefix+suffix,P11609142-P11240564-P11664310
68825RLX6,City of Oshkosh WI Storm Water Utility Revenue,2022-07-07,--,350000.0,WI,1,prefix+suffix,P11609142-P11240564-P11664310
68825RLZ1,City of Oshkosh WI Storm Water Utility Revenue,2022-07-07,--,385000.0,WI,1,prefix+suffix,P11609142-P11240564-P11664310
68825RMB3,City of Oshkosh WI Storm Water Utility Revenue,2022-07-07,--,430000.0,WI,1,prefix+suffix,P11609142-P11240564-P11664310
68825RMG2,City of Oshkosh WI Storm Water Utility Revenue,2022-07-07,--,530000.0,WI,1,prefix+suffix,P11609142-P11240564-P11664310
68825RMH0,City of Oshkosh WI Storm Water Utility Revenue,2022-07-07,--,555000.0,WI,1,prefix+suffix,P11609142-P11240564-P11664310
68825RLV0,City of Oshkosh WI Storm Water Utility Revenue,2022-07-07,--,315000.0,WI,1,prefix+suffix,P11609142-P11240564-P11664310
68825RLY4,City of Oshkosh WI Storm Water Utility Revenue,2022-07-07,--,370000.0,WI,1,prefix+suffix,P11609142-P11240564-P11664310
68825RML1,City of Oshkosh WI Storm Water Utility Revenue,2022-07-07,--,630000.0,WI,1,prefix+suffix,P11609142-P11240564-P11664310
79816NAF4,San Jose Financing Authority,2022-12-15,Yes,4590000.0,CA,1,prefix+suffix,P11636800-P11260714-P11686344
79816NAH0,San Jose Financing Authority,2022-12-15,Yes,5075000.0,CA,1,prefix+suffix,P11636800-P11260714-P11686344
79816NAN7,San Jose Financing Authority,2022-12-15,Yes,6515000.0,CA,1,prefix+suffix,P11636800-P11260714-P11686344
79816NAP2,San Jose Financing Authority,2022-12-15,Yes,6850000.0,CA,1,prefix+suffix,P11636800-P11260714-P11686344
79816NAV9,San Jose Financing Authority,2022-12-15,Yes,9245000.0,CA,1,prefix+suffix,P11636800-P11260714-P11686344
79816NAL1,San Jose Financing Authority,2022-12-15,Yes,5895000.0,CA,1,prefix+suffix,P11636800-P11260714-P11686344
793071VB4,City of St Paul MN Sewer Revenue,2022-09-14,Yes,285000.0,MN,1,full,P11620089-P11248857-P11673211
793071VE8,City of St Paul MN Sewer Revenue,2022-09-14,Yes,330000.0,MN,1,full,P11620089-P11248857-P11673211
793071VG3,City of St Paul MN Sewer Revenue,2022-09-14,Yes,365000.0,MN,1,full,P11620089-P11248857-P11673211
793071VN8,City of St Paul MN Sewer Revenue,2022-09-14,Yes,450000.0,MN,1,full,P11620089-P11248857-P11673211
793071VR9,City of St Paul MN Sewer Revenue,2022-09-14,Yes,500000.0,MN,1,full,P11620089-P11248857-P11673211
793071VA6,City of St Paul MN Sewer Revenue,2022-09-14,Yes,270000.0,MN,1,full,P11620089-P11248857-P11673211
793071VC2,City of St Paul MN Sewer Revenue,2022-09-14,Yes,300000.0,MN,1,full,P11620089-P11248857-P11673211
793071VD0,City of St Paul MN Sewer Revenue,2022-09-14,Yes,315000.0,MN,1,full,P11620089-P11248857-P11673211
793071VF5,City of St Paul MN Sewer Revenue,2022-09-14,Yes,345000.0,MN,1,full,P11620089-P11248857-P11673211
793071VJ7,City of St Paul MN Sewer Revenue,2022-09-14,Yes,400000.0,MN,1,full,P11620089-P11248857-P11673211
793071VK4,City of St Paul MN Sewer Revenue,2022-09-14,Yes,415000.0,MN,1,full,P11620089-P11248857-P11673211
793071VL2,City of St Paul MN Sewer Revenue,2022-09-14,Yes,425000.0,MN,1,full,P11620089-P11248857-P11673211
793071VM0,City of St Paul MN Sewer Revenue,2022-09-14,Yes,440000.0,MN,1,full,P11620089-P11248857-P11673211
793071VP3,City of St Paul MN Sewer Revenue,2022-09-14,Yes,465000.0,MN,2,full;prefix+split_suffix,EP985874-EP764592-EP1166360;P11620089-P11248857-P11673211
793071VS7,City of St Paul MN Sewer Revenue,2022-09-14,Yes,520000.0,MN,1,full,P11620089-P11248857-P11673211
812728XA6,City of Seattle WA Water System Revenue,2022-07-28,Yes,1255000.0,WA,1,full,P21594452-P21230082-P21652868
812728XB4,City of Seattle WA Water System Revenue,2022-07-28,Yes,820000.0,WA,1,full,P21594452-P21230082-P21652868
812728XC2,City of Seattle WA Water System Revenue,2022-07-28,Yes,8695000.0,WA,1,full,P21594452-P21230082-P21652868
812728XD0,City of Seattle WA Water System Revenue,2022-07-28,Yes,9660000.0,WA,1,full,P21594452-P21230082-P21652868
812728XG3,City of Seattle WA Water System Revenue,2022-07-28,Yes,1020000.0,WA,1,full,P21594452-P21230082-P21652868
812728XL2,City of Seattle WA Water System Revenue,2022-07-28,Yes,1240000.0,WA,1,full,P21594452-P21230082-P21652868
812728XN8,City of Seattle WA Water System Revenue,2022-07-28,Yes,1370000.0,WA,1,full,P21594452-P21230082-P21652868
812728XU2,City of Seattle WA Water System Revenue,2022-07-28,Yes,1835000.0,WA,1,full,P21594452-P21230082-P21652868
812728XX6,City of Seattle WA Water System Revenue,2022-07-28,Yes,4145000.0,WA,1,full,P21594452-P21230082-P21652868
812728XE8,City of Seattle WA Water System Revenue,2022-07-28,Yes,925000.0,WA,1,full,P21594452-P21230082-P21652868
812728XM0,City of Seattle WA Water System Revenue,2022-07-28,Yes,1305000.0,WA,1,full,P21594452-P21230082-P21652868
812728XR9,City of Seattle WA Water System Revenue,2022-07-28,Yes,1585000.0,WA,1,full,P21594452-P21230082-P21652868
812728XT5,City of Seattle WA Water System Revenue,2022-07-28,Yes,1745000.0,WA,1,full,P21594452-P21230082-P21652868
812728XV0,City of Seattle WA Water System Revenue,2022-07-28,Yes,1925000.0,WA,1,full,P21594452-P21230082-P21652868
875291BG0,City of Tampa FL Water & Wastewater System Revenue,2022-06-21,Yes,5820000.0,FL,1,full,P21580179-P21219787-P21641518
812728XF5,City of Seattle WA Water System Revenue,2022-07-28,Yes,975000.0,WA,1,full,P21594452-P21230082-P21652868
812728XK4,City of Seattle WA Water System Revenue,2022-07-28,Yes,1180000.0,WA,1,full,P21594452-P21230082-P21652868
812728WZ2,City of Seattle WA Water System Revenue,2022-07-28,Yes,740000.0,WA,1,full,P21594452-P21230082-P21652868
812728XP3,City of Seattle WA Water System Revenue,2022-07-28,Yes,1435000.0,WA,1,full,P21594452-P21230082-P21652868
812728WY5,City of Seattle WA Water System Revenue,2022-07-28,Yes,9330000.0,WA,1,full,P21594452-P21230082-P21652868
812728XH1,City of Seattle WA Water System Revenue,2022-07-28,Yes,1070000.0,WA,1,full,P21594452-P21230082-P21652868
812728XS7,City of Seattle WA Water System Revenue,2022-07-28,Yes,1665000.0,WA,1,full,P21594452-P21230082-P21652868
875291BJ4,City of Tampa FL Water & Wastewater System Revenue,2022-06-21,Yes,6420000.0,FL,1,full,P21580179-P21219787-P21641518
875291BK1,City of Tampa FL Water & Wastewater System Revenue,2022-06-21,Yes,6735000.0,FL,1,full,P21580179-P21219787-P21641518
875291BL9,City of Tampa FL Water & Wastewater System Revenue,2022-06-21,Yes,7075000.0,FL,1,full,P21580179-P21219787-P21641518
875291BC9,City of Tampa FL Water & Wastewater System Revenue,2022-06-21,Yes,4790000.0,FL,1,full,P21580179-P21219787-P21641518
875291BH8,City of Tampa FL Water & Wastewater System Revenue,2022-06-21,Yes,6115000.0,FL,1,full,P21580179-P21219787-P21641518
79772EEK1,City & County of San Francisco CA Community Facilities District No 2014-1,2022-12-15,Yes,600000.0,CA,1,prefix+suffix,P11636214-P11260306-P11685894
79772EEN5,City & County of San Francisco CA Community Facilities District No 2014-1,2022-12-15,Yes,945000.0,CA,1,prefix+suffix,P11636214-P11260306-P11685894
79772EEQ8,City & County of San Francisco CA Community Facilities District No 2014-1,2022-12-15,Yes,1210000.0,CA,1,prefix+suffix,P11636214-P11260306-P11685894
79772EET2,City & County of San Francisco CA Community Facilities District No 2014-1,2022-12-15,Yes,10335000.0,CA,5,full;prefix+split_suffix;prefix+suffix,EP1028838-ES833343-ES1234413;ER1196139-ER936152-ER1337167;P11636214-P11260306-P11685894;P21502980-P21162007-P21576850;SS1381600-SS1075701-SS1483050
79772EEG0,City & County of San Francisco CA Community Facilities District No 2014-1,2022-12-15,Yes,350000.0,CA,1,prefix+suffix,P11636214-P11260306-P11685894
79772EEJ4,City & County of San Francisco CA Community Facilities District No 2014-1,2022-12-15,Yes,520000.0,CA,1,prefix+suffix,P11636214-P11260306-P11685894
79772EEM7,City & County of San Francisco CA Community Facilities District No 2014-1,2022-12-15,Yes,825000.0,CA,1,prefix+suffix,P11636214-P11260306-P11685894
79772EER6,City & County of San Francisco CA Community Facilities District No 2014-1,2022-12-15,Yes,1355000.0,CA,2,prefix+split_suffix;prefix+suffix,P11636214-P11260306-P11685894;P21502980-P21162007-P21576850
79772EES4,City & County of San Francisco CA Community Facilities District No 2014-1,2022-12-15,Yes,1500000.0,CA,5,prefix+split_suffix;prefix+suffix,EP1028838-ES833343-ES1234413;ER1196139-ER936152-ER1337167;P11636214-P11260306-P11685894;P21502980-P21162007-P21576850;SS1381600-SS1075701-SS1483050
