CUSIP,Issuer_Name,Issue_Date,primary_prospectus,n_prospectus_matches,match_kind,prospectus_total_words,green_section_chars,n_green_keywords,green_keyword_density_per_1k,n_frameworks_cited,frameworks_cited,has_SPO,spo_verifiers,bloomberg_self_reported_green,bloomberg_esg_assurance,bloomberg_esg_framework,bloomberg_project_category,bloomberg_industry,city_fips7,State
875143BG3,City of Tampa FL,2021-10-07,P21496670-P21158908-P21573465,1,full,149037,2163,1301,8.729,0,,0,,Yes,Yes,Yes,Sustainable Water,Special Assessment,1271000.0,FL
875143BM0,City of Tampa FL,2021-10-07,P21496670-P21158908-P21573465,1,full,149037,2163,1301,8.729,0,,0,,Yes,Yes,Yes,Sustainable Water,Special Assessment,1271000.0,FL
875143BQ1,City of Tampa FL,2021-10-07,P21496670-P21158908-P21573465,1,full,149037,2163,1301,8.729,0,,0,,Yes,Yes,Yes,Sustainable Water,Special Assessment,1271000.0,FL
79772EDW6,City & County of San Francisco CA Community Facilities District No 2014-1,2021-11-03,P21502980-P21162007-P21576850,1,prefix+suffix,119943,0,104,0.867,0,,0,,Yes,Yes,No,Clean Transportation,Mello-Roos,667000.0,CA
79768HFS2,San Francisco City & County Public Utilities Commission Wastewater Revenue,2021-11-30,P21519443-P21175017-P21591296,1,full,159551,8000,334,2.093,1,Climate Bonds Standard,1,Sustainalytics;Climate Bond Initiative,Yes,Yes,Yes,Sustainable Water,Water/Sewer,667000.0,CA
79771KBL9,San Francisco City & County Public Utilities Commission Power Revenue,2021-12-21,P21525393-P21179406-P21596352,1,prefix+suffix,104044,3157,344,3.306,0,,0,,Yes,No,No,"Renewable Energy, Energy Efficiency",Public Power,667000.0,CA
79771KBM7,San Francisco City & County Public Utilities Commission Power Revenue,2021-12-21,P21525393-P21179406-P21596352,1,prefix+suffix,104044,3157,344,3.306,0,,0,,Yes,No,No,"Renewable Energy, Energy Efficiency",Public Power,667000.0,CA
79771KBR6,San Francisco City & County Public Utilities Commission Power Revenue,2021-12-21,P21525393-P21179406-P21596352,1,prefix+suffix,104044,3157,344,3.306,0,,0,,Yes,No,No,"Renewable Energy, Energy Efficiency",Public Power,667000.0,CA
79771KBT2,San Francisco City & County Public Utilities Commission Power Revenue,2021-12-21,P21525393-P21179406-P21596352,1,prefix+suffix,104044,3157,344,3.306,0,,0,,Yes,No,No,"Renewable Energy, Energy Efficiency",Public Power,667000.0,CA
79771KCC8,San Francisco City & County Public Utilities Commission Power Revenue,2021-12-21,P21525393-P21179406-P21596352,1,prefix+suffix,104044,3157,344,3.306,0,,0,,Yes,No,No,"Renewable Energy, Energy Efficiency",Public Power,667000.0,CA
79772EDT3,City & County of San Francisco CA Community Facilities District No 2014-1,2021-11-03,P21502980-P21162007-P21576850,1,prefix+suffix,119943,0,104,0.867,0,,0,,Yes,Yes,No,Clean Transportation,Mello-Roos,667000.0,CA
79772EDY2,City & County of San Francisco CA Community Facilities District No 2014-1,2021-11-03,P21502980-P21162007-P21576850,1,prefix+suffix,119943,0,104,0.867,0,,0,,Yes,Yes,No,Clean Transportation,Mello-Roos,667000.0,CA
79772EEB1,City & County of San Francisco CA Community Facilities District No 2014-1,2021-11-03,P21502980-P21162007-P21576850,1,full,119943,0,104,0.867,0,,0,,Yes,Yes,No,Clean Transportation,Mello-Roos,667000.0,CA
79768HFU7,San Francisco City & County Public Utilities Commission Wastewater Revenue,2021-11-30,P21519443-P21175017-P21591296,1,full,159551,8000,334,2.093,1,Climate Bonds Standard,1,Sustainalytics;Climate Bond Initiative,Yes,Yes,Yes,Sustainable Water,Water/Sewer,667000.0,CA
79771KBA3,San Francisco City & County Public Utilities Commission Power Revenue,2021-12-21,P21525393-P21179406-P21596352,1,prefix+suffix,104044,3157,344,3.306,0,,0,,Yes,No,No,"Renewable Energy, Energy Efficiency",Public Power,667000.0,CA
79771KBN5,San Francisco City & County Public Utilities Commission Power Revenue,2021-12-21,P21525393-P21179406-P21596352,1,prefix+suffix,104044,3157,344,3.306,0,,0,,Yes,No,No,"Renewable Energy, Energy Efficiency",Public Power,667000.0,CA
79771KBQ8,San Francisco City & County Public Utilities Commission Power Revenue,2021-12-21,P21525393-P21179406-P21596352,1,prefix+suffix,104044,3157,344,3.306,0,,0,,Yes,No,No,"Renewable Energy, Energy Efficiency",Public Power,667000.0,CA
79771KBW5,San Francisco City & County Public Utilities Commission Power Revenue,2021-12-21,P21525393-P21179406-P21596352,1,prefix+suffix,104044,3157,344,3.306,0,,0,,Yes,No,No,"Renewable Energy, Energy Efficiency",Public Power,667000.0,CA
79768HFN3,San Francisco City & County Public Utilities Commission Wastewater Revenue,2021-11-30,P21519443-P21175017-P21591296,1,full,159551,8000,334,2.093,1,Climate Bonds Standard,1,Sustainalytics;Climate Bond Initiative,Yes,Yes,Yes,Sustainable Water,Water/Sewer,667000.0,CA
79768HFQ6,San Francisco City & County Public Utilities Commission Wastewater Revenue,2021-11-30,P21519443-P21175017-P21591296,1,full,159551,8000,334,2.093,1,Climate Bonds Standard,1,Sustainalytics;Climate Bond Initiative,Yes,Yes,Yes,Sustainable Water,Water/Sewer,667000.0,CA
79772EDX4,City & County of San Francisco CA Community Facilities District No 2014-1,2021-11-03,P21502980-P21162007-P21576850,1,prefix+suffix,119943,0,104,0.867,0,,0,,Yes,Yes,No,Clean Transportation,Mello-Roos,667000.0,CA
797686FB3,San Francisco Municipal Transportation Agency,2021-03-11,P21441975-P21119462-P21530771,1,full,174460,1701,388,2.224,0,,0,,Yes,Yes,Yes,"Clean Transportation, Green Buildings",Public Transportation,667000.0,CA
79771KBD7,San Francisco City & County Public Utilities Commission Power Revenue,2021-12-21,P21525393-P21179406-P21596352,1,prefix+suffix,104044,3157,344,3.306,0,,0,,Yes,No,No,"Renewable Energy, Energy Efficiency",Public Power,667000.0,CA
79772EDS5,City & County of San Francisco CA Community Facilities District No 2014-1,2021-11-03,ER1196139-ER936152-ER1337167,5,prefix+split_suffix;prefix+suffix,114862,536,83,0.723,0,,0,,Yes,Yes,No,Clean Transportation,Mello-Roos,667000.0,CA
79772EDU0,City & County of San Francisco CA Community Facilities District No 2014-1,2021-11-03,P21502980-P21162007-P21576850,1,prefix+suffix,119943,0,104,0.867,0,,0,,Yes,Yes,No,Clean Transportation,Mello-Roos,667000.0,CA
79772EDV8,City & County of San Francisco CA Community Facilities District No 2014-1,2021-11-03,P21502980-P21162007-P21576850,1,prefix+suffix,119943,0,104,0.867,0,,0,,Yes,Yes,No,Clean Transportation,Mello-Roos,667000.0,CA
79771KBE5,San Francisco City & County Public Utilities Commission Power Revenue,2021-12-21,P21525393-P21179406-P21596352,1,prefix+suffix,104044,3157,344,3.306,0,,0,,Yes,No,No,"Renewable Energy, Energy Efficiency",Public Power,667000.0,CA
79771KBG0,San Francisco City & County Public Utilities Commission Power Revenue,2021-12-21,P21525393-P21179406-P21596352,1,prefix+suffix,104044,3157,344,3.306,0,,0,,Yes,No,No,"Renewable Energy, Energy Efficiency",Public Power,667000.0,CA
79771KBS4,San Francisco City & County Public Utilities Commission Power Revenue,2021-12-21,P21525393-P21179406-P21596352,1,prefix+suffix,104044,3157,344,3.306,0,,0,,Yes,No,No,"Renewable Energy, Energy Efficiency",Public Power,667000.0,CA
79771KBU9,San Francisco City & County Public Utilities Commission Power Revenue,2021-12-21,P21525393-P21179406-P21596352,1,prefix+suffix,104044,3157,344,3.306,0,,0,,Yes,No,No,"Renewable Energy, Energy Efficiency",Public Power,667000.0,CA
79771KBV7,San Francisco City & County Public Utilities Commission Power Revenue,2021-12-21,P21525393-P21179406-P21596352,1,prefix+suffix,104044,3157,344,3.306,0,,0,,Yes,No,No,"Renewable Energy, Energy Efficiency",Public Power,667000.0,CA
79768HFT0,San Francisco City & County Public Utilities Commission Wastewater Revenue,2021-11-30,P21519443-P21175017-P21591296,1,full,159551,8000,334,2.093,1,Climate Bonds Standard,1,Sustainalytics;Climate Bond Initiative,Yes,Yes,Yes,Sustainable Water,Water/Sewer,667000.0,CA
97951QBF3,Woodland Finance Authority,2021-12-16,P21520298-P21175673-P21592007,1,prefix+suffix,130204,2344,211,1.621,0,,0,,Yes,No,No,Sustainable Water,Water/Sewer,686328.0,CA
97951QBG1,Woodland Finance Authority,2021-12-16,P21520298-P21175673-P21592007,1,prefix+suffix,130204,2344,211,1.621,0,,0,,Yes,No,No,Sustainable Water,Water/Sewer,686328.0,CA
97951QBH9,Woodland Finance Authority,2021-12-16,P21520298-P21175673-P21592007,1,prefix+suffix,130204,2344,211,1.621,0,,0,,Yes,No,No,Sustainable Water,Water/Sewer,686328.0,CA
97951QBJ5,Woodland Finance Authority,2021-12-16,P21520298-P21175673-P21592007,1,prefix+suffix,130204,2344,211,1.621,0,,0,,Yes,No,No,Sustainable Water,Water/Sewer,686328.0,CA
97951QBK2,Woodland Finance Authority,2021-12-16,P21520298-P21175673-P21592007,1,prefix+suffix,130204,2344,211,1.621,0,,0,,Yes,No,No,Sustainable Water,Water/Sewer,686328.0,CA
97951QBN6,Woodland Finance Authority,2021-12-16,P21520298-P21175673-P21592007,1,prefix+suffix,130204,2344,211,1.621,0,,0,,Yes,No,No,Sustainable Water,Water/Sewer,686328.0,CA
97951QBP1,Woodland Finance Authority,2021-12-16,P21520298-P21175673-P21592007,1,prefix+suffix,130204,2344,211,1.621,0,,0,,Yes,No,No,Sustainable Water,Water/Sewer,686328.0,CA
97951QBQ9,Woodland Finance Authority,2021-12-16,P21520298-P21175673-P21592007,1,prefix+suffix,130204,2344,211,1.621,0,,0,,Yes,No,No,Sustainable Water,Water/Sewer,686328.0,CA
97951QBR7,Woodland Finance Authority,2021-12-16,P21520298-P21175673-P21592007,1,prefix+suffix,130204,2344,211,1.621,0,,0,,Yes,No,No,Sustainable Water,Water/Sewer,686328.0,CA
97951QBS5,Woodland Finance Authority,2021-12-16,P21520298-P21175673-P21592007,1,prefix+suffix,130204,2344,211,1.621,0,,0,,Yes,No,No,Sustainable Water,Water/Sewer,686328.0,CA
97951QBT3,Woodland Finance Authority,2021-12-16,P21520298-P21175673-P21592007,1,full,130204,2344,211,1.621,0,,0,,Yes,No,No,Sustainable Water,Water/Sewer,686328.0,CA
988522AL2,City of Yuma AZ Water & Sewer Revenue,2021-12-28,P31433916-P31114116-P31525247,1,prefix+suffix,80993,6519,34,0.42,1,Sustainable Development Goals,0,,Yes,No,No,Sustainable Water,Water/Sewer,485540.0,AZ
988522AN8,City of Yuma AZ Water & Sewer Revenue,2021-12-28,P31433916-P31114116-P31525247,1,prefix+suffix,80993,6519,34,0.42,1,Sustainable Development Goals,0,,Yes,No,No,Sustainable Water,Water/Sewer,485540.0,AZ
988522AQ1,City of Yuma AZ Water & Sewer Revenue,2021-12-28,P31433916-P31114116-P31525247,1,prefix+suffix,80993,6519,34,0.42,1,Sustainable Development Goals,0,,Yes,No,No,Sustainable Water,Water/Sewer,485540.0,AZ
988522AJ7,City of Yuma AZ Water & Sewer Revenue,2021-12-28,P31433916-P31114116-P31525247,1,prefix+suffix,80993,6519,34,0.42,1,Sustainable Development Goals,0,,Yes,No,No,Sustainable Water,Water/Sewer,485540.0,AZ
988522AP3,City of Yuma AZ Water & Sewer Revenue,2021-12-28,P31433916-P31114116-P31525247,1,prefix+suffix,80993,6519,34,0.42,1,Sustainable Development Goals,0,,Yes,No,No,Sustainable Water,Water/Sewer,485540.0,AZ
988522AR9,City of Yuma AZ Water & Sewer Revenue,2021-12-28,P31433916-P31114116-P31525247,1,prefix+suffix,80993,6519,34,0.42,1,Sustainable Development Goals,0,,Yes,No,No,Sustainable Water,Water/Sewer,485540.0,AZ
988522AT5,City of Yuma AZ Water & Sewer Revenue,2021-12-28,P31433916-P31114116-P31525247,1,prefix+suffix,80993,6519,34,0.42,1,Sustainable Development Goals,0,,Yes,No,No,Sustainable Water,Water/Sewer,485540.0,AZ
988522AE8,City of Yuma AZ Water & Sewer Revenue,2021-12-28,P31433916-P31114116-P31525247,1,prefix+suffix,80993,6519,34,0.42,1,Sustainable Development Goals,0,,Yes,No,No,Sustainable Water,Water/Sewer,485540.0,AZ
97951QBE6,Woodland Finance Authority,2021-12-16,P21520298-P21175673-P21592007,1,prefix+suffix,130204,2344,211,1.621,0,,0,,Yes,No,No,Sustainable Water,Water/Sewer,686328.0,CA
094725MN5,City of Bloomington IN Sewage Works Revenue,2021-12-21,P21520597-P21175877-P21592245,1,prefix+suffix,49540,6610,25,0.505,1,Sustainable Development Goals,1,Climate Bond Initiative,Yes,No,No,Sustainable Water,Water/Sewer,1805860.0,IN
094615AF8,City of Bloomington IN,2021-12-21,P11550123-P11196959-P11615014,1,prefix+suffix,35117,0,5,0.142,0,,0,,--,No,No,"Renewable Energy, Energy Efficiency",Appropriation,1805860.0,IN
604841DZ6,City of Mishawaka IN Waterworks Revenue,2021-05-19,P21460562-P21133535-P21546142,1,prefix+suffix,90581,8000,24,0.265,2,ICMA Green Bond Principles;Sustainable Development Goals,1,Climate Bond Initiative;Green Bond Principles;Build America Mutual,Yes,No,No,Sustainable Water,Water/Sewer,1849932.0,IN
544445C72,City of Los Angeles Department of Airports,2022-08-24,P21608101-P21238032-P21661618,1,full,304501,8000,516,1.695,1,ICMA Green Bond Principles,1,Kestrel;Green Bond Principles,Yes,Yes,Yes,"Clean Transportation, Green Buildings",Airport,644000.0,CA
875291BP0,City of Tampa FL Water & Wastewater System Revenue,2022-06-21,P21580179-P21219787-P21641518,1,full,227441,8000,324,1.425,0,,1,Moody's ESG,Yes,Yes,Yes,Sustainable Water,Water/Sewer,1271000.0,FL
546589V74,Louisville and Jefferson County Metropolitan Sewer District,2022-02-01,P21536543-P21187636-P21605628,1,prefix+suffix,137206,678,722,5.262,0,,1,Kestrel;Climate Bond Initiative,Yes,Yes,Yes,Sustainable Water,Water/Sewer,2148000.0,KY
54445CAB9,City of Los Angeles Department of Airports Customer Facility Charge Revenue,2022-03-16,P21555452-P21201836-P21621714,1,full,263079,1528,422,1.604,1,ICMA Green Bond Principles,1,Kestrel;Climate Bond Initiative;ICMA GBP;Green Bond Principles,Yes,Yes,Yes,"Clean Transportation, Green Buildings",Airport,644000.0,CA
544445H44,City of Los Angeles Department of Airports,2022-08-24,P21608101-P21238032-P21661618,1,full,304501,8000,516,1.695,1,ICMA Green Bond Principles,1,Kestrel;Green Bond Principles,Yes,Yes,Yes,"Clean Transportation, Green Buildings",Airport,644000.0,CA
875291BM7,City of Tampa FL Water & Wastewater System Revenue,2022-06-21,P21580179-P21219787-P21641518,1,full,227441,8000,324,1.425,0,,1,Moody's ESG,Yes,Yes,Yes,Sustainable Water,Water/Sewer,1271000.0,FL
544445J34,City of Los Angeles Department of Airports,2022-08-24,P21608101-P21238032-P21661618,1,full,304501,8000,516,1.695,1,ICMA Green Bond Principles,1,Kestrel;Green Bond Principles,Yes,Yes,Yes,"Clean Transportation, Green Buildings",Airport,644000.0,CA
37530ABQ0,Gilbert Water Resource Municipal Property Corp,2022-06-14,P21755397-P11238816-P11662055,1,prefix+suffix,73289,8000,263,3.589,1,ICMA Green Bond Principles,1,Kestrel;ICMA GBP;Green Bond Principles,Yes,Yes,Yes,Sustainable Water,Water/Sewer,427400.0,AZ
544445C49,City of Los Angeles Department of Airports,2022-08-24,P21608101-P21238032-P21661618,1,full,304501,8000,516,1.695,1,ICMA Green Bond Principles,1,Kestrel;Green Bond Principles,Yes,Yes,Yes,"Clean Transportation, Green Buildings",Airport,644000.0,CA
79816NAS6,San Jose Financing Authority,2022-12-15,P11636800-P11260714-P11686344,1,prefix+suffix,221459,0,540,2.438,0,,0,,Yes,Yes,Yes,"Sustainable Water, Circular Economy",Water/Sewer,668000.0,CA
37530ACC0,Gilbert Water Resource Municipal Property Corp,2022-06-14,P21755397-P11238816-P11662055,1,prefix+suffix,73289,8000,263,3.589,1,ICMA Green Bond Principles,1,Kestrel;ICMA GBP;Green Bond Principles,Yes,Yes,Yes,Sustainable Water,Water/Sewer,427400.0,AZ
45527CCR1,Indianapolis Local Public Improvement Bond Bank,2022-03-31,P11689191-P11216480-P11637253,1,prefix+suffix,60260,755,156,2.589,1,ICMA Green Bond Principles,1,Kestrel;Climate Bond Initiative;Green Bond Principles,Yes,Yes,Yes,Clean Transportation,Bond Bank,1836000.0,IN
79816NAT4,San Jose Financing Authority,2022-12-15,P11636800-P11260714-P11686344,1,prefix+suffix,221459,0,540,2.438,0,,0,,Yes,Yes,Yes,"Sustainable Water, Circular Economy",Water/Sewer,668000.0,CA
4387012V5,City & County Honolulu HI Wastewater System Revenue,2022-05-25,P11603229-P11236637-P11659652,1,prefix+suffix,76249,8000,251,3.292,1,ICMA Green Bond Principles,1,Green Bond Principles,Yes,No,Yes,Sustainable Water,Water/Sewer,1517000.0,HI
37530ABP2,Gilbert Water Resource Municipal Property Corp,2022-06-14,P21755397-P11238816-P11662055,1,prefix+suffix,73289,8000,263,3.589,1,ICMA Green Bond Principles,1,Kestrel;ICMA GBP;Green Bond Principles,Yes,Yes,Yes,Sustainable Water,Water/Sewer,427400.0,AZ
160429B70,City of Charleston SC Waterworks & Sewer System Revenue,2022-06-30,P11611405-P11242428-P11666133,1,full,63401,0,21,0.331,0,,0,,--,No,No,Sustainable Water,Water/Sewer,4513330.0,SC
54445CAK9,City of Los Angeles Department of Airports Customer Facility Charge Revenue,2022-03-16,P21555452-P21201836-P21621714,1,full,263079,1528,422,1.604,1,ICMA Green Bond Principles,1,Kestrel;Climate Bond Initiative;ICMA GBP;Green Bond Principles,Yes,Yes,Yes,"Clean Transportation, Green Buildings",Airport,644000.0,CA
160429B88,City of Charleston SC Waterworks & Sewer System Revenue,2022-06-30,P11611405-P11242428-P11666133,1,full,63401,0,21,0.331,0,,0,,--,No,No,Sustainable Water,Water/Sewer,4513330.0,SC
160429B21,City of Charleston SC Waterworks & Sewer System Revenue,2022-06-30,P11611405-P11242428-P11666133,1,full,63401,0,21,0.331,0,,0,,--,No,No,Sustainable Water,Water/Sewer,4513330.0,SC
45528U2J9,Indianapolis Local Public Improvement Bond Bank,2022-02-24,P11568220-P11210716-P11630729,1,prefix+suffix,55857,2856,499,8.934,0,,1,Kestrel,Yes,Yes,Yes,"Sustainable Water, Climate Change Adaptation",Bond Bank,1836000.0,IN
546589U67,Louisville and Jefferson County Metropolitan Sewer District,2022-02-01,P21536543-P21187636-P21605628,1,prefix+suffix,137206,678,722,5.262,0,,1,Kestrel;Climate Bond Initiative,Yes,Yes,Yes,Sustainable Water,Water/Sewer,2148000.0,KY
671448AA6,Village of Oak Lawn IL Regional Water System Revenue,2022-06-15,P21577992-P21218099-P21639677,1,full,164500,6800,37,0.225,1,Sustainable Development Goals,1,Climate Bond Initiative,Yes,No,No,Sustainable Water,Water/Sewer,1754820.0,IL
544445G37,City of Los Angeles Department of Airports,2022-08-24,P21608101-P21238032-P21661618,1,full,304501,8000,516,1.695,1,ICMA Green Bond Principles,1,Kestrel;Green Bond Principles,Yes,Yes,Yes,"Clean Transportation, Green Buildings",Airport,644000.0,CA
79816NAU1,San Jose Financing Authority,2022-12-15,P11636800-P11260714-P11686344,1,prefix+suffix,221459,0,540,2.438,0,,0,,Yes,Yes,Yes,"Sustainable Water, Circular Economy",Water/Sewer,668000.0,CA
54445CAA1,City of Los Angeles Department of Airports Customer Facility Charge Revenue,2022-03-16,P21555452-P21201836-P21621714,1,full,263079,1528,422,1.604,1,ICMA Green Bond Principles,1,Kestrel;Climate Bond Initiative;ICMA GBP;Green Bond Principles,Yes,Yes,Yes,"Clean Transportation, Green Buildings",Airport,644000.0,CA
25483VZM9,District of Columbia,2022-05-05,P11591594-P11227520-P11649431,1,full,304123,8000,196,0.644,1,ICMA Green Bond Principles,1,Green Bond Principles,Yes,No,Yes,"Pollution Control, Energy Efficiency ",Appropriation,1150000.0,DC
37530ACE6,Gilbert Water Resource Municipal Property Corp,2022-06-14,P21755397-P11238816-P11662055,1,prefix+suffix,73289,8000,263,3.589,1,ICMA Green Bond Principles,1,Kestrel;ICMA GBP;Green Bond Principles,Yes,Yes,Yes,Sustainable Water,Water/Sewer,427400.0,AZ
875291BN5,City of Tampa FL Water & Wastewater System Revenue,2022-06-21,P21580179-P21219787-P21641518,1,full,227441,8000,324,1.425,0,,1,Moody's ESG,Yes,Yes,Yes,Sustainable Water,Water/Sewer,1271000.0,FL
254845SC5,District of Columbia Water & Sewer Authority,2022-03-23,ER785601-ER610965-ER1013035,5,full;prefix+split_suffix,106149,0,201,1.894,0,,0,,Yes,Yes,Yes,Sustainable Water,Water/Sewer,1150000.0,DC
243127YC5,City of Decatur IL,2022-04-28,P21570039-P21212802-P21633963,1,prefix+suffix,115627,7786,92,0.796,1,Sustainable Development Goals,1,Climate Bond Initiative,Yes,Yes,No,Sustainable Water,General Obligation,1718823.0,IL
53945CKY5,City of Los Angeles CA Wastewater System Revenue,2022-04-19,P11591429-P11228081-P11650034,1,full,169600,0,192,1.132,0,,0,,Yes,No,Yes,Green Buildings,Water/Sewer,644000.0,CA
544445C80,City of Los Angeles Department of Airports,2022-08-24,P21608101-P21238032-P21661618,1,full,304501,8000,516,1.695,1,ICMA Green Bond Principles,1,Kestrel;Green Bond Principles,Yes,Yes,Yes,"Clean Transportation, Green Buildings",Airport,644000.0,CA
544445C64,City of Los Angeles Department of Airports,2022-08-24,P21608101-P21238032-P21661618,1,full,304501,8000,516,1.695,1,ICMA Green Bond Principles,1,Kestrel;Green Bond Principles,Yes,Yes,Yes,"Clean Transportation, Green Buildings",Airport,644000.0,CA
