CUSIP,Issuer_Name,Issue_Date,primary_prospectus,prospectus_total_words,bloomberg_industry,bloomberg_project_category,bloomberg_self_reported_green,n_compliance_keywords,compliance_density_per_1k,compelled_by_text,compelled_by_text_strict,kw_clean_water_act,kw_safe_drinking_water,kw_cercla,kw_npdes,kw_consent_decree,kw_epa_enforcement,kw_administrative_order,kw_ms4_permit,kw_compliance_schedule,kw_court_order,kw_regulatory_mandate,kw_tmdl,kw_violation,kw_enforcement_action
101029XG6,Boston Water & Sewer Commission,2021-07-07,P21471764-P21141645-P21554828,88019,Water/Sewer,Sustainable Water,Yes,86,0.977,1,1,13,18,0,30,17,0,0,0,0,2,3,2,0,1
119732AD7,Buffalo Sewer Authority,2021-06-16,P11502927-P11163904-P11579113,156696,Water/Sewer,Sustainable Water,Yes,53,0.338,0,0,21,0,0,0,0,0,20,7,0,0,4,0,0,1
119732AH8,Buffalo Sewer Authority,2021-06-16,P11502927-P11163904-P11579113,156696,Water/Sewer,Sustainable Water,Yes,53,0.338,0,0,21,0,0,0,0,0,20,7,0,0,4,0,0,1
119732AK1,Buffalo Sewer Authority,2021-06-16,P11502927-P11163904-P11579113,156696,Water/Sewer,Sustainable Water,Yes,53,0.338,0,0,21,0,0,0,0,0,20,7,0,0,4,0,0,1
119732AM7,Buffalo Sewer Authority,2021-06-16,P11502927-P11163904-P11579113,156696,Water/Sewer,Sustainable Water,Yes,53,0.338,0,0,21,0,0,0,0,0,20,7,0,0,4,0,0,1
119732AT2,Buffalo Sewer Authority,2021-06-16,P11502927-P11163904-P11579113,156696,Water/Sewer,Sustainable Water,Yes,53,0.338,0,0,21,0,0,0,0,0,20,7,0,0,4,0,0,1
051595BV7,City of Aurora CO Water Revenue,2021-09-09,P11525769-P11178196-P11594549,171084,Water/Sewer,Sustainable Water,Yes,7,0.041,0,0,3,0,0,0,0,0,0,0,0,2,2,0,0,0
051595CA2,City of Aurora CO Water Revenue,2021-09-09,P11525769-P11178196-P11594549,171084,Water/Sewer,Sustainable Water,Yes,7,0.041,0,0,3,0,0,0,0,0,0,0,0,2,2,0,0,0
051595CB0,City of Aurora CO Water Revenue,2021-09-09,P11525769-P11178196-P11594549,171084,Water/Sewer,Sustainable Water,Yes,7,0.041,0,0,3,0,0,0,0,0,0,0,0,2,2,0,0,0
051595BU9,City of Aurora CO Water Revenue,2021-09-09,P11525769-P11178196-P11594549,171084,Water/Sewer,Sustainable Water,Yes,7,0.041,0,0,3,0,0,0,0,0,0,0,0,2,2,0,0,0
051595BW5,City of Aurora CO Water Revenue,2021-09-09,P11525769-P11178196-P11594549,171084,Water/Sewer,Sustainable Water,Yes,7,0.041,0,0,3,0,0,0,0,0,0,0,0,2,2,0,0,0
051595BX3,City of Aurora CO Water Revenue,2021-09-09,P11525769-P11178196-P11594549,171084,Water/Sewer,Sustainable Water,Yes,7,0.041,0,0,3,0,0,0,0,0,0,0,0,2,2,0,0,0
051595BY1,City of Aurora CO Water Revenue,2021-09-09,EP942755-EP731498-EP1133209,114106,Water/Sewer,Sustainable Water,Yes,9,0.079,0,0,5,0,0,0,0,0,0,0,0,2,2,0,0,0
051595BZ8,City of Aurora CO Water Revenue,2021-09-09,P11525769-P11178196-P11594549,171084,Water/Sewer,Sustainable Water,Yes,7,0.041,0,0,3,0,0,0,0,0,0,0,0,2,2,0,0,0
051595CF1,City of Aurora CO Water Revenue,2021-09-09,P11525769-P11178196-P11594549,171084,Water/Sewer,Sustainable Water,Yes,7,0.041,0,0,3,0,0,0,0,0,0,0,0,2,2,0,0,0
287605FR5,City of Elkhart IN Sewage Works Revenue,2021-07-29,P21480325-P21147765-P21561430,36960,Water/Sewer,Sustainable Water,Yes,1,0.027,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
287605FU8,City of Elkhart IN Sewage Works Revenue,2021-07-29,P21480325-P21147765-P21561430,36960,Water/Sewer,Sustainable Water,Yes,1,0.027,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
287605FW4,City of Elkhart IN Sewage Works Revenue,2021-07-29,P21480325-P21147765-P21561430,36960,Water/Sewer,Sustainable Water,Yes,1,0.027,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
287605FS3,City of Elkhart IN Sewage Works Revenue,2021-07-29,P21480325-P21147765-P21561430,36960,Water/Sewer,Sustainable Water,Yes,1,0.027,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
287605FY0,City of Elkhart IN Sewage Works Revenue,2021-07-29,P21480325-P21147765-P21561430,36960,Water/Sewer,Sustainable Water,Yes,1,0.027,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
287605FZ7,City of Elkhart IN Sewage Works Revenue,2021-07-29,P21480325-P21147765-P21561430,36960,Water/Sewer,Sustainable Water,Yes,1,0.027,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
287605FT1,City of Elkhart IN Sewage Works Revenue,2021-07-29,P21480325-P21147765-P21561430,36960,Water/Sewer,Sustainable Water,Yes,1,0.027,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
287605FV6,City of Elkhart IN Sewage Works Revenue,2021-07-29,P21480325-P21147765-P21561430,36960,Water/Sewer,Sustainable Water,Yes,1,0.027,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
287605FX2,City of Elkhart IN Sewage Works Revenue,2021-07-29,P21480325-P21147765-P21561430,36960,Water/Sewer,Sustainable Water,Yes,1,0.027,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
287605GA1,City of Elkhart IN Sewage Works Revenue,2021-07-29,P21480325-P21147765-P21561430,36960,Water/Sewer,Sustainable Water,Yes,1,0.027,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
562361AE5,City of Manchester NH Sewer Revenue,2021-12-23,P11550252-P11197056-P11615130,96056,Water/Sewer,Sustainable Water,Yes,25,0.26,1,1,1,0,0,4,11,0,1,3,0,0,3,0,2,0
562361AF2,City of Manchester NH Sewer Revenue,2021-12-23,P11550252-P11197056-P11615130,96056,Water/Sewer,Sustainable Water,Yes,25,0.26,1,1,1,0,0,4,11,0,1,3,0,0,3,0,2,0
562361AA3,City of Manchester NH Sewer Revenue,2021-12-23,P11550252-P11197056-P11615130,96056,Water/Sewer,Sustainable Water,Yes,25,0.26,1,1,1,0,0,4,11,0,1,3,0,0,3,0,2,0
562361AG0,City of Manchester NH Sewer Revenue,2021-12-23,P11550252-P11197056-P11615130,96056,Water/Sewer,Sustainable Water,Yes,25,0.26,1,1,1,0,0,4,11,0,1,3,0,0,3,0,2,0
562361AB1,City of Manchester NH Sewer Revenue,2021-12-23,P11550252-P11197056-P11615130,96056,Water/Sewer,Sustainable Water,Yes,25,0.26,1,1,1,0,0,4,11,0,1,3,0,0,3,0,2,0
562361AJ4,City of Manchester NH Sewer Revenue,2021-12-23,P11550252-P11197056-P11615130,96056,Water/Sewer,Sustainable Water,Yes,25,0.26,1,1,1,0,0,4,11,0,1,3,0,0,3,0,2,0
44420RBV1,Hudson Yards Infrastructure Corp,2021-10-27,P11539380-P11189325-P11606560,256072,Payment in Lieu of Taxes,Clean Transportation,Yes,18,0.07,0,0,0,0,8,0,0,1,1,0,0,1,7,0,0,0
44420RBP4,Hudson Yards Infrastructure Corp,2021-10-27,P11539380-P11189325-P11606560,256072,Payment in Lieu of Taxes,Clean Transportation,Yes,18,0.07,0,0,0,0,8,0,0,1,1,0,0,1,7,0,0,0
44420RBX7,Hudson Yards Infrastructure Corp,2021-10-27,P11539380-P11189325-P11606560,256072,Payment in Lieu of Taxes,Clean Transportation,Yes,18,0.07,0,0,0,0,8,0,0,1,1,0,0,1,7,0,0,0
44420RCB4,Hudson Yards Infrastructure Corp,2021-10-27,P11539380-P11189325-P11606560,256072,Payment in Lieu of Taxes,Clean Transportation,Yes,18,0.07,0,0,0,0,8,0,0,1,1,0,0,1,7,0,0,0
513793AV1,Lancaster Power Authority,2021-10-12,P11533832-P11185464-P11602414,115646,Appropriation,Renewable Energy,--,9,0.078,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0
513793AU3,Lancaster Power Authority,2021-10-12,P11533832-P11185464-P11602414,115646,Appropriation,Renewable Energy,--,9,0.078,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0
513793AZ2,Lancaster Power Authority,2021-10-12,P11533832-P11185464-P11602414,115646,Appropriation,Renewable Energy,--,9,0.078,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0
513793AT6,Lancaster Power Authority,2021-10-12,P11533832-P11185464-P11602414,115646,Appropriation,Renewable Energy,--,9,0.078,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0
513793AW9,Lancaster Power Authority,2021-10-12,P11533832-P11185464-P11602414,115646,Appropriation,Renewable Energy,--,9,0.078,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0
513793BB4,Lancaster Power Authority,2021-10-12,P11533832-P11185464-P11602414,115646,Appropriation,Renewable Energy,--,9,0.078,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0
513793BC2,Lancaster Power Authority,2021-10-12,P11533832-P11185464-P11602414,115646,Appropriation,Renewable Energy,--,9,0.078,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0
513793BE8,Lancaster Power Authority,2021-04-01,P11533832-P11185464-P11602414,115646,Texas Municipal Utility District,Sustainable Water,Yes,9,0.078,0,0,0,0,0,0,0,0,0,0,0,2,7,0,0,0
691879GD6,Oxnard Financing Authority,2021-03-03,P31413978-P31099449-P31509204,151154,Water/Sewer,Sustainable Water,Yes,8,0.053,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0
691879GE4,Oxnard Financing Authority,2021-03-03,P31413978-P31099449-P31509204,151154,Water/Sewer,Sustainable Water,Yes,8,0.053,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0
691879GF1,Oxnard Financing Authority,2021-03-03,P31413978-P31099449-P31509204,151154,Water/Sewer,Sustainable Water,Yes,8,0.053,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0
691879GJ3,Oxnard Financing Authority,2021-03-03,P31413978-P31099449-P31509204,151154,Water/Sewer,Sustainable Water,Yes,8,0.053,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0
691879GC8,Oxnard Financing Authority,2021-03-03,P31413978-P31099449-P31509204,151154,Water/Sewer,Sustainable Water,Yes,8,0.053,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0
691879GG9,Oxnard Financing Authority,2021-03-03,P31413978-P31099449-P31509204,151154,Water/Sewer,Sustainable Water,Yes,8,0.053,0,0,0,0,0,0,0,0,0,0,0,3,5,0,0,0
60242MEQ2,City of Milwaukee WI Sewerage System Revenue,2021-05-14,P21458655-P21132163-P21544598,149221,Water/Sewer,,Yes,7,0.047,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0
60242MEX7,City of Milwaukee WI Sewerage System Revenue,2021-05-14,P21458655-P21132163-P21544598,149221,Water/Sewer,Natural Resource Management,Yes,7,0.047,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0
60242MEM1,City of Milwaukee WI Sewerage System Revenue,2021-05-14,P21458655-P21132163-P21544598,149221,Water/Sewer,Natural Resource Management,Yes,7,0.047,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0
60242MEU3,City of Milwaukee WI Sewerage System Revenue,2021-05-14,P21458655-P21132163-P21544598,149221,Water/Sewer,Natural Resource Management,Yes,7,0.047,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0
60242MEK5,City of Milwaukee WI Sewerage System Revenue,2021-05-14,P21458655-P21132163-P21544598,149221,Water/Sewer,Natural Resource Management,Yes,7,0.047,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0
60242MET6,City of Milwaukee WI Sewerage System Revenue,2021-05-14,P21458655-P21132163-P21544598,149221,Water/Sewer,Natural Resource Management,Yes,7,0.047,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0
60242MEZ2,City of Milwaukee WI Sewerage System Revenue,2021-05-14,P21458655-P21132163-P21544598,149221,Water/Sewer,Natural Resource Management,Yes,7,0.047,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0
60242MES8,City of Milwaukee WI Sewerage System Revenue,2021-05-14,P21458655-P21132163-P21544598,149221,Water/Sewer,Natural Resource Management,Yes,7,0.047,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0
60242MEW9,City of Milwaukee WI Sewerage System Revenue,2021-05-14,P21458655-P21132163-P21544598,149221,Water/Sewer,Natural Resource Management,Yes,7,0.047,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0
60242MEY5,City of Milwaukee WI Sewerage System Revenue,2021-05-14,P21458655-P21132163-P21544598,149221,Water/Sewer,Natural Resource Management,Yes,7,0.047,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0
60242MFA6,City of Milwaukee WI Sewerage System Revenue,2021-05-14,P21458655-P21132163-P21544598,149221,Water/Sewer,Natural Resource Management,Yes,7,0.047,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0
604841EA0,City of Mishawaka IN Waterworks Revenue,2021-05-19,P21460562-P21133535-P21546142,90581,Water/Sewer,Sustainable Water,Yes,5,0.055,1,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
604841EB8,City of Mishawaka IN Waterworks Revenue,2021-05-19,P21460562-P21133535-P21546142,90581,Water/Sewer,Sustainable Water,Yes,5,0.055,1,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
604841ED4,City of Mishawaka IN Waterworks Revenue,2021-05-19,P21460562-P21133535-P21546142,90581,Water/Sewer,Sustainable Water,Yes,5,0.055,1,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
604841EF9,City of Mishawaka IN Waterworks Revenue,2021-05-19,P21460562-P21133535-P21546142,90581,Water/Sewer,Sustainable Water,Yes,5,0.055,1,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
604841EK8,City of Mishawaka IN Waterworks Revenue,2021-05-19,P21460562-P21133535-P21546142,90581,Water/Sewer,Sustainable Water,Yes,5,0.055,1,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
604841EW2,City of Mishawaka IN Waterworks Revenue,2021-05-19,P21460562-P21133535-P21546142,90581,Water/Sewer,Sustainable Water,Yes,5,0.055,1,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
604841FA9,City of Mishawaka IN Waterworks Revenue,2021-05-19,P21460562-P21133535-P21546142,90581,Water/Sewer,Sustainable Water,Yes,5,0.055,1,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
604841EC6,City of Mishawaka IN Waterworks Revenue,2021-05-19,P21460562-P21133535-P21546142,90581,Water/Sewer,Sustainable Water,Yes,5,0.055,1,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
604841EG7,City of Mishawaka IN Waterworks Revenue,2021-05-19,P21460562-P21133535-P21546142,90581,Water/Sewer,Sustainable Water,Yes,5,0.055,1,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
604841EH5,City of Mishawaka IN Waterworks Revenue,2021-05-19,P21460562-P21133535-P21546142,90581,Water/Sewer,Sustainable Water,Yes,5,0.055,1,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
604841EL6,City of Mishawaka IN Waterworks Revenue,2021-05-19,P21460562-P21133535-P21546142,90581,Water/Sewer,Sustainable Water,Yes,5,0.055,1,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
604841EQ5,City of Mishawaka IN Waterworks Revenue,2021-05-19,P21460562-P21133535-P21546142,90581,Water/Sewer,Sustainable Water,Yes,5,0.055,1,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
604841FF8,City of Mishawaka IN Waterworks Revenue,2021-05-19,P21460562-P21133535-P21546142,90581,Water/Sewer,Sustainable Water,Yes,5,0.055,1,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
604841FG6,City of Mishawaka IN Waterworks Revenue,2021-05-19,P21460562-P21133535-P21546142,90581,Water/Sewer,Sustainable Water,Yes,5,0.055,1,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
604841FJ0,City of Mishawaka IN Waterworks Revenue,2021-05-19,P21460562-P21133535-P21546142,90581,Water/Sewer,Sustainable Water,Yes,5,0.055,1,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
604841EE2,City of Mishawaka IN Waterworks Revenue,2021-05-19,P21460562-P21133535-P21546142,90581,Water/Sewer,Sustainable Water,Yes,5,0.055,1,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
604841EJ1,City of Mishawaka IN Waterworks Revenue,2021-05-19,P21460562-P21133535-P21546142,90581,Water/Sewer,Sustainable Water,Yes,5,0.055,1,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
604841EN2,City of Mishawaka IN Waterworks Revenue,2021-05-19,P21460562-P21133535-P21546142,90581,Water/Sewer,Sustainable Water,Yes,5,0.055,1,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
604841ES1,City of Mishawaka IN Waterworks Revenue,2021-05-19,P21460562-P21133535-P21546142,90581,Water/Sewer,Sustainable Water,Yes,5,0.055,1,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
604841EY8,City of Mishawaka IN Waterworks Revenue,2021-05-19,P21460562-P21133535-P21546142,90581,Water/Sewer,Sustainable Water,Yes,5,0.055,1,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
604841FE1,City of Mishawaka IN Waterworks Revenue,2021-05-19,P21460562-P21133535-P21546142,90581,Water/Sewer,Sustainable Water,Yes,5,0.055,1,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
604841FH4,City of Mishawaka IN Waterworks Revenue,2021-05-19,P21460562-P21133535-P21546142,90581,Water/Sewer,Sustainable Water,Yes,5,0.055,1,0,1,0,0,0,3,0,0,0,0,0,1,0,0,0
60242MEL3,City of Milwaukee WI Sewerage System Revenue,2021-05-14,P21458655-P21132163-P21544598,149221,Water/Sewer,,Yes,7,0.047,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0
60242MEV1,City of Milwaukee WI Sewerage System Revenue,2021-05-14,P21458655-P21132163-P21544598,149221,Water/Sewer,,Yes,7,0.047,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0
919259BW0,City of Vallejo CA Water Revenue,2021-02-24,P31413949-P31099429-P31509183,146202,Water/Sewer,Sustainable Water,Yes,7,0.048,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0
919259CC3,City of Vallejo CA Water Revenue,2021-02-24,P31413949-P31099429-P31509183,146202,Water/Sewer,Sustainable Water,Yes,7,0.048,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0
919259CE9,City of Vallejo CA Water Revenue,2021-02-24,P31413949-P31099429-P31509183,146202,Water/Sewer,Sustainable Water,Yes,7,0.048,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0
919259CJ8,City of Vallejo CA Water Revenue,2021-02-24,P31413949-P31099429-P31509183,146202,Water/Sewer,Sustainable Water,Yes,7,0.048,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0
919259CA7,City of Vallejo CA Water Revenue,2021-02-24,P31413949-P31099429-P31509183,146202,Water/Sewer,Sustainable Water,Yes,7,0.048,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0
919259CD1,City of Vallejo CA Water Revenue,2021-02-24,P31413949-P31099429-P31509183,146202,Water/Sewer,Sustainable Water,Yes,7,0.048,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0
919259CF6,City of Vallejo CA Water Revenue,2021-02-24,P31413949-P31099429-P31509183,146202,Water/Sewer,Sustainable Water,Yes,7,0.048,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0
919259CH2,City of Vallejo CA Water Revenue,2021-02-24,P31413949-P31099429-P31509183,146202,Water/Sewer,Sustainable Water,Yes,7,0.048,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0
919259CL3,City of Vallejo CA Water Revenue,2021-02-24,P31413949-P31099429-P31509183,146202,Water/Sewer,Sustainable Water,Yes,7,0.048,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0
919259CP4,City of Vallejo CA Water Revenue,2021-02-24,P31413949-P31099429-P31509183,146202,Water/Sewer,Sustainable Water,Yes,7,0.048,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0
919259CQ2,City of Vallejo CA Water Revenue,2021-02-24,P31413949-P31099429-P31509183,146202,Water/Sewer,Sustainable Water,Yes,7,0.048,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0
793071UF6,City of St Paul MN Sewer Revenue,2021-09-15,P11522928-P11177998-P11594334,91280,Water/Sewer,Sustainable Water,Yes,10,0.11,0,0,1,0,0,7,0,0,0,0,0,1,1,0,0,0
793071UH2,City of St Paul MN Sewer Revenue,2021-09-15,P11522928-P11177998-P11594334,91280,Water/Sewer,Sustainable Water,Yes,10,0.11,0,0,1,0,0,7,0,0,0,0,0,1,1,0,0,0
793071UJ8,City of St Paul MN Sewer Revenue,2021-09-15,P11522928-P11177998-P11594334,91280,Water/Sewer,Sustainable Water,Yes,10,0.11,0,0,1,0,0,7,0,0,0,0,0,1,1,0,0,0
793071UL3,City of St Paul MN Sewer Revenue,2021-09-15,P11522928-P11177998-P11594334,91280,Water/Sewer,Sustainable Water,Yes,10,0.11,0,0,1,0,0,7,0,0,0,0,0,1,1,0,0,0
793071UM1,City of St Paul MN Sewer Revenue,2021-09-15,P21845120-P21411829-P21854445,142963,Water/Sewer,Sustainable Water,Yes,12,0.084,0,0,1,0,0,8,0,0,0,0,0,1,2,0,0,0
793071UQ2,City of St Paul MN Sewer Revenue,2021-09-15,P11522928-P11177998-P11594334,91280,Water/Sewer,Sustainable Water,Yes,10,0.11,0,0,1,0,0,7,0,0,0,0,0,1,1,0,0,0
793071US8,City of St Paul MN Sewer Revenue,2021-09-15,P11698661-P11306161-P11737312,143324,Water/Sewer,Sustainable Water,Yes,12,0.084,0,0,1,0,0,8,0,0,0,0,0,1,2,0,0,0
793071UX7,City of St Paul MN Sewer Revenue,2021-09-15,P11522928-P11177998-P11594334,91280,Water/Sewer,Sustainable Water,Yes,10,0.11,0,0,1,0,0,7,0,0,0,0,0,1,1,0,0,0
919259BX8,City of Vallejo CA Water Revenue,2021-02-24,P31413949-P31099429-P31509183,146202,Water/Sewer,Sustainable Water,Yes,7,0.048,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0
919259BZ3,City of Vallejo CA Water Revenue,2021-02-24,P31413949-P31099429-P31509183,146202,Water/Sewer,Sustainable Water,Yes,7,0.048,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0
919259CK5,City of Vallejo CA Water Revenue,2021-02-24,P31413949-P31099429-P31509183,146202,Water/Sewer,Sustainable Water,Yes,7,0.048,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0
793071UG4,City of St Paul MN Sewer Revenue,2021-09-15,P11522928-P11177998-P11594334,91280,Water/Sewer,Sustainable Water,Yes,10,0.11,0,0,1,0,0,7,0,0,0,0,0,1,1,0,0,0
793071UK5,City of St Paul MN Sewer Revenue,2021-09-15,P11522928-P11177998-P11594334,91280,Water/Sewer,Sustainable Water,Yes,10,0.11,0,0,1,0,0,7,0,0,0,0,0,1,1,0,0,0
793071UN9,City of St Paul MN Sewer Revenue,2021-09-15,P11522928-P11177998-P11594334,91280,Water/Sewer,Sustainable Water,Yes,10,0.11,0,0,1,0,0,7,0,0,0,0,0,1,1,0,0,0
793071UP4,City of St Paul MN Sewer Revenue,2021-09-15,P11522928-P11177998-P11594334,91280,Water/Sewer,Sustainable Water,Yes,10,0.11,0,0,1,0,0,7,0,0,0,0,0,1,1,0,0,0
793071UR0,City of St Paul MN Sewer Revenue,2021-09-15,P11522928-P11177998-P11594334,91280,Water/Sewer,Sustainable Water,Yes,10,0.11,0,0,1,0,0,7,0,0,0,0,0,1,1,0,0,0
793071UU3,City of St Paul MN Sewer Revenue,2021-09-15,P11522928-P11177998-P11594334,91280,Water/Sewer,Sustainable Water,Yes,10,0.11,0,0,1,0,0,7,0,0,0,0,0,1,1,0,0,0
919259CB5,City of Vallejo CA Water Revenue,2021-02-24,P31413949-P31099429-P31509183,146202,Water/Sewer,Sustainable Water,Yes,7,0.048,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0
919259BY6,City of Vallejo CA Water Revenue,2021-02-24,P31413949-P31099429-P31509183,146202,Water/Sewer,Sustainable Water,Yes,7,0.048,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0
919259CG4,City of Vallejo CA Water Revenue,2021-02-24,P31413949-P31099429-P31509183,146202,Water/Sewer,Sustainable Water,Yes,7,0.048,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0
919259CN9,City of Vallejo CA Water Revenue,2021-02-24,P31413949-P31099429-P31509183,146202,Water/Sewer,Sustainable Water,Yes,7,0.048,0,0,0,5,0,0,0,0,0,0,0,2,0,0,0,0
873519PU0,City of Tacoma WA Electric System Revenue,2021-09-14,P11528735-P21155952-P21570195,91812,Public Power,Renewable Energy,Yes,5,0.054,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0
873519PT3,City of Tacoma WA Electric System Revenue,2021-09-14,P11528735-P21155952-P21570195,91812,Public Power,Renewable Energy,Yes,5,0.054,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0
873519PX4,City of Tacoma WA Electric System Revenue,2021-09-14,P11528735-P21155952-P21570195,91812,Public Power,Renewable Energy,Yes,5,0.054,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0
875143BE8,City of Tampa FL,2021-10-07,P21496670-P21158908-P21573465,149037,Special Assessment,Sustainable Water,Yes,38,0.255,0,0,7,0,0,15,0,0,0,4,0,1,1,10,0,0
875143BP3,City of Tampa FL,2021-10-07,P21496670-P21158908-P21573465,149037,Special Assessment,Sustainable Water,Yes,38,0.255,0,0,7,0,0,15,0,0,0,4,0,1,1,10,0,0
875143BT5,City of Tampa FL,2021-10-07,P21496670-P21158908-P21573465,149037,Special Assessment,Sustainable Water,Yes,38,0.255,0,0,7,0,0,15,0,0,0,4,0,1,1,10,0,0
875143BJ7,City of Tampa FL,2021-10-07,P21496670-P21158908-P21573465,149037,Special Assessment,Sustainable Water,Yes,38,0.255,0,0,7,0,0,15,0,0,0,4,0,1,1,10,0,0
875143BL2,City of Tampa FL,2021-10-07,P21496670-P21158908-P21573465,149037,Special Assessment,Sustainable Water,Yes,38,0.255,0,0,7,0,0,15,0,0,0,4,0,1,1,10,0,0
875143BU2,City of Tampa FL,2021-10-07,P21496670-P21158908-P21573465,149037,Special Assessment,Sustainable Water,Yes,38,0.255,0,0,7,0,0,15,0,0,0,4,0,1,1,10,0,0
875143BC2,City of Tampa FL,2021-10-07,P21496670-P21158908-P21573465,149037,Special Assessment,Sustainable Water,Yes,38,0.255,0,0,7,0,0,15,0,0,0,4,0,1,1,10,0,0
875143BD0,City of Tampa FL,2021-10-07,P21496670-P21158908-P21573465,149037,Special Assessment,Sustainable Water,Yes,38,0.255,0,0,7,0,0,15,0,0,0,4,0,1,1,10,0,0
875143BH1,City of Tampa FL,2021-10-07,P21496670-P21158908-P21573465,149037,Special Assessment,Sustainable Water,Yes,38,0.255,0,0,7,0,0,15,0,0,0,4,0,1,1,10,0,0
875143BK4,City of Tampa FL,2021-10-07,P21496670-P21158908-P21573465,149037,Special Assessment,Sustainable Water,Yes,38,0.255,0,0,7,0,0,15,0,0,0,4,0,1,1,10,0,0
873519PW6,City of Tacoma WA Electric System Revenue,2021-09-14,P11528735-P21155952-P21570195,91812,Public Power,Renewable Energy,Yes,5,0.054,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0
